Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"63.783 [57.096,70.470]",4.808e-72,***,Creatinine
XL-HDL-FC%,"53.848 [47.095,60.601]",2.079e-49,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"38.337 [31.813,44.860]",2.968e-25,***,Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"37.976 [31.193,44.759]",1.376e-22,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"35.082 [28.396,41.768]",2.160e-19,***,Average Diameter for VLDL Particles
ApoB/ApoA1,"33.138 [26.506,39.770]",3.032e-17,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-TG%,"28.509 [21.683,35.336]",6.512e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"28.338 [21.593,35.082]",4.299e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
Leu,"27.914 [21.410,34.418]",9.698e-12,***,Leucine
Total-BCAA,"26.957 [20.325,33.589]",3.885e-10,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,"26.002 [19.278,32.725]",8.191e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
Val,"25.336 [18.601,32.070]",3.902e-08,***,Valine
M-HDL-PL%,"24.565 [17.564,31.566]",1.424e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-FC,"23.886 [17.174,30.598]",7.166e-07,***,Free Cholesterol in Large VLDL
L-VLDL-PL,"23.498 [16.765,30.232]",1.851e-06,***,Phospholipids in Large VLDL
XL-VLDL-L,"23.314 [16.542,30.087]",3.512e-06,***,Total-Lipids in Very Large VLDL
L-VLDL-L,"23.239 [16.548,29.930]",2.322e-06,***,Total-Lipids in Large VLDL
XL-VLDL-P,"23.068 [16.283,29.852]",6.205e-06,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"22.967 [16.267,29.667]",4.274e-06,***,Triglycerides in Large VLDL
XL-VLDL-TG,"22.953 [16.152,29.754]",8.676e-06,***,Triglycerides in Very Large VLDL
XL-VLDL-PL,"22.865 [16.089,29.641]",8.736e-06,***,Phospholipids in Very Large VLDL
Gln,"22.750 [16.157,29.343]",3.144e-06,***,Glutamine
L-VLDL-P,"22.727 [16.003,29.451]",8.123e-06,***,Concentration of Large VLDL Particles
XL-VLDL-FC,"21.913 [15.153,28.672]",4.885e-05,***,Free Cholesterol in Very Large VLDL
XL-VLDL-C,"21.626 [14.912,28.340]",6.332e-05,***,Cholesterol in Very Large VLDL
Ile,"21.205 [14.664,27.745]",4.856e-05,***,Isoleucine
L-VLDL-C,"20.911 [14.250,27.572]",1.761e-04,***,Cholesterol in Large VLDL
XXL-VLDL-CE,"20.744 [13.965,27.524]",4.646e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"20.647 [13.833,27.460]",6.632e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-CE,"20.556 [13.881,27.231]",3.662e-04,***,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-TG,"20.517 [13.691,27.342]",8.863e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-TG,"20.397 [13.654,27.140]",7.055e-04,***,Triglycerides in VLDL
M-HDL-TG%,"20.367 [13.691,27.042]",5.160e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-CE%,"20.359 [13.743,26.975]",3.761e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-PL%,"20.288 [13.823,26.754]",1.788e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-C,"19.699 [12.904,26.495]",0.003,**,Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG%,"19.684 [12.904,26.463]",0.003,**,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-PL,"19.288 [12.442,26.133]",0.008,**,Phospholipids in Chylomicrons and Extremely Large VLDL
His,"18.967 [12.591,25.342]",0.001,**,Histidine
XXL-VLDL-P,"18.919 [12.072,25.767]",0.014,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-VLDL-TG,"18.778 [12.109,25.447]",0.008,**,Triglycerides in Medium VLDL
S-HDL-C,"-17.453 [-24.015,-10.890]",0.043,*,Cholesterol in Small HDL
Total-L,"-17.822 [-24.539,-11.105]",0.046,*,Total-Lipids in Lipoprotein Particles
Omega-3,"-18.125 [-24.773,-11.476]",0.021,*,Omega-3 Fatty Acids
XS-VLDL-L,"-18.292 [-24.982,-11.602]",0.019,*,Total-Lipids in Very Small VLDL
L-VLDL-CE%,"-19.304 [-26.072,-12.536]",0.005,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC%,"-19.341 [-25.806,-12.875]",0.001,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,"-19.479 [-26.512,-12.447]",0.013,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-FC,"-19.729 [-26.445,-13.013]",0.002,**,Free Cholesterol in IDL
L-HDL-C%,"-20.352 [-27.564,-13.139]",0.007,**,Cholesterol to Total-Lipids in Large HDL percentage
GlycA,"-20.958 [-28.009,-13.907]",0.001,**,Glycoprotein Acetyls
IDL-C,"-21.003 [-27.747,-14.259]",2.396e-04,***,Cholesterol in IDL
S-HDL-FC%,"-21.199 [-27.887,-14.511]",1.209e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-CE,"-21.419 [-28.151,-14.686]",1.043e-04,***,Cholesteryl Esters in IDL
Total-C,"-21.442 [-28.206,-14.677]",1.207e-04,***,Total-Cholesterol
Omega-6,"-21.450 [-28.087,-14.814]",5.507e-05,***,Omega-6 Fatty Acids
IDL-L,"-21.560 [-28.297,-14.824]",8.216e-05,***,Total-Lipids in IDL
Unsaturation,"-22.196 [-29.026,-15.366]",4.411e-05,***,Degree of Unsaturation
