Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC,"48.597 [45.861,51.334]",2.271e-259,***,Free Cholesterol in Very Large HDL
XL-HDL-PL,"46.340 [43.465,49.214]",2.771e-213,***,Phospholipids in Very Large HDL
Creatinine,"46.264 [43.315,49.214]",1.064e-201,***,Creatinine
XL-HDL-L,"43.556 [40.677,46.435]",1.975e-187,***,Total-Lipids in Very Large HDL
XL-HDL-P,"41.024 [38.168,43.880]",1.083e-168,***,Concentration of Very Large HDL Particles
XL-HDL-C,"39.299 [36.425,42.173]",1.375e-152,***,Cholesterol in Very Large HDL
HDL-size,"36.712 [33.777,39.648]",3.860e-127,***,Average Diameter for HDL Particles
XL-HDL-CE,"35.757 [32.855,38.659]",2.567e-123,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL%,"33.080 [30.363,35.798]",2.921e-120,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,"30.725 [28.201,33.250]",2.969e-120,***,Phospholipids to Total-Lipids in Small LDL percentage
Acetate,"30.223 [27.719,32.728]",3.821e-118,***,Acetate
Gly,"26.840 [24.157,29.524]",3.697e-80,***,Glycine
L-HDL-FC,"25.822 [22.878,28.765]",7.372e-61,***,Free Cholesterol in Large HDL
S-HDL-FC%,"25.392 [22.756,28.027]",4.264e-74,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,"22.752 [20.166,25.338]",3.164e-61,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-P,"22.520 [19.570,25.470]",3.165e-45,***,Concentration of Large HDL Particles
Gln,"21.391 [18.860,23.923]",3.208e-56,***,Glutamine
L-HDL-C,"20.926 [17.957,23.894]",4.762e-38,***,Cholesterol in Large HDL
L-HDL-CE,"20.331 [17.367,23.295]",7.969e-36,***,Cholesteryl Esters in Large HDL
L-HDL-TG,"19.822 [17.227,22.418]",2.825e-45,***,Triglycerides in Large HDL
SFA%,"19.637 [17.096,22.178]",1.881e-46,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-FC%,"18.557 [15.878,21.235]",1.257e-36,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Leu,"18.479 [15.864,21.094]",2.989e-38,***,Leucine
PUFA/MUFA,"18.360 [15.642,21.078]",1.240e-34,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-L,"18.274 [15.309,21.240]",3.232e-28,***,Total-Lipids in Large HDL
Total-BCAA,"17.198 [14.576,19.820]",1.898e-32,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-HDL-PL,"16.672 [13.740,19.605]",1.796e-23,***,Phospholipids in Large HDL
M-HDL-PL%,"16.266 [13.528,19.004]",5.732e-26,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,"16.083 [13.522,18.645]",1.958e-29,***,Triglycerides to Total-Lipids in Medium LDL percentage
Val,"15.999 [13.360,18.638]",3.445e-27,***,Valine
IDL-PL%,"15.925 [13.433,18.417]",1.314e-30,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-TG%,"15.766 [13.237,18.294]",5.787e-29,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
