Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"33.124 [29.667,36.582]",1.090e-72,***,Creatinine
XL-HDL-FC%,"27.946 [24.453,31.438]",8.715e-50,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"23.353 [19.850,26.857]",1.678e-33,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"19.963 [16.507,23.419]",2.814e-24,***,Average Diameter for VLDL Particles
L-HDL-TG%,"17.892 [14.407,21.377]",2.079e-18,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"17.883 [14.409,21.356]",1.558e-18,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-C%,"17.290 [13.914,20.666]",2.652e-18,***,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"17.219 [13.789,20.648]",1.911e-17,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-PL%,"16.615 [12.998,20.233]",5.427e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,"16.368 [12.839,19.898]",2.419e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,"15.329 [11.863,18.796]",1.079e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,"14.983 [11.534,18.432]",4.055e-12,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"14.503 [10.999,18.006]",1.174e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Leu,"14.048 [10.684,17.412]",6.487e-11,***,Leucine
L-VLDL-PL,"13.989 [10.508,17.470]",7.994e-10,***,Phospholipids in Large VLDL
L-VLDL-L,"13.938 [10.479,17.397]",6.749e-10,***,Total-Lipids in Large VLDL
L-VLDL-TG,"13.870 [10.407,17.334]",9.957e-10,***,Triglycerides in Large VLDL
Total-BCAA,"13.844 [10.414,17.273]",6.067e-10,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-FC,"13.787 [10.316,17.257]",1.631e-09,***,Free Cholesterol in Large VLDL
XL-VLDL-L,"13.697 [10.196,17.198]",4.147e-09,***,Total-Lipids in Very Large VLDL
Val,"13.669 [10.187,17.151]",3.386e-09,***,Valine
XL-VLDL-TG,"13.583 [10.067,17.099]",8.735e-09,***,Triglycerides in Very Large VLDL
