Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.006 [0.005,0.008]",2.905e-22,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.006 [0.004,0.007]",1.002e-15,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.005 [0.004,0.006]",2.018e-14,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.005 [0.003,0.006]",6.152e-10,***,Degree of Unsaturation
Creatinine,"0.004 [0.003,0.005]",9.084e-06,***,Creatinine
Omega-6%,"0.004 [0.003,0.005]",3.308e-07,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"0.003 [0.002,0.004]",4.104e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,"-0.003 [-0.004,-0.002]",3.199e-04,***,Pyruvate
3-Hydroxybutyrate,"-0.003 [-0.004,-0.002]",0.016,*,3-Hydroxybutyrate
Total-C,"-0.003 [-0.004,-0.002]",0.039,*,Total-Cholesterol
M-LDL-CE%,"-0.003 [-0.004,-0.002]",0.025,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-CE,"-0.003 [-0.004,-0.002]",0.014,*,Cholesteryl Esters in Medium LDL
ApoB/ApoA1,"-0.003 [-0.004,-0.002]",0.020,*,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-L,"-0.003 [-0.004,-0.002]",0.031,*,Total-Lipids in Large VLDL
L-VLDL-P,"-0.003 [-0.004,-0.002]",0.031,*,Concentration of Large VLDL Particles
M-LDL-P,"-0.003 [-0.004,-0.002]",0.007,**,Concentration of Medium LDL Particles
S-LDL-C,"-0.003 [-0.004,-0.002]",0.006,**,Cholesterol in Small LDL
S-LDL-L,"-0.003 [-0.004,-0.002]",0.005,**,Total-Lipids in Small LDL
IDL-FC,"-0.003 [-0.004,-0.002]",0.011,*,Free Cholesterol in IDL
VLDL-TG,"-0.003 [-0.004,-0.002]",0.018,*,Triglycerides in VLDL
S-VLDL-P,"-0.003 [-0.004,-0.002]",0.006,**,Concentration of Small VLDL Particles
Glu-lactate,"-0.003 [-0.004,-0.002]",0.007,**,Glucose-lactate
IDL-L,"-0.003 [-0.004,-0.002]",0.006,**,Total-Lipids in IDL
Total-TG,"-0.003 [-0.004,-0.002]",0.010,**,Total-Triglycerides
S-LDL-TG,"-0.003 [-0.004,-0.002]",0.008,**,Triglycerides in Small LDL
Total-PL,"-0.003 [-0.004,-0.002]",0.006,**,Total-Phospholipids in Lipoprotein Particles
Non-HDL-C,"-0.003 [-0.004,-0.002]",0.002,**,Total-Cholesterol Minus HDL-C
L-VLDL-PL,"-0.003 [-0.004,-0.002]",0.008,**,Phospholipids in Large VLDL
XL-VLDL-P,"-0.003 [-0.004,-0.002]",0.009,**,Concentration of Very Large VLDL Particles
Gly,"-0.003 [-0.004,-0.002]",0.010,**,Glycine
S-LDL-P,"-0.003 [-0.004,-0.002]",5.772e-04,***,Concentration of Small LDL Particles
L-VLDL-PL%,"-0.003 [-0.004,-0.002]",9.521e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-P,"-0.003 [-0.004,-0.002]",4.444e-04,***,Concentration of Large LDL Particles
LDL-P,"-0.003 [-0.004,-0.002]",3.894e-04,***,Concentration of LDL Particles
S-VLDL-L,"-0.003 [-0.004,-0.002]",5.524e-04,***,Total-Lipids in Small VLDL
Total-FC,"-0.003 [-0.004,-0.002]",4.512e-04,***,Total-Free Cholesterol
L-VLDL-FC,"-0.003 [-0.004,-0.002]",0.001,**,Free Cholesterol in Large VLDL
XL-VLDL-L,"-0.003 [-0.004,-0.002]",0.002,**,Total-Lipids in Very Large VLDL
IDL-PL,"-0.003 [-0.004,-0.002]",7.427e-04,***,Phospholipids in IDL
Total-L,"-0.003 [-0.004,-0.002]",1.767e-04,***,Total-Lipids in Lipoprotein Particles
Acetoacetate,"-0.003 [-0.004,-0.002]",3.612e-04,***,Acetoacetate
M-VLDL-L,"-0.003 [-0.004,-0.002]",1.282e-04,***,Total-Lipids in Medium VLDL
S-LDL-CE,"-0.003 [-0.004,-0.002]",8.924e-05,***,Cholesteryl Esters in Small LDL
S-VLDL-FC,"-0.003 [-0.004,-0.002]",7.745e-05,***,Free Cholesterol in Small VLDL
M-VLDL-CE,"-0.003 [-0.004,-0.002]",1.109e-04,***,Cholesteryl Esters in Medium VLDL
ApoB,"-0.003 [-0.004,-0.002]",5.042e-05,***,Apolipoprotein B
S-VLDL-PL,"-0.003 [-0.005,-0.002]",4.333e-05,***,Phospholipids in Small VLDL
XXL-VLDL-P,"-0.003 [-0.005,-0.002]",2.863e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-C,"-0.004 [-0.005,-0.002]",4.000e-05,***,Cholesterol in Large VLDL
XL-VLDL-PL,"-0.004 [-0.005,-0.002]",9.910e-05,***,Phospholipids in Very Large VLDL
XXL-VLDL-TG,"-0.004 [-0.005,-0.002]",1.543e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-VLDL-P,"-0.004 [-0.005,-0.003]",1.085e-05,***,Concentration of Medium VLDL Particles
M-VLDL-C,"-0.004 [-0.005,-0.003]",1.100e-05,***,Cholesterol in Medium VLDL
S-VLDL-C,"-0.004 [-0.005,-0.003]",8.511e-06,***,Cholesterol in Small VLDL
SM,"-0.004 [-0.005,-0.002]",4.792e-05,***,Sphingomyelins
XS-VLDL-CE,"-0.004 [-0.005,-0.003]",2.789e-05,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-PL,"-0.004 [-0.005,-0.003]",5.373e-06,***,Phospholipids in Medium VLDL
VLDL-P,"-0.004 [-0.005,-0.003]",8.415e-06,***,Concentration of VLDL Particles
M-VLDL-FC,"-0.004 [-0.005,-0.003]",4.662e-06,***,Free Cholesterol in Medium VLDL
S-VLDL-CE,"-0.004 [-0.005,-0.003]",3.581e-06,***,Cholesteryl Esters in Small VLDL
XS-VLDL-P,"-0.004 [-0.005,-0.003]",5.926e-06,***,Concentration of Very Small VLDL Particles
