Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.011 [0.010,0.012]",4.705e-51,***,Glycoprotein Acetyls
L-HDL-TG,"0.010 [0.008,0.011]",1.658e-41,***,Triglycerides in Large HDL
L-HDL-PL,"0.009 [0.007,0.010]",4.915e-30,***,Phospholipids in Large HDL
HDL-FC,"0.009 [0.007,0.010]",1.130e-30,***,Free Cholesterol in HDL
HDL-PL,"0.008 [0.007,0.010]",2.118e-30,***,Phospholipids in HDL
L-HDL-L,"0.008 [0.007,0.010]",5.228e-27,***,Total-Lipids in Large HDL
L-HDL-FC,"0.008 [0.007,0.010]",7.592e-27,***,Free Cholesterol in Large HDL
HDL-size,"0.008 [0.007,0.010]",1.725e-26,***,Average Diameter for HDL Particles
L-HDL-P,"0.008 [0.007,0.009]",9.374e-26,***,Concentration of Large HDL Particles
HDL-L,"0.008 [0.007,0.009]",4.862e-27,***,Total-Lipids in HDL
S-HDL-PL%,"0.008 [0.007,0.009]",5.408e-28,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-FC,"0.008 [0.006,0.009]",8.335e-26,***,Free Cholesterol in Medium HDL
XL-HDL-PL,"0.008 [0.006,0.009]",6.586e-23,***,Phospholipids in Very Large HDL
IDL-TG,"0.008 [0.006,0.009]",1.707e-24,***,Triglycerides in IDL
XL-HDL-P,"0.008 [0.006,0.009]",1.902e-22,***,Concentration of Very Large HDL Particles
Phosphoglyc,"0.008 [0.006,0.009]",4.672e-25,***,Phosphoglycerides
M-HDL-PL,"0.008 [0.006,0.009]",7.836e-25,***,Phospholipids in Medium HDL
PC,"0.008 [0.006,0.009]",3.344e-24,***,Phosphatidylcholines
XL-HDL-L,"0.007 [0.006,0.009]",3.850e-21,***,Total-Lipids in Very Large HDL
ApoA1,"0.007 [0.006,0.009]",6.302e-23,***,Apolipoprotein A1
M-HDL-P,"0.007 [0.006,0.009]",2.479e-22,***,Concentration of Medium HDL Particles
Cholines,"0.007 [0.006,0.009]",9.206e-23,***,Total-Cholines
L-HDL-C,"0.007 [0.006,0.009]",1.172e-19,***,Cholesterol in Large HDL
M-HDL-L,"0.007 [0.006,0.009]",4.918e-22,***,Total-Lipids in Medium HDL
XL-HDL-TG,"0.007 [0.006,0.009]",4.857e-22,***,Triglycerides in Very Large HDL
M-HDL-TG,"0.007 [0.006,0.008]",2.560e-20,***,Triglycerides in Medium HDL
XS-VLDL-PL,"0.007 [0.006,0.008]",1.215e-20,***,Phospholipids in Very Small VLDL
XL-HDL-PL%,"0.007 [0.006,0.008]",1.134e-19,***,Phospholipids to Total-Lipids in Very Large HDL percentage
SM,"0.007 [0.006,0.008]",3.525e-20,***,Sphingomyelins
HDL-TG,"0.007 [0.006,0.008]",1.530e-19,***,Triglycerides in HDL
L-HDL-CE,"0.007 [0.006,0.008]",1.860e-17,***,Cholesteryl Esters in Large HDL
XS-VLDL-L,"0.007 [0.006,0.008]",1.238e-19,***,Total-Lipids in Very Small VLDL
HDL-C,"0.007 [0.005,0.008]",1.236e-17,***,HDL Cholesterol
Total-PL,"0.007 [0.005,0.008]",1.054e-18,***,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-TG,"0.007 [0.005,0.008]",1.203e-17,***,Triglycerides in Very Small VLDL
M-HDL-FC%,"0.007 [0.005,0.008]",4.991e-17,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,"0.007 [0.005,0.008]",1.896e-15,***,Cholesteryl Esters in Very Large HDL
L-LDL-TG,"0.006 [0.005,0.008]",2.748e-16,***,Triglycerides in Large LDL
XL-HDL-C,"0.006 [0.005,0.008]",8.036e-15,***,Cholesterol in Very Large HDL
XS-VLDL-FC,"0.006 [0.005,0.008]",9.847e-17,***,Free Cholesterol in Very Small VLDL
M-HDL-C,"0.006 [0.005,0.008]",1.489e-15,***,Cholesterol in Medium HDL
HDL-CE,"0.006 [0.005,0.008]",3.548e-14,***,Cholesteryl Esters in HDL
XS-VLDL-P,"0.006 [0.005,0.007]",1.929e-15,***,Concentration of Very Small VLDL Particles
SFA,"0.006 [0.005,0.007]",1.333e-14,***,Saturated Fatty Acids
Omega-3,"0.006 [0.005,0.007]",8.557e-14,***,Omega-3 Fatty Acids
M-HDL-CE,"0.006 [0.005,0.007]",2.360e-13,***,Cholesteryl Esters in Medium HDL
XS-VLDL-C,"0.006 [0.005,0.007]",1.496e-13,***,Cholesterol in Very Small VLDL
DHA,"0.006 [0.004,0.007]",3.573e-12,***,Docosahexaenoic Acid
HDL-P,"0.006 [0.004,0.007]",8.784e-13,***,Concentration of HDL Particles
Total-P,"0.006 [0.004,0.007]",1.643e-12,***,Total-Concentration of Lipoprotein Particles
Total-FA,"0.006 [0.004,0.007]",4.501e-12,***,Total-Fatty Acids
S-HDL-FC%,"0.006 [0.004,0.007]",1.771e-11,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,"0.006 [0.004,0.007]",1.764e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-CE,"0.006 [0.004,0.007]",6.067e-12,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-FC,"0.006 [0.004,0.007]",1.458e-10,***,Free Cholesterol in Very Large HDL
LDL-TG,"0.006 [0.004,0.007]",6.943e-11,***,Triglycerides in LDL
L-HDL-FC%,"0.005 [0.004,0.007]",5.394e-10,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-TG%,"0.005 [0.004,0.007]",2.358e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-FC,"0.005 [0.004,0.006]",1.924e-09,***,Free Cholesterol in Small HDL
MUFA,"0.005 [0.004,0.006]",2.598e-08,***,Monounsaturated Fatty Acids
PUFA,"0.005 [0.004,0.006]",9.620e-08,***,Polyunsaturated Fatty Acids
IDL-PL,"0.005 [0.003,0.006]",1.202e-06,***,Phospholipids in IDL
S-HDL-PL,"0.005 [0.003,0.006]",1.835e-06,***,Phospholipids in Small HDL
Total-L,"0.004 [0.003,0.006]",2.189e-06,***,Total-Lipids in Lipoprotein Particles
SFA%,"0.004 [0.003,0.006]",1.370e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG,"0.004 [0.003,0.006]",5.272e-05,***,Triglycerides in Medium LDL
IDL-L,"0.004 [0.003,0.005]",6.340e-04,***,Total-Lipids in IDL
S-LDL-TG%,"0.004 [0.003,0.005]",0.002,**,Triglycerides to Total-Lipids in Small LDL percentage
Omega-6,"0.004 [0.003,0.005]",8.037e-04,***,Omega-6 Fatty Acids
Glu,"0.004 [0.003,0.005]",0.003,**,Glucose
Gly,"0.004 [0.002,0.005]",0.007,**,Glycine
Omega-3%,"0.004 [0.002,0.005]",0.032,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
