Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"4.834 [4.719,4.949]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-FC%,"3.638 [3.509,3.767]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"3.374 [3.258,3.489]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-P,"3.364 [3.254,3.473]",0.000e+00,***,Concentration of Small HDL Particles
M-LDL-CE,"3.311 [3.202,3.420]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"3.267 [3.158,3.376]",0.000e+00,***,Total-Lipids in Medium LDL
M-LDL-PL,"3.262 [3.153,3.371]",0.000e+00,***,Phospholipids in Medium LDL
M-LDL-C,"3.215 [3.106,3.324]",0.000e+00,***,Cholesterol in Medium LDL
S-HDL-CE,"3.212 [3.103,3.322]",0.000e+00,***,Cholesteryl Esters in Small HDL
XL-HDL-TG%,"3.168 [3.049,3.286]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-CE,"3.161 [3.049,3.273]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
S-HDL-C,"3.128 [3.018,3.238]",0.000e+00,***,Cholesterol in Small HDL
L-VLDL-FC,"3.114 [3.000,3.228]",0.000e+00,***,Free Cholesterol in Large VLDL
S-LDL-CE,"3.099 [2.990,3.208]",0.000e+00,***,Cholesteryl Esters in Small LDL
L-VLDL-C,"3.056 [2.943,3.168]",0.000e+00,***,Cholesterol in Large VLDL
VLDL-size,"3.046 [2.926,3.165]",0.000e+00,***,Average Diameter for VLDL Particles
XL-VLDL-C,"3.016 [2.903,3.129]",0.000e+00,***,Cholesterol in Very Large VLDL
S-LDL-C,"2.998 [2.889,3.108]",0.000e+00,***,Cholesterol in Small LDL
M-VLDL-L,"2.957 [2.847,3.067]",0.000e+00,***,Total-Lipids in Medium VLDL
S-LDL-L,"2.948 [2.839,3.057]",0.000e+00,***,Total-Lipids in Small LDL
L-VLDL-L,"2.943 [2.829,3.057]",0.000e+00,***,Total-Lipids in Large VLDL
S-HDL-L,"2.942 [2.832,3.053]",0.000e+00,***,Total-Lipids in Small HDL
L-VLDL-PL,"2.938 [2.824,3.052]",0.000e+00,***,Phospholipids in Large VLDL
S-VLDL-PL,"2.926 [2.816,3.035]",0.000e+00,***,Phospholipids in Small VLDL
S-VLDL-L,"2.922 [2.811,3.033]",0.000e+00,***,Total-Lipids in Small VLDL
M-VLDL-P,"2.911 [2.802,3.021]",0.000e+00,***,Concentration of Medium VLDL Particles
L-VLDL-CE,"2.899 [2.788,3.009]",0.000e+00,***,Cholesteryl Esters in Large VLDL
VLDL-L,"2.895 [2.783,3.008]",0.000e+00,***,Total-Lipids in VLDL
VLDL-FC,"2.884 [2.773,2.994]",0.000e+00,***,Free Cholesterol in VLDL
M-LDL-P,"2.884 [2.774,2.993]",0.000e+00,***,Concentration of Medium LDL Particles
M-VLDL-TG,"2.876 [2.763,2.988]",0.000e+00,***,Triglycerides in Medium VLDL
S-VLDL-CE,"2.860 [2.751,2.970]",0.000e+00,***,Cholesteryl Esters in Small VLDL
VLDL-PL,"2.854 [2.743,2.965]",0.000e+00,***,Phospholipids in VLDL
L-VLDL-P,"2.854 [2.740,2.967]",0.000e+00,***,Concentration of Large VLDL Particles
MUFA,"2.851 [2.739,2.963]",0.000e+00,***,Monounsaturated Fatty Acids
S-VLDL-C,"2.849 [2.740,2.959]",0.000e+00,***,Cholesterol in Small VLDL
S-VLDL-P,"2.837 [2.726,2.948]",0.000e+00,***,Concentration of Small VLDL Particles
LDL-PL,"2.829 [2.720,2.938]",0.000e+00,***,Phospholipids in LDL
M-LDL-FC,"2.799 [2.690,2.908]",0.000e+00,***,Free Cholesterol in Medium LDL
M-VLDL-PL,"2.797 [2.688,2.907]",0.000e+00,***,Phospholipids in Medium VLDL
LDL-CE,"2.794 [2.684,2.903]",0.000e+00,***,Cholesteryl Esters in LDL
XL-VLDL-L,"2.787 [2.672,2.902]",0.000e+00,***,Total-Lipids in Very Large VLDL
S-VLDL-FC,"2.780 [2.671,2.889]",0.000e+00,***,Free Cholesterol in Small VLDL
LDL-L,"2.761 [2.651,2.870]",0.000e+00,***,Total-Lipids in LDL
XL-VLDL-P,"2.758 [2.643,2.873]",0.000e+00,***,Concentration of Very Large VLDL Particles
XL-VLDL-FC,"2.734 [2.620,2.848]",0.000e+00,***,Free Cholesterol in Very Large VLDL
XL-VLDL-PL,"2.728 [2.613,2.842]",0.000e+00,***,Phospholipids in Very Large VLDL
VLDL-C,"2.695 [2.585,2.805]",0.000e+00,***,VLDL Cholesterol
M-VLDL-FC,"2.686 [2.576,2.795]",0.000e+00,***,Free Cholesterol in Medium VLDL
VLDL-P,"2.681 [2.571,2.792]",0.000e+00,***,Concentration of VLDL Particles
MUFA%,"2.679 [2.560,2.798]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-TG,"2.676 [2.561,2.791]",0.000e+00,***,Triglycerides in VLDL
LDL-C,"2.674 [2.564,2.784]",0.000e+00,***,LDL Cholesterol
L-VLDL-TG,"2.669 [2.555,2.784]",0.000e+00,***,Triglycerides in Large VLDL
LDL-P,"2.643 [2.534,2.752]",0.000e+00,***,Concentration of LDL Particles
S-LDL-P,"2.614 [2.505,2.723]",0.000e+00,***,Concentration of Small LDL Particles
L-LDL-PL,"2.608 [2.498,2.718]",0.000e+00,***,Phospholipids in Large LDL
S-HDL-TG,"2.596 [2.482,2.711]",0.000e+00,***,Triglycerides in Small HDL
S-LDL-PL,"2.579 [2.470,2.688]",0.000e+00,***,Phospholipids in Small LDL
Total-TG,"2.576 [2.462,2.690]",0.000e+00,***,Total-Triglycerides
Total-FA,"2.573 [2.462,2.684]",0.000e+00,***,Total-Fatty Acids
ApoB,"2.566 [2.457,2.676]",0.000e+00,***,Apolipoprotein B
M-LDL-TG,"2.566 [2.454,2.678]",0.000e+00,***,Triglycerides in Medium LDL
XL-VLDL-TG,"2.551 [2.435,2.667]",0.000e+00,***,Triglycerides in Very Large VLDL
Clinical LDL-C,"2.544 [2.434,2.654]",0.000e+00,***,Clinical LDL Cholesterol
TG/PG,"2.511 [2.390,2.632]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
S-HDL-PL,"2.507 [2.396,2.619]",0.000e+00,***,Phospholipids in Small HDL
VLDL-CE,"2.506 [2.397,2.616]",0.000e+00,***,Cholesteryl Esters in VLDL
Non-HDL-C,"2.502 [2.392,2.612]",0.000e+00,***,Total-Cholesterol Minus HDL-C
S-LDL-CE%,"2.500 [2.389,2.610]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-CE,"2.495 [2.381,2.610]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-HDL-FC,"2.491 [2.379,2.602]",0.000e+00,***,Free Cholesterol in Small HDL
L-LDL-L,"2.490 [2.380,2.600]",0.000e+00,***,Total-Lipids in Large LDL
L-LDL-CE,"2.489 [2.379,2.599]",0.000e+00,***,Cholesteryl Esters in Large LDL
ApoB/ApoA1,"2.478 [2.366,2.589]",0.000e+00,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-FC,"2.473 [2.364,2.583]",0.000e+00,***,Free Cholesterol in Small LDL
SFA,"2.457 [2.345,2.568]",0.000e+00,***,Saturated Fatty Acids
L-LDL-P,"2.442 [2.333,2.552]",0.000e+00,***,Concentration of Large LDL Particles
Lactate,"2.437 [2.325,2.549]",0.000e+00,***,Lactate
LDL-TG,"2.429 [2.317,2.541]",0.000e+00,***,Triglycerides in LDL
L-LDL-C,"2.381 [2.271,2.492]",0.000e+00,***,Cholesterol in Large LDL
S-VLDL-TG,"2.374 [2.261,2.487]",0.000e+00,***,Triglycerides in Small VLDL
XXL-VLDL-C,"2.369 [2.254,2.483]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"2.363 [2.249,2.478]",0.000e+00,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-VLDL-C,"2.337 [2.227,2.447]",0.000e+00,***,Cholesterol in Medium VLDL
L-LDL-TG,"2.337 [2.225,2.448]",0.000e+00,***,Triglycerides in Large LDL
LDL-FC,"2.317 [2.207,2.428]",0.000e+00,***,Free Cholesterol in LDL
S-LDL-TG,"2.299 [2.187,2.412]",0.000e+00,***,Triglycerides in Small LDL
Total-L,"2.294 [2.183,2.405]",0.000e+00,***,Total-Lipids in Lipoprotein Particles
Remnant-C,"2.261 [2.151,2.371]",0.000e+00,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-CE%,"2.209 [2.099,2.320]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC,"2.142 [2.028,2.257]",6.271e-288,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-C%,"2.104 [1.993,2.216]",9.719e-293,***,Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-L,"2.098 [1.983,2.214]",3.975e-271,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"2.098 [1.983,2.213]",9.924e-273,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-LDL-FC,"2.073 [1.962,2.185]",2.226e-285,***,Free Cholesterol in Large LDL
Total-FC,"2.070 [1.958,2.182]",2.250e-281,***,Total-Free Cholesterol
PUFA,"2.058 [1.946,2.171]",2.273e-275,***,Polyunsaturated Fatty Acids
XXL-VLDL-P,"2.044 [1.929,2.159]",2.007e-259,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Omega-6,"2.004 [1.892,2.116]",3.959e-264,***,Omega-6 Fatty Acids
M-VLDL-CE,"1.981 [1.870,2.092]",9.204e-263,***,Cholesteryl Esters in Medium VLDL
Total-C,"1.980 [1.867,2.093]",3.549e-252,***,Total-Cholesterol
L-HDL-TG%,"1.965 [1.848,2.083]",3.404e-229,***,Triglycerides to Total-Lipids in Large HDL percentage
Total-CE,"1.947 [1.833,2.060]",5.409e-242,***,Total-Esterified Cholesterol
IDL-P,"1.912 [1.801,2.023]",3.192e-245,***,Concentration of IDL Particles
L-VLDL-FC%,"1.906 [1.795,2.016]",6.851e-245,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG,"1.906 [1.790,2.021]",3.862e-223,***,Triglycerides in Chylomicrons and Extremely Large VLDL
SM,"1.904 [1.788,2.021]",9.575e-219,***,Sphingomyelins
L-HDL-PL%,"1.904 [1.784,2.024]",1.117e-207,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG,"1.836 [1.724,1.948]",9.614e-220,***,Triglycerides in Very Small VLDL
IDL-TG,"1.809 [1.697,1.921]",7.778e-214,***,Triglycerides in IDL
XS-VLDL-P,"1.704 [1.592,1.815]",9.897e-191,***,Concentration of Very Small VLDL Particles
XL-HDL-CE%,"1.670 [1.559,1.781]",1.484e-185,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Total-PL,"1.661 [1.546,1.776]",1.473e-170,***,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-FC,"1.634 [1.522,1.746]",1.269e-173,***,Free Cholesterol in Very Small VLDL
IDL-FC,"1.604 [1.491,1.717]",7.445e-164,***,Free Cholesterol in IDL
IDL-L,"1.584 [1.471,1.698]",1.120e-159,***,Total-Lipids in IDL
XS-VLDL-PL,"1.572 [1.460,1.684]",3.837e-161,***,Phospholipids in Very Small VLDL
S-HDL-TG%,"1.540 [1.423,1.658]",5.923e-140,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-L,"1.530 [1.418,1.642]",1.171e-151,***,Total-Lipids in Very Small VLDL
IDL-PL,"1.502 [1.389,1.616]",1.548e-142,***,Phospholipids in IDL
IDL-C,"1.481 [1.368,1.595]",1.057e-138,***,Cholesterol in IDL
IDL-CE,"1.443 [1.329,1.556]",1.816e-131,***,Cholesteryl Esters in IDL
Total-P,"1.435 [1.318,1.552]",9.078e-123,***,Total-Concentration of Lipoprotein Particles
LA,"1.401 [1.289,1.512]",1.922e-128,***,Linoleic Acid
Sc-ala,"1.359 [1.247,1.470]",1.084e-120,***,Spectrometer-corrected alanine
M-HDL-TG%,"1.329 [1.214,1.445]",8.552e-107,***,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-3,"1.314 [1.200,1.428]",8.374e-108,***,Omega-3 Fatty Acids
Phosphoglyc,"1.268 [1.152,1.384]",6.694e-96,***,Phosphoglycerides
Cholines,"1.230 [1.113,1.347]",7.333e-89,***,Total-Cholines
XS-VLDL-C,"1.165 [1.051,1.278]",1.878e-84,***,Cholesterol in Very Small VLDL
L-LDL-CE%,"1.124 [1.014,1.234]",6.291e-84,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
