Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,"0.122 [0.103,0.142]",2.373e-28,***,Triglycerides to Total-Lipids in Small HDL percentage
Gln,"0.120 [0.101,0.139]",1.762e-30,***,Glutamine
M-HDL-TG%,"0.114 [0.094,0.133]",6.820e-25,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,"0.113 [0.093,0.133]",1.946e-23,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.112 [0.091,0.132]",3.186e-21,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,"0.111 [0.091,0.131]",1.566e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
Albumin,"0.100 [0.081,0.119]",2.830e-19,***,Albumin
Gly,"0.098 [0.078,0.118]",9.795e-17,***,Glycine
XL-HDL-FC,"0.095 [0.075,0.116]",1.096e-14,***,Free Cholesterol in Very Large HDL
ApoB/ApoA1,"0.092 [0.074,0.111]",1.675e-16,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-PL%,"0.086 [0.067,0.106]",4.887e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,"0.083 [0.064,0.101]",3.327e-13,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,"0.082 [0.061,0.104]",3.630e-08,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-FC%,"0.081 [0.062,0.101]",9.652e-11,***,Free Cholesterol to Total-Lipids in Small HDL percentage
SFA%,"0.076 [0.057,0.095]",6.977e-10,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,"0.075 [0.057,0.094]",4.580e-10,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG,"0.074 [0.055,0.093]",1.632e-09,***,Triglycerides in Very Large HDL
Citrate,"0.072 [0.053,0.091]",3.293e-08,***,Citrate
XXL-VLDL-TG,"0.070 [0.051,0.090]",3.195e-07,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.065 [0.046,0.084]",1.132e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"0.065 [0.045,0.084]",1.861e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-LDL-TG%,"0.064 [0.044,0.083]",2.164e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-PL,"0.061 [0.042,0.081]",1.161e-04,***,Phospholipids in Very Large VLDL
XXL-VLDL-PL,"0.061 [0.042,0.081]",1.609e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-TG%,"0.060 [0.041,0.079]",1.300e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-FC,"0.060 [0.040,0.079]",3.032e-04,***,Free Cholesterol in Very Large VLDL
XL-VLDL-P,"0.057 [0.037,0.076]",0.003,**,Concentration of Very Large VLDL Particles
IDL-TG%,"0.055 [0.036,0.075]",0.006,**,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-FC,"0.055 [0.036,0.075]",0.005,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"0.055 [0.036,0.075]",0.007,**,Total-Lipids in Very Large VLDL
XL-VLDL-TG,"0.055 [0.035,0.074]",0.009,**,Triglycerides in Very Large VLDL
XXL-VLDL-TG%,"0.054 [0.035,0.073]",0.005,**,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C,"0.052 [0.033,0.072]",0.024,*,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG%,"0.052 [0.033,0.071]",0.024,*,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-TG,"0.051 [0.032,0.070]",0.038,*,Triglycerides in Small LDL
XXL-VLDL-CE%,"-0.051 [-0.070,-0.032]",0.040,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC%,"-0.052 [-0.070,-0.033]",0.024,*,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-C%,"-0.053 [-0.073,-0.033]",0.031,*,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-C%,"-0.054 [-0.074,-0.034]",0.036,*,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,"-0.055 [-0.075,-0.036]",0.006,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"-0.057 [-0.077,-0.038]",0.002,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,"-0.059 [-0.078,-0.039]",6.618e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,"-0.059 [-0.078,-0.040]",1.077e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
PUFA%,"-0.059 [-0.079,-0.040]",8.705e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,"-0.060 [-0.079,-0.041]",2.417e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-C,"-0.061 [-0.080,-0.042]",1.246e-04,***,Total-Cholesterol
S-HDL-C%,"-0.062 [-0.080,-0.043]",2.747e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
LA,"-0.065 [-0.084,-0.046]",3.430e-06,***,Linoleic Acid
L-LDL-C%,"-0.067 [-0.087,-0.048]",3.647e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,"-0.068 [-0.088,-0.048]",3.845e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-P,"-0.068 [-0.090,-0.046]",2.417e-04,***,Concentration of Large HDL Particles
Total-CE,"-0.070 [-0.089,-0.051]",2.229e-07,***,Total-Esterified Cholesterol
S-LDL-C%,"-0.074 [-0.093,-0.055]",2.911e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-C,"-0.076 [-0.098,-0.054]",4.116e-06,***,Cholesterol in Large HDL
GlycA,"-0.076 [-0.095,-0.056]",1.444e-08,***,Glycoprotein Acetyls
IDL-C%,"-0.076 [-0.095,-0.057]",1.937e-09,***,Cholesterol to Total-Lipids in IDL percentage
Lactate,"-0.076 [-0.096,-0.057]",1.130e-08,***,Lactate
L-HDL-CE,"-0.079 [-0.101,-0.057]",6.060e-07,***,Cholesteryl Esters in Large HDL
S-HDL-CE%,"-0.081 [-0.100,-0.063]",3.820e-12,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-HDL-L,"-0.085 [-0.107,-0.063]",8.284e-09,***,Total-Lipids in Large HDL
DHA,"-0.085 [-0.105,-0.066]",3.084e-12,***,Docosahexaenoic Acid
SM,"-0.087 [-0.107,-0.067]",1.752e-12,***,Sphingomyelins
Total-PL,"-0.087 [-0.107,-0.068]",4.353e-13,***,Total-Phospholipids in Lipoprotein Particles
Unsaturation,"-0.087 [-0.107,-0.068]",1.145e-12,***,Degree of Unsaturation
Omega-6,"-0.087 [-0.106,-0.069]",3.526e-14,***,Omega-6 Fatty Acids
PUFA,"-0.089 [-0.108,-0.070]",1.994e-14,***,Polyunsaturated Fatty Acids
LDL-size,"-0.092 [-0.111,-0.073]",2.068e-15,***,Average Diameter for LDL Particles
L-HDL-PL,"-0.094 [-0.115,-0.072]",8.439e-12,***,Phospholipids in Large HDL
IDL-CE%,"-0.096 [-0.115,-0.077]",1.775e-17,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,"-0.101 [-0.122,-0.080]",3.129e-15,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE%,"-0.112 [-0.131,-0.092]",1.988e-24,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Cholines,"-0.114 [-0.134,-0.095]",2.632e-24,***,Total-Cholines
Phosphoglyc,"-0.115 [-0.134,-0.095]",8.508e-25,***,Phosphoglycerides
PC,"-0.120 [-0.140,-0.100]",9.924e-27,***,Phosphatidylcholines
M-HDL-C%,"-0.124 [-0.144,-0.105]",1.446e-29,***,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-FC,"-0.128 [-0.150,-0.107]",9.147e-27,***,Free Cholesterol in HDL
XL-HDL-CE%,"-0.130 [-0.149,-0.112]",3.748e-37,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-FC,"-0.146 [-0.165,-0.127]",6.861e-46,***,Free Cholesterol in Small HDL
HDL-PL,"-0.160 [-0.180,-0.139]",3.230e-46,***,Phospholipids in HDL
HDL-L,"-0.162 [-0.183,-0.141]",2.653e-46,***,Total-Lipids in HDL
HDL-C,"-0.171 [-0.192,-0.149]",4.106e-50,***,HDL Cholesterol
ApoA1,"-0.174 [-0.194,-0.153]",1.066e-56,***,Apolipoprotein A1
M-HDL-FC,"-0.175 [-0.196,-0.155]",1.797e-57,***,Free Cholesterol in Medium HDL
S-HDL-PL,"-0.176 [-0.195,-0.157]",2.251e-69,***,Phospholipids in Small HDL
S-HDL-L,"-0.177 [-0.196,-0.158]",1.765e-70,***,Total-Lipids in Small HDL
M-HDL-PL,"-0.177 [-0.197,-0.157]",5.225e-63,***,Phospholipids in Medium HDL
HDL-CE,"-0.179 [-0.200,-0.157]",1.016e-55,***,Cholesteryl Esters in HDL
Total-P,"-0.183 [-0.203,-0.163]",9.333e-68,***,Total-Concentration of Lipoprotein Particles
S-HDL-P,"-0.183 [-0.202,-0.164]",1.569e-76,***,Concentration of Small HDL Particles
M-HDL-P,"-0.184 [-0.204,-0.164]",2.464e-65,***,Concentration of Medium HDL Particles
M-HDL-L,"-0.185 [-0.205,-0.165]",2.653e-67,***,Total-Lipids in Medium HDL
S-HDL-C,"-0.194 [-0.213,-0.175]",3.079e-86,***,Cholesterol in Small HDL
HDL-P,"-0.194 [-0.214,-0.174]",2.190e-76,***,Concentration of HDL Particles
M-HDL-C,"-0.200 [-0.221,-0.180]",2.299e-77,***,Cholesterol in Medium HDL
S-HDL-CE,"-0.202 [-0.220,-0.183]",2.861e-94,***,Cholesteryl Esters in Small HDL
M-HDL-CE,"-0.205 [-0.225,-0.184]",1.817e-81,***,Cholesteryl Esters in Medium HDL
