Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"37.825 [33.385,42.264]",7.409e-57,***,Creatinine
XL-HDL-FC%,"32.139 [27.657,36.620]",2.505e-39,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"24.590 [20.093,29.087]",2.235e-21,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"20.648 [16.319,24.977]",2.207e-15,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"20.621 [16.152,25.090]",3.750e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,"20.175 [15.740,24.610]",1.187e-13,***,Average Diameter for VLDL Particles
S-HDL-TG%,"19.330 [14.875,23.786]",4.464e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"18.168 [13.642,22.694]",8.599e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"17.236 [12.836,21.637]",3.836e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-TG%,"17.117 [12.625,21.609]",1.910e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Leu,"16.625 [12.313,20.938]",9.865e-09,***,Leucine
M-HDL-PL%,"15.950 [11.309,20.591]",3.797e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,"15.683 [11.171,20.194]",2.232e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,"15.474 [11.050,19.898]",1.662e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
Total-BCAA,"14.257 [9.858,18.656]",4.916e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-PL%,"13.014 [8.565,17.462]",0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,"12.973 [8.601,17.344]",0.001,**,Glutamine
XL-VLDL-TG,"12.836 [8.326,17.346]",0.006,**,Triglycerides in Very Large VLDL
L-VLDL-PL,"12.707 [8.242,17.173]",0.006,**,Phospholipids in Large VLDL
