Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.632 [0.593,0.670]",5.042e-222,***,Creatinine
Albumin,"0.524 [0.491,0.558]",5.847e-203,***,Albumin
XS-VLDL-CE%,"0.405 [0.370,0.440]",4.396e-108,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,"0.403 [0.369,0.438]",4.436e-112,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,"0.392 [0.357,0.427]",6.568e-103,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C%,"0.379 [0.345,0.412]",1.408e-102,***,Cholesterol to Total-Lipids in IDL percentage
IDL-C,"0.375 [0.342,0.409]",2.205e-100,***,Cholesterol in IDL
IDL-CE,"0.374 [0.340,0.408]",8.983e-100,***,Cholesteryl Esters in IDL
Total-CE,"0.365 [0.331,0.399]",7.914e-95,***,Total-Esterified Cholesterol
M-HDL-FC%,"0.362 [0.325,0.400]",1.393e-75,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE%,"0.362 [0.328,0.395]",6.503e-94,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-C,"0.358 [0.325,0.392]",6.558e-92,***,Total-Cholesterol
M-LDL-C%,"0.355 [0.322,0.388]",2.848e-92,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC,"0.354 [0.321,0.387]",2.980e-92,***,Free Cholesterol in Large LDL
IDL-FC,"0.353 [0.319,0.387]",9.731e-89,***,Free Cholesterol in IDL
IDL-L,"0.352 [0.319,0.386]",2.548e-88,***,Total-Lipids in IDL
L-LDL-FC%,"0.348 [0.313,0.382]",9.381e-81,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,"0.342 [0.308,0.376]",6.389e-80,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-FC,"0.336 [0.304,0.369]",2.654e-84,***,Free Cholesterol in LDL
L-LDL-C,"0.328 [0.295,0.361]",8.708e-80,***,Cholesterol in Large LDL
Clinical LDL-C,"0.327 [0.295,0.360]",2.743e-80,***,Clinical LDL Cholesterol
Total-FC,"0.326 [0.293,0.360]",4.875e-77,***,Total-Free Cholesterol
S-LDL-C%,"0.325 [0.292,0.359]",3.267e-77,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-PL,"0.320 [0.286,0.353]",8.526e-72,***,Phospholipids in IDL
M-VLDL-FC%,"0.319 [0.285,0.354]",1.056e-68,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-L,"0.317 [0.284,0.349]",2.139e-74,***,Total-Lipids in Large LDL
S-VLDL-PL%,"0.316 [0.282,0.350]",5.052e-68,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-C%,"0.316 [0.281,0.350]",1.795e-65,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Citrate,"0.314 [0.281,0.348]",7.071e-70,***,Citrate
L-LDL-PL,"0.314 [0.281,0.347]",3.551e-73,***,Phospholipids in Large LDL
L-LDL-CE,"0.310 [0.278,0.343]",1.741e-71,***,Cholesteryl Esters in Large LDL
M-VLDL-PL%,"0.310 [0.276,0.344]",4.855e-66,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-C,"0.308 [0.276,0.341]",3.177e-71,***,LDL Cholesterol
DHA,"0.307 [0.273,0.342]",5.748e-63,***,Docosahexaenoic Acid
M-VLDL-CE%,"0.306 [0.272,0.341]",1.349e-61,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Non-HDL-C,"0.306 [0.274,0.339]",6.534e-70,***,Total-Cholesterol Minus HDL-C
PUFA/MUFA,"0.305 [0.270,0.340]",2.484e-58,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
SM,"0.299 [0.265,0.334]",6.794e-59,***,Sphingomyelins
M-LDL-FC,"0.295 [0.263,0.328]",2.194e-65,***,Free Cholesterol in Medium LDL
XS-VLDL-CE,"0.295 [0.261,0.329]",7.467e-60,***,Cholesteryl Esters in Very Small VLDL
LDL-L,"0.294 [0.262,0.327]",1.187e-64,***,Total-Lipids in LDL
LDL-CE,"0.290 [0.258,0.323]",9.123e-63,***,Cholesteryl Esters in LDL
M-VLDL-CE,"0.289 [0.256,0.322]",9.351e-61,***,Cholesteryl Esters in Medium VLDL
LDL-PL,"0.287 [0.254,0.319]",2.974e-61,***,Phospholipids in LDL
Remnant-C,"0.286 [0.253,0.319]",4.268e-60,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-PL,"0.286 [0.251,0.320]",4.576e-55,***,Total-Phospholipids in Lipoprotein Particles
IDL-P,"0.284 [0.251,0.317]",8.396e-59,***,Concentration of IDL Particles
HDL-C,"0.281 [0.243,0.318]",1.627e-43,***,HDL Cholesterol
S-LDL-FC,"0.281 [0.248,0.313]",9.186e-59,***,Free Cholesterol in Small LDL
HDL-FC,"0.280 [0.243,0.317]",2.442e-43,***,Free Cholesterol in HDL
S-VLDL-C%,"0.280 [0.246,0.313]",6.406e-55,***,Cholesterol to Total-Lipids in Small VLDL percentage
DHA%,"0.277 [0.243,0.312]",5.898e-51,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Cholines,"0.277 [0.242,0.312]",6.887e-50,***,Total-Cholines
XL-HDL-CE,"0.277 [0.239,0.315]",5.565e-41,***,Cholesteryl Esters in Very Large HDL
PC,"0.274 [0.239,0.308]",5.976e-48,***,Phosphatidylcholines
HDL-CE,"0.273 [0.236,0.310]",2.847e-41,***,Cholesteryl Esters in HDL
XL-HDL-C,"0.270 [0.233,0.308]",1.144e-39,***,Cholesterol in Very Large HDL
XS-VLDL-C,"0.269 [0.236,0.303]",4.745e-50,***,Cholesterol in Very Small VLDL
XL-HDL-P,"0.269 [0.231,0.306]",1.060e-39,***,Concentration of Very Large HDL Particles
Total-L,"0.265 [0.232,0.298]",2.669e-50,***,Total-Lipids in Lipoprotein Particles
Total-P,"0.265 [0.230,0.299]",2.731e-45,***,Total-Concentration of Lipoprotein Particles
M-VLDL-C,"0.263 [0.231,0.296]",7.161e-51,***,Cholesterol in Medium VLDL
L-HDL-C,"0.261 [0.223,0.300]",1.726e-34,***,Cholesterol in Large HDL
L-HDL-CE,"0.261 [0.222,0.299]",2.053e-34,***,Cholesteryl Esters in Large HDL
M-LDL-C,"0.258 [0.225,0.291]",4.471e-49,***,Cholesterol in Medium LDL
L-HDL-P,"0.257 [0.218,0.295]",1.264e-33,***,Concentration of Large HDL Particles
ApoB,"0.253 [0.220,0.285]",1.037e-46,***,Apolipoprotein B
S-HDL-FC%,"0.252 [0.218,0.286]",2.675e-41,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C,"0.249 [0.217,0.282]",1.424e-45,***,Cholesterol in Small LDL
L-HDL-FC,"0.248 [0.210,0.287]",2.562e-31,***,Free Cholesterol in Large HDL
L-HDL-C%,"0.247 [0.212,0.283]",1.839e-36,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-L,"0.245 [0.213,0.278]",6.154e-44,***,Total-Lipids in Medium LDL
Phosphoglyc,"0.242 [0.207,0.276]",1.389e-37,***,Phosphoglycerides
L-HDL-L,"0.241 [0.202,0.279]",9.686e-29,***,Total-Lipids in Large HDL
LDL-P,"0.239 [0.206,0.271]",1.956e-41,***,Concentration of LDL Particles
XL-HDL-L,"0.238 [0.200,0.276]",8.317e-30,***,Total-Lipids in Very Large HDL
M-LDL-PL,"0.237 [0.205,0.270]",5.346e-41,***,Phospholipids in Medium LDL
Unsaturation,"0.237 [0.202,0.272]",4.352e-35,***,Degree of Unsaturation
M-LDL-CE,"0.236 [0.204,0.269]",2.205e-40,***,Cholesteryl Esters in Medium LDL
L-LDL-P,"0.235 [0.203,0.268]",4.748e-40,***,Concentration of Large LDL Particles
HDL-L,"0.235 [0.198,0.272]",1.217e-30,***,Total-Lipids in HDL
XL-VLDL-CE%,"0.235 [0.201,0.270]",5.252e-35,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"0.235 [0.200,0.270]",9.180e-35,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-P,"0.235 [0.202,0.267]",5.563e-40,***,Concentration of Medium LDL Particles
HDL-P,"0.234 [0.199,0.269]",2.000e-34,***,Concentration of HDL Particles
S-LDL-L,"0.232 [0.199,0.264]",8.271e-39,***,Total-Lipids in Small LDL
Omega-3%,"0.231 [0.197,0.264]",2.105e-35,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
ApoA1,"0.228 [0.193,0.264]",2.334e-30,***,Apolipoprotein A1
S-LDL-CE,"0.227 [0.195,0.260]",3.343e-37,***,Cholesteryl Esters in Small LDL
L-VLDL-CE%,"0.227 [0.192,0.262]",3.418e-32,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-PL,"0.225 [0.192,0.257]",2.156e-36,***,Phospholipids in Small LDL
XL-HDL-FC,"0.224 [0.188,0.260]",4.142e-29,***,Free Cholesterol in Very Large HDL
XS-VLDL-FC%,"0.222 [0.189,0.255]",1.305e-34,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,"0.221 [0.186,0.256]",4.176e-29,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-3,"0.221 [0.187,0.255]",4.048e-32,***,Omega-3 Fatty Acids
M-LDL-FC%,"0.219 [0.185,0.253]",2.504e-30,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,"0.218 [0.183,0.252]",7.498e-29,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-P,"0.217 [0.184,0.249]",1.466e-33,***,Concentration of Small LDL Particles
S-VLDL-CE%,"0.215 [0.182,0.248]",3.733e-32,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-FC,"0.212 [0.179,0.244]",9.121e-32,***,Free Cholesterol in Medium VLDL
M-HDL-FC,"0.211 [0.175,0.247]",4.091e-25,***,Free Cholesterol in Medium HDL
L-HDL-PL,"0.208 [0.170,0.246]",4.092e-21,***,Phospholipids in Large HDL
S-VLDL-FC,"0.207 [0.174,0.240]",3.295e-30,***,Free Cholesterol in Small VLDL
XL-HDL-PL,"0.207 [0.169,0.244]",1.207e-21,***,Phospholipids in Very Large HDL
M-HDL-C%,"0.206 [0.171,0.241]",2.490e-25,***,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA,"0.203 [0.170,0.237]",1.942e-27,***,Polyunsaturated Fatty Acids
XL-VLDL-FC%,"0.199 [0.165,0.233]",1.350e-24,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-CE,"0.198 [0.166,0.231]",2.247e-27,***,Cholesteryl Esters in VLDL
XS-VLDL-FC,"0.196 [0.163,0.229]",2.279e-25,***,Free Cholesterol in Very Small VLDL
HDL-PL,"0.195 [0.158,0.231]",2.458e-20,***,Phospholipids in HDL
M-HDL-C,"0.194 [0.158,0.230]",5.685e-21,***,Cholesterol in Medium HDL
S-LDL-FC%,"0.193 [0.159,0.226]",3.670e-24,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,"0.190 [0.157,0.223]",3.308e-24,***,Free Cholesterol to Total-Lipids in IDL percentage
PUFA%,"0.189 [0.154,0.224]",8.099e-21,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC,"0.188 [0.155,0.222]",2.709e-23,***,Free Cholesterol in Small HDL
HDL-size,"0.188 [0.149,0.226]",2.100e-16,***,Average Diameter for HDL Particles
M-HDL-CE,"0.186 [0.150,0.222]",3.669e-19,***,Cholesteryl Esters in Medium HDL
