Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.124 [0.099,0.150]",3.559e-16,***,Creatinine
XL-HDL-FC%,"0.094 [0.067,0.120]",9.082e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,"0.093 [0.067,0.119]",5.644e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,"0.092 [0.066,0.118]",1.865e-06,***,Triglycerides to Phosphoglycerides ratio
Leu,"0.092 [0.066,0.117]",4.076e-07,***,Leucine
Val,"0.091 [0.065,0.117]",1.466e-06,***,Valine
Total-BCAA,"0.090 [0.064,0.116]",1.800e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-TG%,"0.089 [0.063,0.115]",4.698e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-size,"0.086 [0.060,0.112]",2.303e-05,***,Average Diameter for VLDL Particles
Albumin,"0.082 [0.057,0.108]",8.829e-05,***,Albumin
XL-VLDL-TG%,"0.079 [0.054,0.105]",3.341e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,"0.079 [0.052,0.106]",0.002,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,"0.078 [0.052,0.104]",5.605e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
Acetone,"0.074 [0.049,0.100]",0.003,**,Acetone
L-HDL-PL%,"0.072 [0.045,0.100]",0.038,*,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-TG%,"0.070 [0.045,0.096]",0.013,*,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL,"-0.068 [-0.093,-0.042]",0.038,*,Phospholipids in Medium HDL
Total-FC,"-0.068 [-0.093,-0.042]",0.035,*,Total-Free Cholesterol
M-VLDL-CE,"-0.068 [-0.093,-0.043]",0.033,*,Cholesteryl Esters in Medium VLDL
XS-VLDL-FC,"-0.069 [-0.095,-0.044]",0.018,*,Free Cholesterol in Very Small VLDL
XL-VLDL-FC%,"-0.070 [-0.096,-0.044]",0.029,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-C%,"-0.070 [-0.096,-0.045]",0.020,*,Cholesterol to Total-Lipids in Small LDL percentage
PC,"-0.071 [-0.097,-0.046]",0.009,**,Phosphatidylcholines
L-HDL-CE%,"-0.072 [-0.099,-0.045]",0.031,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-size,"-0.072 [-0.098,-0.047]",0.008,**,Average Diameter for LDL Particles
M-HDL-L,"-0.073 [-0.098,-0.048]",0.004,**,Total-Lipids in Medium HDL
Total-PL,"-0.075 [-0.100,-0.049]",0.002,**,Total-Phospholipids in Lipoprotein Particles
HDL-P,"-0.075 [-0.100,-0.049]",0.002,**,Concentration of HDL Particles
Total-C,"-0.075 [-0.100,-0.050]",0.002,**,Total-Cholesterol
Omega-6,"-0.076 [-0.101,-0.050]",9.990e-04,***,Omega-6 Fatty Acids
Phosphoglyc,"-0.076 [-0.101,-0.050]",0.001,**,Phosphoglycerides
S-VLDL-C%,"-0.076 [-0.102,-0.051]",0.001,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-P,"-0.077 [-0.102,-0.051]",8.145e-04,***,Concentration of Medium HDL Particles
Total-CE,"-0.078 [-0.103,-0.052]",4.989e-04,***,Total-Esterified Cholesterol
Total-P,"-0.078 [-0.103,-0.052]",4.403e-04,***,Total-Concentration of Lipoprotein Particles
XL-HDL-P,"-0.078 [-0.105,-0.051]",0.002,**,Concentration of Very Large HDL Particles
XL-HDL-PL,"-0.079 [-0.105,-0.052]",0.002,**,Phospholipids in Very Large HDL
M-HDL-CE,"-0.079 [-0.105,-0.053]",3.440e-04,***,Cholesteryl Esters in Medium HDL
L-LDL-FC%,"-0.079 [-0.105,-0.053]",8.969e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,"-0.079 [-0.105,-0.054]",1.952e-04,***,Cholesteryl Esters in IDL
L-HDL-FC%,"-0.080 [-0.106,-0.054]",2.938e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C%,"-0.080 [-0.106,-0.055]",1.825e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-C,"-0.080 [-0.106,-0.055]",2.014e-04,***,Cholesterol in Medium HDL
ApoA1,"-0.081 [-0.106,-0.055]",1.610e-04,***,Apolipoprotein A1
S-VLDL-PL%,"-0.081 [-0.107,-0.055]",2.121e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,"-0.081 [-0.107,-0.055]",1.892e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-L,"-0.081 [-0.108,-0.055]",5.071e-04,***,Total-Lipids in Very Large HDL
IDL-L,"-0.081 [-0.107,-0.056]",6.926e-05,***,Total-Lipids in IDL
HDL-PL,"-0.082 [-0.107,-0.056]",9.783e-05,***,Phospholipids in HDL
M-HDL-FC,"-0.082 [-0.108,-0.056]",8.704e-05,***,Free Cholesterol in Medium HDL
L-HDL-C%,"-0.082 [-0.109,-0.055]",5.011e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C,"-0.082 [-0.107,-0.057]",4.564e-05,***,Cholesterol in Very Small VLDL
IDL-C,"-0.082 [-0.108,-0.057]",4.665e-05,***,Cholesterol in IDL
Cholines,"-0.082 [-0.108,-0.057]",4.875e-05,***,Total-Cholines
XL-HDL-C,"-0.083 [-0.109,-0.056]",3.139e-04,***,Cholesterol in Very Large HDL
GlycA,"-0.084 [-0.110,-0.057]",2.105e-04,***,Glycoprotein Acetyls
IDL-PL,"-0.084 [-0.109,-0.058]",2.091e-05,***,Phospholipids in IDL
M-VLDL-PL%,"-0.084 [-0.110,-0.058]",3.743e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-CE,"-0.086 [-0.112,-0.059]",9.455e-05,***,Cholesteryl Esters in Very Large HDL
HDL-size,"-0.086 [-0.113,-0.059]",6.202e-05,***,Average Diameter for HDL Particles
XS-VLDL-CE,"-0.086 [-0.112,-0.061]",5.715e-06,***,Cholesteryl Esters in Very Small VLDL
IDL-FC,"-0.087 [-0.112,-0.062]",3.974e-06,***,Free Cholesterol in IDL
HDL-L,"-0.087 [-0.113,-0.062]",7.419e-06,***,Total-Lipids in HDL
XXL-VLDL-CE%,"-0.087 [-0.113,-0.062]",5.452e-06,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-C%,"-0.090 [-0.116,-0.064]",3.111e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C%,"-0.090 [-0.116,-0.064]",3.728e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C%,"-0.090 [-0.116,-0.065]",1.190e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,"-0.091 [-0.116,-0.065]",8.574e-07,***,Glycine
L-HDL-PL,"-0.091 [-0.117,-0.065]",3.282e-06,***,Phospholipids in Large HDL
M-VLDL-FC%,"-0.091 [-0.117,-0.065]",1.257e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-P,"-0.091 [-0.118,-0.064]",4.949e-06,***,Concentration of Large HDL Particles
XS-VLDL-CE%,"-0.091 [-0.117,-0.065]",2.522e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,"-0.091 [-0.118,-0.065]",1.868e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"-0.091 [-0.117,-0.065]",1.190e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,"-0.092 [-0.118,-0.066]",1.248e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-FC,"-0.092 [-0.118,-0.065]",3.031e-06,***,Free Cholesterol in Large HDL
HDL-FC,"-0.092 [-0.118,-0.066]",8.129e-07,***,Free Cholesterol in HDL
M-VLDL-C%,"-0.093 [-0.119,-0.067]",6.037e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-CE,"-0.094 [-0.120,-0.068]",5.287e-07,***,Cholesteryl Esters in HDL
L-HDL-CE,"-0.094 [-0.121,-0.067]",1.601e-06,***,Cholesteryl Esters in Large HDL
HDL-C,"-0.095 [-0.121,-0.069]",2.628e-07,***,HDL Cholesterol
L-HDL-C,"-0.095 [-0.122,-0.068]",8.367e-07,***,Cholesterol in Large HDL
L-HDL-L,"-0.095 [-0.122,-0.069]",4.771e-07,***,Total-Lipids in Large HDL
M-HDL-FC%,"-0.097 [-0.123,-0.071]",9.814e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
SM,"-0.102 [-0.128,-0.077]",7.272e-10,***,Sphingomyelins
