Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"4.844 [4.730,4.959]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-FC%,"3.611 [3.482,3.739]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-P,"3.444 [3.335,3.553]",0.000e+00,***,Concentration of Small HDL Particles
XL-HDL-C%,"3.415 [3.300,3.531]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE,"3.396 [3.287,3.504]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"3.353 [3.244,3.461]",0.000e+00,***,Total-Lipids in Medium LDL
M-LDL-PL,"3.343 [3.234,3.451]",0.000e+00,***,Phospholipids in Medium LDL
M-LDL-C,"3.303 [3.195,3.412]",0.000e+00,***,Cholesterol in Medium LDL
S-HDL-CE,"3.294 [3.185,3.402]",0.000e+00,***,Cholesteryl Esters in Small HDL
S-HDL-C,"3.211 [3.102,3.320]",0.000e+00,***,Cholesterol in Small HDL
XL-VLDL-CE,"3.207 [3.096,3.318]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
XL-HDL-TG%,"3.186 [3.068,3.304]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-CE,"3.172 [3.063,3.281]",0.000e+00,***,Cholesteryl Esters in Small LDL
L-VLDL-FC,"3.142 [3.029,3.256]",0.000e+00,***,Free Cholesterol in Large VLDL
L-VLDL-C,"3.093 [2.982,3.205]",0.000e+00,***,Cholesterol in Large VLDL
S-LDL-C,"3.076 [2.967,3.184]",0.000e+00,***,Cholesterol in Small LDL
VLDL-size,"3.069 [2.950,3.188]",0.000e+00,***,Average Diameter for VLDL Particles
XL-VLDL-C,"3.048 [2.936,3.160]",0.000e+00,***,Cholesterol in Very Large VLDL
S-LDL-L,"3.019 [2.910,3.128]",0.000e+00,***,Total-Lipids in Small LDL
M-VLDL-L,"3.018 [2.909,3.128]",0.000e+00,***,Total-Lipids in Medium VLDL
S-HDL-L,"3.005 [2.895,3.115]",0.000e+00,***,Total-Lipids in Small HDL
S-VLDL-PL,"2.989 [2.880,3.099]",0.000e+00,***,Phospholipids in Small VLDL
S-VLDL-L,"2.977 [2.866,3.087]",0.000e+00,***,Total-Lipids in Small VLDL
M-VLDL-P,"2.974 [2.865,3.083]",0.000e+00,***,Concentration of Medium VLDL Particles
