Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"69.842 [64.493,75.190]",5.040e-137,***,Creatinine
XL-HDL-FC%,"59.280 [53.867,64.692]",7.853e-96,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"43.044 [37.596,48.492]",1.899e-48,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"39.194 [33.821,44.567]",8.310e-41,***,Average Diameter for VLDL Particles
XL-HDL-C%,"38.917 [33.672,44.161]",2.411e-42,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"34.796 [29.376,40.217]",8.039e-31,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"32.877 [27.388,38.366]",2.259e-26,***,Triglycerides to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"32.134 [26.798,37.470]",1.064e-26,***,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,"32.060 [26.831,37.289]",8.391e-28,***,Leucine
S-HDL-TG%,"31.816 [26.411,37.222]",2.423e-25,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"31.262 [25.633,36.891]",3.619e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"29.352 [24.017,34.686]",1.090e-21,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"27.303 [21.885,32.721]",1.335e-17,***,Valine
M-HDL-TG%,"26.675 [21.306,32.043]",5.237e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"26.531 [21.078,31.983]",3.698e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"25.812 [20.340,31.285]",5.823e-15,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"25.765 [20.316,31.214]",4.736e-15,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"25.434 [19.975,30.893]",1.666e-14,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"25.386 [19.968,30.805]",1.035e-14,***,Phospholipids in Large VLDL
L-VLDL-FC,"25.298 [19.897,30.699]",1.066e-14,***,Free Cholesterol in Large VLDL
XL-VLDL-PL,"25.067 [19.614,30.520]",5.034e-14,***,Phospholipids in Very Large VLDL
L-VLDL-L,"24.906 [19.522,30.291]",3.030e-14,***,Total-Lipids in Large VLDL
L-VLDL-TG,"24.843 [19.452,30.235]",4.164e-14,***,Triglycerides in Large VLDL
XXL-VLDL-L,"24.356 [18.873,29.838]",7.593e-13,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-P,"24.282 [18.870,29.693]",3.500e-13,***,Concentration of Large VLDL Particles
XXL-VLDL-TG,"24.219 [18.726,29.711]",1.334e-12,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"23.735 [18.295,29.175]",2.943e-12,***,Free Cholesterol in Very Large VLDL
Gln,"23.551 [18.245,28.857]",8.094e-13,***,Glutamine
XXL-VLDL-CE,"23.441 [17.985,28.897]",8.994e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"23.144 [17.942,28.346]",6.802e-13,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL,"22.798 [17.290,28.307]",1.194e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
