Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"1.612 [1.275,1.949]",1.531e-15,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,"1.482 [1.157,1.806]",8.163e-14,***,Creatinine
TG/PG,"1.274 [0.939,1.608]",2.051e-08,***,Triglycerides to Phosphoglycerides ratio
Leu,"1.220 [0.897,1.544]",3.288e-08,***,Leucine
XL-HDL-TG%,"1.219 [0.884,1.555]",2.543e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,"1.190 [0.859,1.521]",4.286e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,"1.169 [0.829,1.510]",3.803e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"1.128 [0.801,1.455]",3.150e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-HDL-PL%,"1.125 [0.780,1.470]",3.778e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-size,"1.097 [0.765,1.429]",2.193e-05,***,Average Diameter for VLDL Particles
M-VLDL-TG%,"1.094 [0.763,1.425]",2.126e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,"1.075 [0.743,1.408]",5.504e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-TG%,"1.059 [0.727,1.392]",9.679e-05,***,Triglycerides to Total-Lipids in IDL percentage
Val,"1.058 [0.727,1.389]",8.637e-05,***,Valine
S-HDL-TG%,"1.049 [0.716,1.382]",1.583e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
Ile,"0.950 [0.627,1.273]",0.002,**,Isoleucine
XL-HDL-C%,"0.936 [0.611,1.260]",0.004,**,Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,"0.897 [0.564,1.230]",0.029,*,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,"0.874 [0.545,1.203]",0.043,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-L,"-0.868 [-1.190,-0.547]",0.028,*,Total-Lipids in IDL
Omega-6,"-0.876 [-1.197,-0.554]",0.022,*,Omega-6 Fatty Acids
Total-CE,"-0.879 [-1.202,-0.556]",0.022,*,Total-Esterified Cholesterol
IDL-PL,"-0.879 [-1.201,-0.558]",0.020,*,Phospholipids in IDL
M-LDL-FC%,"-0.890 [-1.224,-0.557]",0.039,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,"-0.900 [-1.228,-0.573]",0.017,*,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-FC,"-0.902 [-1.224,-0.579]",0.010,**,Free Cholesterol in IDL
XL-VLDL-FC%,"-0.904 [-1.234,-0.574]",0.018,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-C%,"-0.908 [-1.243,-0.573]",0.024,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,"-0.914 [-1.236,-0.592]",0.006,**,Cholesteryl Esters in IDL
IDL-C,"-0.919 [-1.242,-0.597]",0.005,**,Cholesterol in IDL
Total-PL,"-0.936 [-1.259,-0.614]",0.003,**,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-CE,"-0.937 [-1.259,-0.615]",0.003,**,Cholesteryl Esters in Very Small VLDL
Phosphoglyc,"-0.950 [-1.273,-0.627]",0.002,**,Phosphoglycerides
S-VLDL-PL%,"-0.950 [-1.280,-0.621]",0.004,**,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,"-0.971 [-1.302,-0.641]",0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
Omega-6%,"-0.984 [-1.323,-0.644]",0.003,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,"-0.986 [-1.322,-0.650]",0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
PC,"-0.998 [-1.322,-0.675]",3.447e-04,***,Phosphatidylcholines
XL-VLDL-CE%,"-1.023 [-1.355,-0.690]",3.754e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,"-1.026 [-1.355,-0.696]",2.430e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,"-1.035 [-1.368,-0.702]",2.481e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-PL,"-1.035 [-1.358,-0.712]",7.673e-05,***,Phospholipids in Medium HDL
Total-P,"-1.041 [-1.365,-0.718]",6.456e-05,***,Total-Concentration of Lipoprotein Particles
HDL-P,"-1.050 [-1.374,-0.726]",4.846e-05,***,Concentration of HDL Particles
Cholines,"-1.057 [-1.380,-0.734]",3.259e-05,***,Total-Cholines
L-VLDL-CE%,"-1.061 [-1.392,-0.730]",7.475e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
SM,"-1.100 [-1.423,-0.777]",5.555e-06,***,Sphingomyelins
L-LDL-FC%,"-1.107 [-1.443,-0.772]",2.265e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,"-1.115 [-1.459,-0.771]",4.733e-05,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,"-1.120 [-1.454,-0.787]",1.054e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"-1.124 [-1.457,-0.791]",8.174e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,"-1.125 [-1.454,-0.797]",4.142e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-L,"-1.129 [-1.453,-0.805]",1.989e-06,***,Total-Lipids in Medium HDL
Citrate,"-1.159 [-1.486,-0.831]",9.441e-07,***,Citrate
M-HDL-P,"-1.182 [-1.507,-0.857]",2.438e-07,***,Concentration of Medium HDL Particles
L-HDL-CE%,"-1.193 [-1.535,-0.852]",1.763e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Gly,"-1.198 [-1.522,-0.874]",9.640e-08,***,Glycine
M-HDL-CE,"-1.216 [-1.542,-0.889]",6.741e-08,***,Cholesteryl Esters in Medium HDL
XL-HDL-FC,"-1.224 [-1.558,-0.890]",1.470e-07,***,Free Cholesterol in Very Large HDL
M-HDL-C,"-1.235 [-1.561,-0.908]",2.890e-08,***,Cholesterol in Medium HDL
M-HDL-FC,"-1.246 [-1.572,-0.920]",1.620e-08,***,Free Cholesterol in Medium HDL
XS-VLDL-C%,"-1.251 [-1.584,-0.917]",4.393e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
ApoA1,"-1.263 [-1.590,-0.937]",7.404e-09,***,Apolipoprotein A1
XL-HDL-PL%,"-1.291 [-1.619,-0.963]",2.808e-09,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-C%,"-1.302 [-1.644,-0.959]",2.076e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,"-1.308 [-1.643,-0.974]",4.124e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-PL,"-1.319 [-1.646,-0.993]",5.143e-10,***,Phospholipids in HDL
HDL-L,"-1.402 [-1.730,-1.074]",1.306e-11,***,Total-Lipids in HDL
XL-HDL-P,"-1.430 [-1.767,-1.093]",2.151e-11,***,Concentration of Very Large HDL Particles
HDL-FC,"-1.449 [-1.779,-1.118]",1.915e-12,***,Free Cholesterol in HDL
XL-HDL-PL,"-1.471 [-1.808,-1.134]",2.749e-12,***,Phospholipids in Very Large HDL
XL-HDL-C,"-1.482 [-1.821,-1.143]",2.388e-12,***,Cholesterol in Very Large HDL
XL-HDL-L,"-1.487 [-1.825,-1.149]",1.454e-12,***,Total-Lipids in Very Large HDL
HDL-CE,"-1.493 [-1.826,-1.160]",3.420e-13,***,Cholesteryl Esters in HDL
HDL-C,"-1.506 [-1.839,-1.174]",1.548e-13,***,HDL Cholesterol
M-HDL-FC%,"-1.507 [-1.840,-1.174]",1.667e-13,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,"-1.523 [-1.863,-1.183]",3.819e-13,***,Cholesteryl Esters in Very Large HDL
L-HDL-PL,"-1.566 [-1.901,-1.232]",1.007e-14,***,Phospholipids in Large HDL
L-HDL-FC,"-1.586 [-1.922,-1.249]",6.143e-15,***,Free Cholesterol in Large HDL
HDL-size,"-1.601 [-1.939,-1.263]",3.899e-15,***,Average Diameter for HDL Particles
L-HDL-P,"-1.605 [-1.943,-1.267]",3.145e-15,***,Concentration of Large HDL Particles
L-HDL-L,"-1.647 [-1.984,-1.309]",2.411e-16,***,Total-Lipids in Large HDL
L-HDL-CE,"-1.650 [-1.991,-1.310]",4.842e-16,***,Cholesteryl Esters in Large HDL
L-HDL-C,"-1.657 [-1.997,-1.317]",2.791e-16,***,Cholesterol in Large HDL
