Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"167.238 [156.371,178.106]",1.632e-190,***,Creatinine
XL-HDL-FC%,"163.195 [152.232,174.159]",2.850e-178,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"114.980 [103.891,126.068]",1.218e-85,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"112.060 [101.396,122.725]",5.228e-88,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"105.765 [94.825,116.706]",4.402e-74,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"92.267 [81.083,103.451]",4.065e-53,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"91.427 [80.378,102.477]",1.862e-53,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"84.752 [73.731,95.774]",1.013e-45,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"83.883 [72.404,95.362]",5.748e-41,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"80.206 [69.539,90.872]",1.436e-43,***,Leucine
ApoB/ApoA1,"79.804 [68.919,90.690]",2.997e-41,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-TG%,"79.169 [68.054,90.284]",9.468e-39,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"74.426 [63.541,85.310]",1.928e-35,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG,"70.841 [59.678,82.005]",4.876e-30,***,Triglycerides in Very Large VLDL
Val,"70.015 [58.959,81.071]",6.711e-30,***,Valine
XL-VLDL-L,"69.110 [57.992,80.228]",1.116e-28,***,Total-Lipids in Very Large VLDL
M-HDL-TG%,"68.959 [58.004,79.915]",1.690e-29,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-P,"68.332 [57.193,79.471]",7.677e-28,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"68.165 [57.166,79.165]",1.746e-28,***,Triglycerides in Large VLDL
L-VLDL-PL,"67.862 [56.806,78.917]",7.064e-28,***,Phospholipids in Large VLDL
L-VLDL-FC,"67.209 [56.187,78.230]",1.817e-27,***,Free Cholesterol in Large VLDL
L-VLDL-L,"66.917 [55.931,77.904]",2.146e-27,***,Total-Lipids in Large VLDL
XS-VLDL-TG%,"66.730 [55.554,77.906]",3.483e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL,"65.812 [54.685,76.940]",1.261e-25,***,Phospholipids in Very Large VLDL
L-VLDL-P,"65.312 [54.269,76.354]",1.256e-25,***,Concentration of Large VLDL Particles
L-VLDL-PL%,"64.628 [54.014,75.241]",2.237e-27,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG,"63.417 [52.207,74.627]",3.868e-23,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"63.079 [51.889,74.269]",6.023e-23,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,"61.866 [50.792,72.941]",1.799e-22,***,Triglycerides in VLDL
XL-VLDL-FC,"61.426 [50.322,72.530]",5.776e-22,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE,"59.252 [48.114,70.390]",4.866e-20,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
MUFA%,"59.136 [47.633,70.640]",1.809e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL,"58.608 [47.363,69.854]",4.378e-19,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"58.057 [46.808,69.306]",1.210e-18,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-C,"57.674 [46.642,68.705]",3.147e-19,***,Cholesterol in Very Large VLDL
XL-VLDL-TG%,"57.302 [46.734,67.870]",5.829e-21,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C,"57.181 [46.016,68.346]",2.645e-18,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"55.596 [44.650,66.541]",6.089e-18,***,Cholesterol in Large VLDL
Ile,"54.866 [44.118,65.614]",3.686e-18,***,Isoleucine
M-VLDL-TG,"53.347 [42.388,64.306]",3.548e-16,***,Triglycerides in Medium VLDL
XXL-VLDL-FC,"52.928 [41.714,64.143]",5.529e-15,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XS-VLDL-PL%,"52.838 [41.810,63.866]",1.480e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE,"52.006 [41.034,62.977]",3.817e-15,***,Cholesteryl Esters in Very Large VLDL
Total-TG,"48.139 [37.036,59.243]",4.676e-12,***,Total-Triglycerides
Gln,"45.671 [34.828,56.514]",3.633e-11,***,Glutamine
S-HDL-CE%,"44.012 [33.131,54.892]",5.300e-10,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-TG%,"43.194 [31.837,54.552]",2.138e-08,***,Triglycerides to Total-Lipids in IDL percentage
VLDL-L,"42.644 [31.630,53.657]",7.628e-09,***,Total-Lipids in VLDL
S-HDL-TG,"42.516 [31.262,53.770]",3.101e-08,***,Triglycerides in Small HDL
S-VLDL-TG%,"42.452 [31.494,53.410]",7.378e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-CE,"41.693 [30.800,52.586]",1.487e-08,***,Cholesteryl Esters in Large VLDL
L-HDL-PL%,"39.967 [28.078,51.856]",1.031e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
His,"39.720 [29.234,50.206]",2.672e-08,***,Histidine
S-VLDL-TG,"39.347 [28.305,50.389]",6.701e-07,***,Triglycerides in Small VLDL
Sc-ala,"38.656 [27.925,49.387]",3.890e-07,***,Spectrometer-corrected alanine
S-LDL-TG,"34.156 [22.910,45.402]",6.095e-04,***,Triglycerides in Small LDL
M-LDL-CE%,"32.824 [22.120,43.528]",4.288e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ala,"32.387 [21.556,43.218]",0.001,**,Alanine
S-LDL-TG%,"30.764 [19.570,41.959]",0.017,*,Triglycerides to Total-Lipids in Small LDL percentage
VLDL-PL,"30.469 [19.432,41.505]",0.014,*,Phospholipids in VLDL
S-VLDL-P,"30.248 [19.277,41.218]",0.015,*,Concentration of Small VLDL Particles
XXL-VLDL-TG%,"29.494 [18.924,40.064]",0.010,*,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG,"-30.068 [-41.242,-18.894]",0.031,*,Triglycerides in IDL
L-LDL-PL,"-31.703 [-42.659,-20.747]",0.003,**,Phospholipids in Large LDL
M-VLDL-CE,"-31.872 [-42.898,-20.846]",0.003,**,Cholesteryl Esters in Medium VLDL
L-LDL-CE,"-32.124 [-43.078,-21.171]",0.002,**,Cholesteryl Esters in Large LDL
M-HDL-TG,"-32.576 [-43.638,-21.513]",0.002,**,Triglycerides in Medium HDL
Remnant-C,"-33.717 [-44.757,-22.677]",4.976e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-CE,"-34.166 [-44.923,-23.410]",1.111e-04,***,Cholesteryl Esters in Small HDL
L-LDL-L,"-34.506 [-45.495,-23.518]",1.743e-04,***,Total-Lipids in Large LDL
S-VLDL-C%,"-34.765 [-45.870,-23.660]",1.960e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,"-34.852 [-46.351,-23.354]",6.552e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C,"-35.519 [-46.505,-24.533]",5.446e-05,***,Cholesterol in Large LDL
L-LDL-C%,"-36.753 [-48.329,-25.176]",1.133e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
Glu,"-37.623 [-48.874,-26.372]",1.301e-05,***,Glucose
IDL-P,"-38.301 [-49.292,-27.311]",1.977e-06,***,Concentration of IDL Particles
