Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"30.716 [27.717,33.716]",1.898e-83,***,Creatinine
XL-HDL-FC%,"27.499 [24.470,30.527]",5.110e-65,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"23.152 [20.113,26.192]",8.414e-45,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"22.061 [19.064,25.057]",1.221e-41,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"19.334 [16.274,22.394]",9.504e-30,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"19.122 [16.194,22.050]",5.027e-32,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"18.866 [15.843,21.890]",6.296e-29,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"17.131 [14.116,20.147]",2.280e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"16.246 [13.268,19.223]",2.858e-21,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-FC,"15.889 [12.878,18.899]",1.157e-19,***,Free Cholesterol in Large VLDL
L-VLDL-PL,"15.763 [12.743,18.783]",3.777e-19,***,Phospholipids in Large VLDL
XL-VLDL-L,"15.755 [12.717,18.792]",7.287e-19,***,Total-Lipids in Very Large VLDL
L-VLDL-L,"15.600 [12.598,18.601]",5.808e-19,***,Total-Lipids in Large VLDL
XL-VLDL-P,"15.524 [12.481,18.567]",3.968e-18,***,Concentration of Very Large VLDL Particles
XL-VLDL-TG,"15.499 [12.448,18.550]",5.988e-18,***,Triglycerides in Very Large VLDL
XL-VLDL-PL,"15.347 [12.308,18.387]",1.098e-17,***,Phospholipids in Very Large VLDL
L-VLDL-P,"15.261 [12.244,18.277]",9.001e-18,***,Concentration of Large VLDL Particles
L-VLDL-TG,"15.205 [12.200,18.211]",9.053e-18,***,Triglycerides in Large VLDL
XXL-VLDL-CE,"15.059 [12.018,18.100]",7.181e-17,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"14.899 [11.867,17.932]",1.500e-16,***,Free Cholesterol in Very Large VLDL
VLDL-TG,"14.747 [11.722,17.771]",3.074e-16,***,Triglycerides in VLDL
XL-VLDL-C,"14.599 [11.587,17.611]",5.241e-16,***,Cholesterol in Very Large VLDL
XXL-VLDL-C,"14.583 [11.535,17.631]",1.692e-15,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"14.526 [11.531,17.520]",4.863e-16,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-L,"14.414 [11.357,17.471]",5.992e-15,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-VLDL-TG%,"14.365 [11.324,17.406]",5.164e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-C,"14.243 [11.255,17.231]",2.351e-15,***,Cholesterol in Large VLDL
Leu,"14.208 [11.288,17.128]",3.654e-16,***,Leucine
XXL-VLDL-PL,"14.191 [11.120,17.262]",3.285e-14,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"14.065 [11.165,16.966]",4.994e-16,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,"14.003 [10.861,17.145]",5.957e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"13.935 [10.957,16.912]",1.130e-14,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
