Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"157.494 [147.521,167.467]",1.408e-200,***,Creatinine
XL-HDL-FC%,"137.205 [127.100,147.309]",2.912e-148,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"98.917 [88.720,109.115]",1.322e-74,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"97.016 [87.207,106.825]",1.146e-77,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"95.685 [85.633,105.737]",9.804e-72,***,Average Diameter for VLDL Particles
L-HDL-TG%,"75.793 [65.633,85.954]",7.938e-43,***,Triglycerides to Total-Lipids in Large HDL percentage
Leu,"75.280 [65.482,85.077]",1.210e-45,***,Leucine
XL-HDL-TG%,"74.730 [64.443,85.017]",1.916e-40,***,Triglycerides to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"73.789 [63.786,83.792]",8.250e-42,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,"71.825 [61.829,81.820]",1.687e-39,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"69.543 [59.392,79.694]",1.380e-35,***,Valine
S-HDL-TG%,"66.641 [56.503,76.779]",1.731e-32,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"64.383 [53.824,74.942]",1.844e-27,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"63.561 [53.339,73.782]",1.053e-28,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-TG,"60.166 [50.058,70.274]",5.307e-26,***,Triglycerides in Large VLDL
XL-VLDL-TG,"59.318 [49.057,69.579]",2.554e-24,***,Triglycerides in Very Large VLDL
L-VLDL-L,"59.273 [49.177,69.369]",3.367e-25,***,Total-Lipids in Large VLDL
XL-VLDL-L,"59.058 [48.840,69.277]",2.622e-24,***,Total-Lipids in Very Large VLDL
L-VLDL-FC,"58.735 [48.606,68.863]",1.705e-24,***,Free Cholesterol in Large VLDL
L-VLDL-PL,"58.193 [48.032,68.354]",8.369e-24,***,Phospholipids in Large VLDL
XL-VLDL-P,"57.599 [47.361,67.837]",7.628e-23,***,Concentration of Very Large VLDL Particles
L-VLDL-P,"56.579 [46.431,66.727]",2.277e-22,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"56.368 [46.141,66.594]",8.823e-22,***,Phospholipids in Very Large VLDL
M-HDL-TG%,"54.553 [44.480,64.625]",6.652e-21,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-FC,"53.396 [43.192,63.600]",2.858e-19,***,Free Cholesterol in Very Large VLDL
VLDL-TG,"53.368 [43.191,63.545]",2.287e-19,***,Triglycerides in VLDL
XXL-VLDL-L,"53.146 [42.862,63.430]",1.053e-18,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"52.734 [42.432,63.037]",2.803e-18,***,Triglycerides in Chylomicrons and Extremely Large VLDL
