Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC,"0.315 [0.298,0.331]",4.226e-296,***,Free Cholesterol in Very Large HDL
Creatinine,"0.314 [0.296,0.332]",3.440e-253,***,Creatinine
XL-HDL-PL,"0.308 [0.291,0.325]",9.176e-257,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.289 [0.272,0.307]",1.266e-225,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.270 [0.252,0.287]",1.074e-198,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.260 [0.243,0.278]",1.268e-182,***,Cholesterol in Very Large HDL
HDL-size,"0.257 [0.239,0.275]",2.122e-170,***,Average Diameter for HDL Particles
XL-HDL-CE,"0.239 [0.221,0.256]",3.401e-150,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL%,"0.235 [0.218,0.251]",1.851e-165,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,"0.206 [0.191,0.221]",1.665e-147,***,Phospholipids to Total-Lipids in Small LDL percentage
Acetate,"0.203 [0.188,0.218]",2.497e-145,***,Acetate
Gly,"0.180 [0.164,0.196]",1.262e-98,***,Glycine
L-HDL-FC,"0.180 [0.162,0.198]",2.412e-81,***,Free Cholesterol in Large HDL
S-HDL-FC%,"0.164 [0.148,0.180]",1.290e-84,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-P,"0.158 [0.140,0.176]",1.012e-61,***,Concentration of Large HDL Particles
S-HDL-PL%,"0.156 [0.140,0.172]",3.209e-79,***,Phospholipids to Total-Lipids in Small HDL percentage
Gln,"0.152 [0.136,0.167]",3.309e-78,***,Glutamine
L-HDL-C,"0.151 [0.133,0.169]",2.979e-55,***,Cholesterol in Large HDL
L-HDL-CE,"0.146 [0.128,0.164]",5.906e-52,***,Cholesteryl Esters in Large HDL
PUFA/MUFA,"0.137 [0.120,0.153]",4.732e-54,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-FC%,"0.137 [0.121,0.153]",9.727e-56,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-L,"0.136 [0.118,0.154]",1.399e-44,***,Total-Lipids in Large HDL
L-HDL-TG,"0.131 [0.115,0.147]",1.771e-54,***,Triglycerides in Large HDL
L-HDL-PL,"0.125 [0.107,0.142]",1.557e-37,***,Phospholipids in Large HDL
Leu,"0.125 [0.109,0.140]",4.804e-48,***,Leucine
SFA%,"0.116 [0.100,0.131]",1.039e-43,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,"0.114 [0.098,0.129]",4.362e-39,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,"0.106 [0.090,0.121]",2.631e-35,***,Isoleucine
Val,"0.101 [0.085,0.117]",9.885e-30,***,Valine
M-LDL-TG%,"0.101 [0.085,0.116]",1.794e-31,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,"0.100 [0.085,0.115]",8.356e-33,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-TG%,"0.099 [0.083,0.114]",4.887e-31,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,"0.097 [0.081,0.112]",1.682e-28,***,Citrate
M-HDL-PL%,"0.091 [0.074,0.108]",1.391e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-FC%,"0.082 [0.066,0.098]",1.531e-18,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG,"0.080 [0.064,0.095]",3.951e-19,***,Triglycerides in Very Large HDL
Albumin,"0.078 [0.062,0.093]",2.632e-17,***,Albumin
Acetone,"0.074 [0.059,0.090]",4.752e-16,***,Acetone
L-LDL-TG%,"0.073 [0.057,0.089]",2.910e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
His,"0.073 [0.057,0.088]",2.465e-15,***,Histidine
L-VLDL-TG%,"0.069 [0.053,0.084]",2.286e-13,***,Triglycerides to Total-Lipids in Large VLDL percentage
Tyr,"0.068 [0.052,0.083]",4.574e-12,***,Tyrosine
Phe,"0.062 [0.047,0.078]",3.411e-10,***,Phenylalanine
M-HDL-TG%,"0.061 [0.045,0.077]",2.300e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
LA%,"0.055 [0.038,0.071]",9.841e-06,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-TG%,"0.053 [0.037,0.068]",7.933e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-FC%,"0.052 [0.036,0.068]",4.523e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-TG%,"0.050 [0.034,0.067]",3.073e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
DHA%,"0.049 [0.033,0.065]",3.280e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,"0.047 [0.031,0.063]",0.003,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,"-0.045 [-0.061,-0.030]",0.002,**,Triglycerides in Medium HDL
L-LDL-PL%,"-0.047 [-0.062,-0.032]",2.994e-04,***,Phospholipids to Total-Lipids in Large LDL percentage
Acetoacetate,"-0.049 [-0.064,-0.034]",8.115e-05,***,Acetoacetate
S-VLDL-FC%,"-0.050 [-0.066,-0.034]",1.947e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Ala,"-0.051 [-0.067,-0.036]",2.571e-05,***,Alanine
XS-VLDL-CE,"-0.051 [-0.067,-0.036]",3.591e-05,***,Cholesteryl Esters in Very Small VLDL
L-LDL-C%,"-0.052 [-0.068,-0.036]",3.821e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,"-0.057 [-0.073,-0.041]",2.041e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C,"-0.059 [-0.075,-0.044]",2.611e-08,***,Cholesterol in Very Small VLDL
XXL-VLDL-P,"-0.060 [-0.076,-0.044]",2.607e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
IDL-C%,"-0.064 [-0.079,-0.048]",3.473e-10,***,Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-L,"-0.064 [-0.080,-0.048]",5.923e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-FC%,"-0.065 [-0.080,-0.050]",2.046e-11,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,"-0.065 [-0.081,-0.050]",1.494e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
ApoB/ApoA1,"-0.066 [-0.082,-0.051]",1.060e-11,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-PL,"-0.068 [-0.083,-0.052]",1.853e-12,***,Phospholipids in Very Small VLDL
XS-VLDL-L,"-0.068 [-0.084,-0.053]",1.386e-12,***,Total-Lipids in Very Small VLDL
XS-VLDL-TG,"-0.072 [-0.088,-0.057]",1.238e-14,***,Triglycerides in Very Small VLDL
IDL-TG,"-0.075 [-0.090,-0.059]",8.363e-16,***,Triglycerides in IDL
XS-VLDL-P,"-0.075 [-0.090,-0.060]",3.260e-16,***,Concentration of Very Small VLDL Particles
XXL-VLDL-PL,"-0.076 [-0.092,-0.060]",1.503e-15,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Sc-ala,"-0.077 [-0.092,-0.061]",3.836e-17,***,Spectrometer-corrected alanine
M-LDL-C%,"-0.077 [-0.092,-0.061]",5.118e-17,***,Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,"-0.078 [-0.096,-0.061]",2.567e-13,***,HDL Cholesterol
XS-VLDL-FC,"-0.078 [-0.094,-0.063]",6.961e-18,***,Free Cholesterol in Very Small VLDL
HDL-PL,"-0.080 [-0.097,-0.063]",3.871e-15,***,Phospholipids in HDL
XL-VLDL-TG,"-0.081 [-0.097,-0.065]",7.756e-18,***,Triglycerides in Very Large VLDL
Unsaturation,"-0.081 [-0.097,-0.065]",2.043e-17,***,Degree of Unsaturation
HDL-L,"-0.081 [-0.099,-0.064]",2.318e-15,***,Total-Lipids in HDL
DHA,"-0.082 [-0.098,-0.066]",3.763e-18,***,Docosahexaenoic Acid
L-HDL-PL%,"-0.084 [-0.101,-0.068]",3.471e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG,"-0.086 [-0.102,-0.071]",4.226e-22,***,Triglycerides in Small LDL
XL-HDL-FC%,"-0.087 [-0.105,-0.070]",2.124e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC,"-0.088 [-0.104,-0.073]",1.450e-22,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-C%,"-0.089 [-0.106,-0.073]",1.145e-21,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-3,"-0.090 [-0.105,-0.074]",1.313e-23,***,Omega-3 Fatty Acids
HDL-CE,"-0.090 [-0.108,-0.073]",4.720e-19,***,Cholesteryl Esters in HDL
M-LDL-CE%,"-0.091 [-0.107,-0.076]",3.997e-26,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-CE%,"-0.091 [-0.107,-0.076]",4.029e-24,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-VLDL-PL,"-0.100 [-0.116,-0.084]",7.956e-30,***,Phospholipids in Very Large VLDL
Total-TG,"-0.101 [-0.117,-0.085]",1.025e-30,***,Total-Triglycerides
XL-VLDL-P,"-0.101 [-0.117,-0.085]",4.157e-30,***,Concentration of Very Large VLDL Particles
XXL-VLDL-C%,"-0.101 [-0.117,-0.086]",1.062e-31,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG,"-0.103 [-0.119,-0.088]",3.649e-32,***,Triglycerides in Large VLDL
XL-VLDL-L,"-0.104 [-0.120,-0.088]",1.163e-31,***,Total-Lipids in Very Large VLDL
VLDL-TG,"-0.106 [-0.122,-0.090]",1.365e-33,***,Triglycerides in VLDL
LDL-size,"-0.107 [-0.123,-0.091]",1.232e-34,***,Average Diameter for LDL Particles
XL-VLDL-FC,"-0.107 [-0.123,-0.091]",5.428e-35,***,Free Cholesterol in Very Large VLDL
IDL-PL,"-0.108 [-0.123,-0.092]",5.429e-36,***,Phospholipids in IDL
L-LDL-TG,"-0.109 [-0.124,-0.093]",6.299e-38,***,Triglycerides in Large LDL
LDL-TG,"-0.109 [-0.125,-0.094]",6.000e-38,***,Triglycerides in LDL
XXL-VLDL-C,"-0.111 [-0.127,-0.095]",1.469e-37,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-LDL-CE%,"-0.111 [-0.126,-0.096]",2.365e-41,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-TG,"-0.112 [-0.127,-0.096]",2.568e-39,***,Triglycerides in Small VLDL
IDL-P,"-0.112 [-0.127,-0.096]",3.683e-41,***,Concentration of IDL Particles
M-LDL-TG,"-0.113 [-0.129,-0.098]",5.172e-41,***,Triglycerides in Medium LDL
L-VLDL-P,"-0.117 [-0.133,-0.101]",2.557e-42,***,Concentration of Large VLDL Particles
IDL-L,"-0.117 [-0.133,-0.101]",3.332e-43,***,Total-Lipids in IDL
Glu-lactate,"-0.117 [-0.133,-0.102]",3.589e-45,***,Glucose-lactate
IDL-C,"-0.119 [-0.134,-0.103]",1.838e-44,***,Cholesterol in IDL
IDL-CE,"-0.119 [-0.134,-0.103]",1.237e-44,***,Cholesteryl Esters in IDL
M-HDL-FC,"-0.120 [-0.137,-0.103]",2.832e-39,***,Free Cholesterol in Medium HDL
S-HDL-TG,"-0.120 [-0.136,-0.104]",2.587e-44,***,Triglycerides in Small HDL
IDL-FC,"-0.120 [-0.136,-0.105]",4.733e-46,***,Free Cholesterol in IDL
XL-HDL-TG%,"-0.120 [-0.137,-0.104]",2.170e-41,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"-0.121 [-0.137,-0.105]",2.353e-45,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-PL,"-0.122 [-0.138,-0.106]",2.949e-46,***,Phospholipids in Large VLDL
L-VLDL-L,"-0.125 [-0.141,-0.109]",7.351e-49,***,Total-Lipids in Large VLDL
XXL-VLDL-CE,"-0.126 [-0.141,-0.110]",4.193e-49,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-LDL-P,"-0.126 [-0.142,-0.111]",8.856e-55,***,Concentration of Small LDL Particles
VLDL-L,"-0.131 [-0.146,-0.115]",1.737e-55,***,Total-Lipids in VLDL
XXL-VLDL-CE%,"-0.133 [-0.148,-0.117]",8.438e-58,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,"-0.135 [-0.151,-0.120]",8.897e-61,***,Cholesterol to Total-Lipids in Small HDL percentage
ApoA1,"-0.136 [-0.152,-0.119]",5.960e-52,***,Apolipoprotein A1
VLDL-P,"-0.136 [-0.151,-0.121]",9.455e-63,***,Concentration of VLDL Particles
VLDL-size,"-0.136 [-0.153,-0.120]",2.821e-53,***,Average Diameter for VLDL Particles
VLDL-PL,"-0.138 [-0.153,-0.122]",2.804e-63,***,Phospholipids in VLDL
Remnant-C,"-0.138 [-0.153,-0.123]",9.743e-65,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
PC,"-0.139 [-0.155,-0.122]",1.206e-57,***,Phosphatidylcholines
L-VLDL-FC,"-0.140 [-0.156,-0.124]",4.346e-62,***,Free Cholesterol in Large VLDL
Pyruvate,"-0.140 [-0.156,-0.125]",1.345e-67,***,Pyruvate
M-HDL-P,"-0.141 [-0.157,-0.124]",2.786e-57,***,Concentration of Medium HDL Particles
M-VLDL-TG,"-0.142 [-0.157,-0.126]",3.220e-65,***,Triglycerides in Medium VLDL
XL-VLDL-C,"-0.142 [-0.158,-0.126]",1.753e-65,***,Cholesterol in Very Large VLDL
XXL-VLDL-PL%,"-0.143 [-0.159,-0.128]",3.984e-71,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
