Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"43.553 [35.636,51.470]",1.107e-21,***,Creatinine
XL-HDL-FC%,"39.783 [31.803,47.764]",3.795e-17,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"33.045 [25.046,41.043]",1.344e-10,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,"27.787 [19.840,35.734]",1.688e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,"26.946 [19.060,34.832]",4.952e-06,***,Average Diameter for VLDL Particles
M-HDL-PL%,"24.843 [16.596,33.091]",8.197e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"24.835 [16.913,32.758]",1.862e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"24.375 [16.329,32.420]",6.683e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"22.703 [15.002,30.403]",0.002,**,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,"22.392 [14.407,30.377]",0.009,**,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,"21.814 [13.992,29.637]",0.011,*,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-PL%,"20.931 [13.027,28.835]",0.048,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,"20.921 [13.058,28.784]",0.042,*,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-C,"-21.562 [-29.291,-13.834]",0.010,*,Cholesterol in Small HDL
LDL-size,"-21.574 [-29.299,-13.848]",0.010,*,Average Diameter for LDL Particles
Unsaturation,"-22.307 [-30.354,-14.261]",0.013,*,Degree of Unsaturation
XS-VLDL-CE,"-22.412 [-30.294,-14.530]",0.006,**,Cholesteryl Esters in Very Small VLDL
XS-VLDL-CE%,"-22.864 [-31.146,-14.581]",0.014,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-PL,"-22.984 [-30.893,-15.074]",0.003,**,Phospholipids in IDL
PUFA,"-23.387 [-31.218,-15.555]",0.001,**,Polyunsaturated Fatty Acids
Omega-6,"-23.469 [-31.286,-15.652]",9.229e-04,***,Omega-6 Fatty Acids
S-HDL-L,"-23.474 [-31.296,-15.652]",9.366e-04,***,Total-Lipids in Small HDL
IDL-L,"-23.505 [-31.440,-15.570]",0.001,**,Total-Lipids in IDL
IDL-CE,"-23.622 [-31.551,-15.692]",0.001,**,Cholesteryl Esters in IDL
IDL-FC,"-23.732 [-31.641,-15.822]",9.436e-04,***,Free Cholesterol in IDL
