Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,"0.094 [0.090,0.098]",0.000e+00,***,Phospholipids in Very Large HDL
XL-HDL-FC,"0.090 [0.087,0.094]",0.000e+00,***,Free Cholesterol in Very Large HDL
XL-HDL-L,"0.089 [0.085,0.093]",0.000e+00,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.083 [0.079,0.087]",0.000e+00,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.082 [0.078,0.087]",0.000e+00,***,Cholesterol in Very Large HDL
HDL-size,"0.082 [0.078,0.086]",0.000e+00,***,Average Diameter for HDL Particles
XL-HDL-CE,"0.079 [0.074,0.083]",0.000e+00,***,Cholesteryl Esters in Very Large HDL
L-HDL-FC,"0.065 [0.061,0.069]",1.005e-203,***,Free Cholesterol in Large HDL
XL-HDL-PL%,"0.063 [0.060,0.067]",5.357e-227,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-P,"0.061 [0.057,0.065]",2.748e-177,***,Concentration of Large HDL Particles
L-HDL-C,"0.059 [0.055,0.064]",3.790e-166,***,Cholesterol in Large HDL
L-HDL-CE,"0.059 [0.055,0.063]",4.148e-164,***,Cholesteryl Esters in Large HDL
Acetate,"0.056 [0.053,0.060]",1.863e-210,***,Acetate
L-HDL-L,"0.054 [0.050,0.058]",3.479e-137,***,Total-Lipids in Large HDL
Creatinine,"0.054 [0.050,0.058]",1.213e-137,***,Creatinine
S-LDL-PL%,"0.053 [0.049,0.056]",7.532e-180,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL,"0.051 [0.047,0.055]",8.210e-125,***,Phospholipids in Large HDL
S-HDL-PL%,"0.047 [0.043,0.051]",5.606e-137,***,Phospholipids to Total-Lipids in Small HDL percentage
Gly,"0.043 [0.039,0.047]",2.419e-105,***,Glycine
S-HDL-FC%,"0.041 [0.037,0.044]",4.912e-97,***,Free Cholesterol to Total-Lipids in Small HDL percentage
PUFA/MUFA,"0.036 [0.032,0.039]",1.945e-69,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Gln,"0.034 [0.030,0.037]",1.151e-72,***,Glutamine
XL-VLDL-FC%,"0.033 [0.030,0.037]",4.169e-65,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Citrate,"0.033 [0.029,0.036]",2.295e-64,***,Citrate
L-HDL-TG,"0.032 [0.029,0.036]",7.861e-63,***,Triglycerides in Large HDL
L-HDL-FC%,"0.032 [0.028,0.036]",1.869e-57,***,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-PL%,"0.031 [0.027,0.034]",1.153e-60,***,Phospholipids to Total-Lipids in IDL percentage
Acetone,"0.029 [0.026,0.033]",6.976e-53,***,Acetone
Ile,"0.026 [0.022,0.029]",4.794e-39,***,Isoleucine
M-LDL-TG%,"0.026 [0.022,0.029]",1.510e-38,***,Triglycerides to Total-Lipids in Medium LDL percentage
Total-BCAA,"0.019 [0.016,0.023]",1.473e-19,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-FC%,"0.019 [0.015,0.023]",1.820e-18,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Leu,"0.019 [0.015,0.023]",8.290e-19,***,Leucine
XXL-VLDL-TG%,"0.018 [0.015,0.022]",4.948e-19,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,"0.018 [0.015,0.022]",2.014e-16,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,"0.017 [0.013,0.020]",8.995e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
Omega-6%,"0.016 [0.013,0.020]",1.324e-12,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Phe,"0.016 [0.013,0.020]",4.360e-14,***,Phenylalanine
Val,"0.016 [0.012,0.020]",1.358e-11,***,Valine
Tyr,"0.016 [0.012,0.019]",1.833e-12,***,Tyrosine
XL-HDL-TG,"0.015 [0.012,0.019]",3.102e-12,***,Triglycerides in Very Large HDL
SFA%,"0.015 [0.011,0.018]",1.213e-10,***,Saturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.015 [0.011,0.018]",1.291e-09,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-CE%,"0.015 [0.011,0.018]",2.594e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Albumin,"0.015 [0.011,0.018]",3.323e-10,***,Albumin
XL-VLDL-C%,"0.015 [0.011,0.018]",4.466e-09,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
