Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.181 [0.138,0.225]",1.070e-10,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,"0.177 [0.135,0.220]",1.048e-10,***,Docosahexaenoic Acid
HDL-CE,"0.163 [0.116,0.210]",2.079e-06,***,Cholesteryl Esters in HDL
HDL-C,"0.161 [0.114,0.208]",4.709e-06,***,HDL Cholesterol
Unsaturation,"0.150 [0.106,0.195]",1.044e-05,***,Degree of Unsaturation
Omega-3%,"0.150 [0.107,0.193]",1.433e-06,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-FC%,"0.144 [0.097,0.192]",7.749e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE,"0.143 [0.099,0.188]",8.430e-05,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.143 [0.098,0.188]",1.018e-04,***,Cholesterol in Medium HDL
HDL-FC,"0.142 [0.095,0.188]",5.594e-04,***,Free Cholesterol in HDL
HDL-L,"0.138 [0.092,0.184]",0.001,**,Total-Lipids in HDL
L-HDL-CE,"0.138 [0.090,0.186]",0.004,**,Cholesteryl Esters in Large HDL
M-HDL-FC,"0.136 [0.091,0.181]",7.744e-04,***,Free Cholesterol in Medium HDL
HDL-P,"0.135 [0.092,0.179]",3.038e-04,***,Concentration of HDL Particles
L-HDL-C,"0.135 [0.087,0.183]",0.008,**,Cholesterol in Large HDL
M-HDL-C%,"0.135 [0.090,0.180]",0.001,**,Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,"0.134 [0.089,0.179]",0.001,**,Apolipoprotein A1
Omega-3,"0.132 [0.090,0.173]",1.704e-04,***,Omega-3 Fatty Acids
Total-P,"0.131 [0.088,0.175]",8.556e-04,***,Total-Concentration of Lipoprotein Particles
L-HDL-L,"0.131 [0.083,0.179]",0.024,*,Total-Lipids in Large HDL
L-HDL-P,"0.129 [0.082,0.176]",0.022,*,Concentration of Large HDL Particles
M-HDL-P,"0.129 [0.084,0.173]",0.003,**,Concentration of Medium HDL Particles
PUFA/MUFA,"0.127 [0.081,0.172]",0.011,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-PL,"0.126 [0.079,0.174]",0.042,*,Phospholipids in Large HDL
HDL-PL,"0.124 [0.079,0.170]",0.020,*,Phospholipids in HDL
M-HDL-L,"0.121 [0.077,0.166]",0.021,*,Total-Lipids in Medium HDL
S-HDL-TG%,"-0.114 [-0.157,-0.070]",0.064,,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,"-0.117 [-0.160,-0.074]",0.024,*,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,"-0.126 [-0.169,-0.083]",0.002,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,"-0.127 [-0.172,-0.082]",0.008,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"-0.146 [-0.192,-0.100]",1.496e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
