Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-CE,"0.497 [0.427,0.568]",8.402e-38,***,Cholesteryl Esters in IDL
IDL-P,"0.494 [0.423,0.565]",4.159e-37,***,Concentration of IDL Particles
IDL-L,"0.492 [0.422,0.562]",2.610e-37,***,Total-Lipids in IDL
IDL-C,"0.489 [0.418,0.559]",1.085e-36,***,Cholesterol in IDL
IDL-PL,"0.484 [0.412,0.556]",2.457e-34,***,Phospholipids in IDL
Remnant-C,"0.481 [0.412,0.551]",8.470e-37,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-FC,"0.480 [0.410,0.551]",2.590e-35,***,Total-Free Cholesterol
Non-HDL-C,"0.476 [0.407,0.545]",3.905e-36,***,Total-Cholesterol Minus HDL-C
L-LDL-PL,"0.475 [0.404,0.545]",4.127e-34,***,Phospholipids in Large LDL
Total-C,"0.475 [0.404,0.545]",9.838e-35,***,Total-Cholesterol
Total-CE,"0.471 [0.401,0.542]",7.838e-34,***,Total-Esterified Cholesterol
LDL-PL,"0.470 [0.400,0.541]",8.838e-34,***,Phospholipids in LDL
L-LDL-L,"0.466 [0.395,0.536]",2.657e-33,***,Total-Lipids in Large LDL
Clinical LDL-C,"0.465 [0.396,0.534]",1.076e-34,***,Clinical LDL Cholesterol
ApoB,"0.464 [0.394,0.534]",3.939e-33,***,Apolipoprotein B
L-LDL-FC,"0.463 [0.392,0.534]",1.008e-31,***,Free Cholesterol in Large LDL
L-LDL-C,"0.462 [0.392,0.533]",1.848e-32,***,Cholesterol in Large LDL
LDL-L,"0.461 [0.391,0.530]",4.884e-33,***,Total-Lipids in LDL
L-LDL-CE,"0.459 [0.389,0.530]",1.200e-31,***,Cholesteryl Esters in Large LDL
XS-VLDL-CE,"0.459 [0.387,0.531]",4.512e-30,***,Cholesteryl Esters in Very Small VLDL
LDL-C,"0.459 [0.389,0.528]",1.371e-32,***,LDL Cholesterol
IDL-FC,"0.457 [0.386,0.529]",7.977e-31,***,Free Cholesterol in IDL
LDL-CE,"0.457 [0.387,0.527]",5.849e-32,***,Cholesteryl Esters in LDL
M-VLDL-C,"0.455 [0.383,0.526]",1.314e-30,***,Cholesterol in Medium VLDL
LDL-FC,"0.454 [0.384,0.525]",5.340e-31,***,Free Cholesterol in LDL
XS-VLDL-C,"0.452 [0.380,0.524]",2.908e-29,***,Cholesterol in Very Small VLDL
M-LDL-PL,"0.452 [0.380,0.523]",8.551e-30,***,Phospholipids in Medium LDL
S-LDL-C,"0.451 [0.380,0.522]",2.183e-30,***,Cholesterol in Small LDL
L-LDL-P,"0.451 [0.379,0.522]",1.660e-29,***,Concentration of Large LDL Particles
S-LDL-L,"0.448 [0.378,0.519]",3.269e-30,***,Total-Lipids in Small LDL
S-LDL-CE,"0.448 [0.377,0.519]",1.206e-29,***,Cholesteryl Esters in Small LDL
LDL-P,"0.447 [0.376,0.519]",2.377e-29,***,Concentration of LDL Particles
M-VLDL-CE,"0.447 [0.376,0.519]",2.288e-29,***,Cholesteryl Esters in Medium VLDL
M-LDL-L,"0.445 [0.374,0.516]",1.619e-29,***,Total-Lipids in Medium LDL
M-LDL-C,"0.445 [0.374,0.515]",2.036e-29,***,Cholesterol in Medium LDL
SM,"0.444 [0.370,0.518]",1.537e-26,***,Sphingomyelins
VLDL-CE,"0.442 [0.371,0.512]",5.986e-29,***,Cholesteryl Esters in VLDL
S-LDL-PL,"0.442 [0.371,0.512]",3.289e-29,***,Phospholipids in Small LDL
M-LDL-FC,"0.439 [0.368,0.510]",3.675e-28,***,Free Cholesterol in Medium LDL
Total-L,"0.439 [0.369,0.508]",1.247e-29,***,Total-Lipids in Lipoprotein Particles
M-LDL-CE,"0.438 [0.367,0.510]",3.089e-28,***,Cholesteryl Esters in Medium LDL
M-VLDL-FC,"0.435 [0.364,0.507]",3.749e-27,***,Free Cholesterol in Medium VLDL
S-VLDL-FC,"0.435 [0.363,0.507]",3.787e-27,***,Free Cholesterol in Small VLDL
Total-PL,"0.426 [0.354,0.497]",8.361e-26,***,Total-Phospholipids in Lipoprotein Particles
M-VLDL-PL,"0.424 [0.353,0.496]",9.070e-26,***,Phospholipids in Medium VLDL
VLDL-C,"0.423 [0.352,0.494]",3.537e-26,***,VLDL Cholesterol
S-LDL-P,"0.421 [0.350,0.492]",1.051e-25,***,Concentration of Small LDL Particles
S-VLDL-C,"0.419 [0.347,0.491]",9.390e-25,***,Cholesterol in Small VLDL
XS-VLDL-FC,"0.419 [0.346,0.491]",1.470e-24,***,Free Cholesterol in Very Small VLDL
S-LDL-FC,"0.418 [0.348,0.489]",1.209e-25,***,Free Cholesterol in Small LDL
XS-VLDL-P,"0.416 [0.344,0.488]",2.049e-24,***,Concentration of Very Small VLDL Particles
M-LDL-P,"0.416 [0.345,0.488]",7.468e-25,***,Concentration of Medium LDL Particles
XS-VLDL-L,"0.412 [0.340,0.484]",6.692e-24,***,Total-Lipids in Very Small VLDL
M-VLDL-P,"0.411 [0.339,0.483]",1.820e-23,***,Concentration of Medium VLDL Particles
S-VLDL-PL,"0.407 [0.335,0.479]",4.879e-23,***,Phospholipids in Small VLDL
S-VLDL-CE,"0.405 [0.332,0.477]",1.779e-22,***,Cholesteryl Esters in Small VLDL
Omega-6,"0.396 [0.324,0.467]",1.062e-21,***,Omega-6 Fatty Acids
M-VLDL-L,"0.385 [0.314,0.457]",1.103e-20,***,Total-Lipids in Medium VLDL
LA,"0.384 [0.313,0.455]",4.230e-21,***,Linoleic Acid
