Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"34.878 [31.082,38.674]",1.267e-66,***,Creatinine
XL-HDL-FC%,"27.288 [23.451,31.124]",1.251e-38,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"22.493 [18.645,26.340]",5.884e-25,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"20.039 [16.246,23.833]",1.043e-19,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"18.078 [14.206,21.949]",1.378e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"17.640 [13.815,21.466]",3.889e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"17.505 [13.536,21.475]",1.320e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"17.462 [13.773,21.151]",4.293e-15,***,Leucine
XL-HDL-C%,"17.087 [13.381,20.793]",3.983e-14,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"17.019 [13.206,20.832]",5.273e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,"16.631 [12.788,20.474]",5.355e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"15.518 [11.755,19.281]",1.514e-10,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-TG%,"15.250 [11.390,19.111]",2.316e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,"14.995 [11.137,18.852]",6.079e-09,***,Triglycerides in Very Large VLDL
L-VLDL-TG,"14.444 [10.643,18.244]",2.235e-08,***,Triglycerides in Large VLDL
XL-VLDL-L,"14.422 [10.580,18.264]",4.417e-08,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"14.421 [10.573,18.270]",4.867e-08,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"14.282 [10.462,18.102]",5.517e-08,***,Phospholipids in Large VLDL
ApoB/ApoA1,"14.204 [10.436,17.972]",3.480e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
Val,"14.104 [10.283,17.925]",1.102e-07,***,Valine
L-VLDL-L,"13.983 [10.186,17.779]",1.229e-07,***,Total-Lipids in Large VLDL
M-HDL-TG%,"13.909 [10.124,17.695]",1.403e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-FC,"13.874 [10.065,17.682]",2.190e-07,***,Free Cholesterol in Large VLDL
L-VLDL-P,"13.776 [9.961,17.591]",3.442e-07,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"13.771 [9.927,17.615]",5.159e-07,***,Phospholipids in Very Large VLDL
VLDL-TG,"13.536 [9.711,17.361]",9.418e-07,***,Triglycerides in VLDL
XXL-VLDL-TG,"13.220 [9.348,17.092]",5.121e-06,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"13.130 [9.265,16.995]",6.460e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"12.954 [9.118,16.789]",8.377e-06,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-P,"12.585 [8.701,16.469]",4.971e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"12.541 [8.658,16.424]",5.672e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"12.500 [8.654,16.346]",4.393e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"12.296 [8.647,15.945]",9.333e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C,"12.197 [8.342,16.052]",1.294e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"12.133 [8.349,15.916]",7.605e-05,***,Triglycerides in Medium VLDL
L-VLDL-PL%,"12.050 [8.383,15.718]",2.785e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-C,"11.870 [8.061,15.680]",2.356e-04,***,Cholesterol in Very Large VLDL
Ile,"11.819 [8.108,15.530]",1.004e-04,***,Isoleucine
XXL-VLDL-FC,"11.553 [7.682,15.424]",0.001,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"11.533 [7.753,15.313]",5.157e-04,***,Cholesterol in Large VLDL
IDL-TG%,"11.381 [7.462,15.299]",0.003,**,Triglycerides to Total-Lipids in IDL percentage
Total-TG,"11.350 [7.518,15.182]",0.001,**,Total-Triglycerides
S-VLDL-TG%,"10.798 [7.017,14.579]",0.005,**,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-CE,"10.454 [6.665,14.243]",0.015,*,Cholesteryl Esters in Very Large VLDL
S-VLDL-TG,"10.399 [6.590,14.208]",0.020,*,Triglycerides in Small VLDL
XS-VLDL-PL%,"10.118 [6.310,13.925]",0.044,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
His,"9.697 [6.078,13.316]",0.035,*,Histidine
Total-FC,"-10.227 [-14.048,-6.406]",0.036,*,Total-Free Cholesterol
S-HDL-FC%,"-10.826 [-14.622,-7.029]",0.005,**,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-CE%,"-11.094 [-14.997,-7.191]",0.006,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LDL-size,"-11.124 [-14.846,-7.402]",0.001,**,Average Diameter for LDL Particles
M-LDL-FC%,"-11.238 [-15.153,-7.323]",0.004,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
