Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,"0.524 [0.514,0.535]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,"0.502 [0.491,0.512]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,"0.498 [0.487,0.508]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,"0.480 [0.470,0.491]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"0.455 [0.444,0.466]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,"0.448 [0.437,0.458]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,"0.426 [0.415,0.436]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,"0.354 [0.343,0.365]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"0.314 [0.303,0.324]",0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,"0.275 [0.264,0.285]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,"0.270 [0.260,0.281]",0.000e+00,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,"0.241 [0.230,0.251]",0.000e+00,***,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,"0.222 [0.211,0.232]",0.000e+00,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,"0.199 [0.188,0.209]",1.864e-299,***,Triglycerides to Total-Lipids in Large VLDL percentage
Omega-3%,"0.191 [0.180,0.202]",1.023e-259,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"0.188 [0.176,0.199]",5.490e-236,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,"0.186 [0.175,0.197]",3.723e-231,***,Glycoprotein Acetyls
S-LDL-PL%,"0.177 [0.167,0.188]",2.115e-232,***,Phospholipids to Total-Lipids in Small LDL percentage
DHA%,"0.170 [0.159,0.181]",4.710e-202,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Glu-lactate,"0.151 [0.141,0.162]",8.375e-166,***,Glucose-lactate
MUFA%,"0.142 [0.131,0.153]",9.010e-132,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu,"0.129 [0.118,0.140]",2.390e-119,***,Glucose
XL-HDL-TG%,"0.113 [0.102,0.124]",7.932e-86,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,"0.094 [0.084,0.105]",1.607e-64,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,"0.082 [0.072,0.093]",5.223e-46,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG%,"0.080 [0.069,0.091]",1.038e-41,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL,"0.078 [0.068,0.089]",9.771e-43,***,Phospholipids in Medium HDL
Sc-ala,"0.077 [0.066,0.088]",6.341e-41,***,Spectrometer-corrected alanine
M-HDL-TG,"0.074 [0.063,0.085]",4.374e-37,***,Triglycerides in Medium HDL
L-HDL-TG%,"0.073 [0.062,0.084]",2.890e-34,***,Triglycerides to Total-Lipids in Large HDL percentage
Ala,"0.059 [0.048,0.069]",9.808e-22,***,Alanine
Omega-3,"0.058 [0.047,0.069]",1.002e-20,***,Omega-3 Fatty Acids
S-HDL-TG,"0.057 [0.046,0.068]",1.136e-19,***,Triglycerides in Small HDL
M-HDL-L,"0.054 [0.043,0.064]",6.290e-18,***,Total-Lipids in Medium HDL
HDL-TG,"0.047 [0.037,0.058]",5.039e-13,***,Triglycerides in HDL
DHA,"0.040 [0.030,0.051]",5.103e-08,***,Docosahexaenoic Acid
M-HDL-CE,"0.039 [0.028,0.050]",2.075e-07,***,Cholesteryl Esters in Medium HDL
M-HDL-TG%,"0.037 [0.026,0.048]",3.846e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-P,"0.029 [0.018,0.040]",0.018,*,Concentration of Medium HDL Particles
