Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"40.138 [33.320,46.956]",2.353e-25,***,Creatinine
XL-HDL-FC%,"33.411 [26.534,40.287]",4.191e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"24.241 [17.347,31.135]",1.287e-06,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,"24.064 [17.217,30.910]",1.314e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-C%,"21.594 [14.960,28.227]",4.099e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"21.524 [14.786,28.262]",8.863e-05,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-size,"21.186 [14.391,27.981]",2.295e-04,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"19.718 [12.786,26.650]",0.006,**,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-PL,"-17.957 [-24.726,-11.187]",0.046,*,Phospholipids in Small HDL
XL-HDL-FC,"-17.964 [-24.694,-11.233]",0.039,*,Free Cholesterol in Very Large HDL
Pyruvate,"-18.634 [-25.351,-11.917]",0.012,*,Pyruvate
GlycA,"-19.152 [-26.308,-11.997]",0.036,*,Glycoprotein Acetyls
LDL-size,"-19.557 [-26.212,-12.902]",0.002,**,Average Diameter for LDL Particles
Unsaturation,"-19.749 [-26.681,-12.817]",0.005,**,Degree of Unsaturation
Total-PL,"-20.100 [-26.913,-13.286]",0.002,**,Total-Phospholipids in Lipoprotein Particles
SM,"-21.951 [-28.730,-15.173]",5.087e-05,***,Sphingomyelins
L-HDL-FC%,"-22.065 [-28.994,-15.137]",1.003e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
DHA,"-22.076 [-28.798,-15.354]",2.830e-05,***,Docosahexaenoic Acid
XL-HDL-P,"-23.333 [-30.090,-16.575]",3.054e-06,***,Concentration of Very Large HDL Particles
XL-HDL-PL%,"-24.011 [-30.720,-17.301]",5.439e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-C,"-24.112 [-30.914,-17.309]",8.707e-07,***,Cholesterol in Very Large HDL
S-HDL-PL%,"-24.300 [-30.832,-17.768]",7.234e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
Cholines,"-24.448 [-31.253,-17.643]",4.449e-07,***,Total-Cholines
Phosphoglyc,"-25.073 [-31.863,-18.283]",1.074e-07,***,Phosphoglycerides
XL-HDL-L,"-25.148 [-31.896,-18.400]",6.568e-08,***,Total-Lipids in Very Large HDL
XL-HDL-CE,"-25.323 [-32.137,-18.510]",7.611e-08,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL,"-25.407 [-32.110,-18.703]",2.594e-08,***,Phospholipids in Very Large HDL
Total-P,"-25.470 [-32.225,-18.715]",3.446e-08,***,Total-Concentration of Lipoprotein Particles
PC,"-26.021 [-32.826,-19.217]",1.564e-08,***,Phosphatidylcholines
HDL-P,"-27.140 [-33.887,-20.393]",7.517e-10,***,Concentration of HDL Particles
HDL-size,"-30.964 [-37.711,-24.217]",5.794e-14,***,Average Diameter for HDL Particles
L-HDL-P,"-31.072 [-37.858,-24.286]",6.971e-14,***,Concentration of Large HDL Particles
L-HDL-CE,"-31.107 [-37.955,-24.258]",1.338e-13,***,Cholesteryl Esters in Large HDL
ApoA1,"-31.528 [-38.285,-24.771]",1.462e-14,***,Apolipoprotein A1
L-HDL-C,"-31.787 [-38.622,-24.952]",1.935e-14,***,Cholesterol in Large HDL
L-HDL-FC,"-31.834 [-38.580,-25.089]",5.558e-15,***,Free Cholesterol in Large HDL
M-HDL-P,"-31.861 [-38.597,-25.126]",4.562e-15,***,Concentration of Medium HDL Particles
M-HDL-PL,"-32.115 [-38.838,-25.393]",1.917e-15,***,Phospholipids in Medium HDL
M-HDL-CE,"-32.278 [-39.043,-25.512]",2.157e-15,***,Cholesteryl Esters in Medium HDL
M-HDL-L,"-32.331 [-39.069,-25.594]",1.289e-15,***,Total-Lipids in Medium HDL
M-HDL-FC%,"-32.474 [-39.371,-25.577]",6.785e-15,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-C,"-32.747 [-39.508,-25.985]",5.653e-16,***,Cholesterol in Medium HDL
HDL-CE,"-33.087 [-39.922,-26.253]",5.852e-16,***,Cholesteryl Esters in HDL
M-HDL-FC,"-33.447 [-40.175,-26.719]",4.942e-17,***,Free Cholesterol in Medium HDL
HDL-FC,"-33.677 [-40.421,-26.932]",3.255e-17,***,Free Cholesterol in HDL
HDL-C,"-33.711 [-40.533,-26.888]",8.822e-17,***,HDL Cholesterol
L-HDL-L,"-34.064 [-40.851,-27.277]",1.973e-17,***,Total-Lipids in Large HDL
HDL-L,"-34.213 [-40.969,-27.458]",8.129e-18,***,Total-Lipids in HDL
HDL-PL,"-34.441 [-41.156,-27.726]",2.281e-18,***,Phospholipids in HDL
L-HDL-PL,"-34.644 [-41.372,-27.916]",1.526e-18,***,Phospholipids in Large HDL
