Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"153.520 [137.194,169.845]",6.157e-70,***,Creatinine
XL-HDL-FC%,"149.755 [133.299,166.212]",2.643e-65,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"104.410 [87.865,120.954]",1.137e-29,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"94.344 [78.422,110.267]",9.880e-26,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"94.331 [78.019,110.644]",2.442e-24,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"92.267 [75.623,108.911]",4.492e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"89.982 [73.537,106.426]",2.063e-21,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"88.718 [71.652,105.784]",5.713e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"81.916 [65.391,98.440]",6.499e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,"79.512 [63.112,95.911]",5.106e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,"77.287 [60.688,93.885]",1.748e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Leu,"74.835 [58.965,90.705]",5.968e-15,***,Leucine
Val,"74.651 [58.223,91.079]",1.289e-13,***,Valine
Total-BCAA,"74.415 [58.234,90.597]",4.894e-14,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG,"69.418 [52.826,86.011]",5.764e-11,***,Triglycerides in Very Large VLDL
L-HDL-PL%,"67.394 [49.765,85.024]",1.596e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,"66.095 [49.811,82.378]",4.251e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-P,"65.629 [49.074,82.183]",1.859e-09,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,"64.703 [48.177,81.229]",3.954e-09,***,Total-Lipids in Very Large VLDL
MUFA%,"64.199 [47.117,81.281]",4.136e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG,"63.514 [47.165,79.863]",6.279e-09,***,Triglycerides in Large VLDL
XXL-VLDL-TG,"63.484 [46.830,80.137]",1.870e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,"62.604 [46.172,79.037]",1.935e-08,***,Phospholipids in Large VLDL
XXL-VLDL-L,"61.825 [45.200,78.451]",7.362e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"61.377 [44.840,77.913]",8.169e-08,***,Phospholipids in Very Large VLDL
L-VLDL-P,"60.552 [44.142,76.962]",1.118e-07,***,Concentration of Large VLDL Particles
L-VLDL-FC,"60.494 [44.111,76.876]",1.074e-07,***,Free Cholesterol in Large VLDL
XXL-VLDL-PL,"60.238 [43.537,76.939]",3.654e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"60.080 [43.374,76.786]",4.238e-07,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-L,"59.945 [43.615,76.275]",1.471e-07,***,Total-Lipids in Large VLDL
IDL-TG%,"59.746 [42.896,76.596]",8.578e-07,***,Triglycerides to Total-Lipids in IDL percentage
VLDL-TG,"57.637 [41.183,74.092]",1.550e-06,***,Triglycerides in VLDL
XXL-VLDL-CE,"56.352 [39.806,72.897]",5.747e-06,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"56.204 [39.706,72.703]",5.687e-06,***,Free Cholesterol in Very Large VLDL
ApoB/ApoA1,"55.689 [39.483,71.896]",3.828e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
XXL-VLDL-C,"55.407 [38.824,71.990]",1.351e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XS-VLDL-PL%,"54.384 [38.008,70.759]",1.757e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Ile,"54.149 [38.185,70.112]",6.905e-06,***,Isoleucine
L-VLDL-PL%,"53.401 [37.623,69.180]",7.648e-06,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC,"53.375 [36.723,70.027]",7.742e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"50.038 [33.337,66.739]",9.934e-04,***,Triglycerides in Small HDL
S-VLDL-TG%,"49.666 [33.404,65.928]",4.976e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-C,"49.295 [32.906,65.685]",8.653e-04,***,Cholesterol in Very Large VLDL
M-VLDL-TG,"48.863 [32.586,65.140]",9.271e-04,***,Triglycerides in Medium VLDL
Total-TG,"46.987 [30.502,63.473]",0.005,**,Total-Triglycerides
L-VLDL-C,"46.763 [30.502,63.024]",0.004,**,Cholesterol in Large VLDL
XL-VLDL-TG%,"45.861 [30.157,61.565]",0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
Sc-ala,"44.246 [28.321,60.171]",0.012,*,Spectrometer-corrected alanine
Citrate,"-44.167 [-60.424,-27.911]",0.023,*,Citrate
M-VLDL-CE,"-46.032 [-62.388,-29.675]",0.008,**,Cholesteryl Esters in Medium VLDL
IDL-P,"-46.897 [-63.205,-30.588]",0.004,**,Concentration of IDL Particles
IDL-CE%,"-47.576 [-64.493,-30.659]",0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,"-47.748 [-64.922,-30.573]",0.012,*,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C%,"-47.798 [-64.272,-31.324]",0.003,**,Cholesterol to Total-Lipids in Small VLDL percentage
Omega-6%,"-48.527 [-65.770,-31.283]",0.008,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"-48.660 [-66.059,-31.262]",0.010,**,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL,"-49.755 [-66.124,-33.386]",5.921e-04,***,Phospholipids in Very Small VLDL
L-LDL-FC,"-49.987 [-66.301,-33.673]",4.417e-04,***,Free Cholesterol in Large LDL
XS-VLDL-P,"-50.055 [-66.410,-33.700]",4.602e-04,***,Concentration of Very Small VLDL Particles
XXL-VLDL-C%,"-50.409 [-66.230,-34.589]",9.825e-05,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL,"-51.667 [-67.948,-35.385]",1.154e-04,***,Phospholipids in Small HDL
IDL-C%,"-52.010 [-69.065,-34.954]",5.263e-04,***,Cholesterol to Total-Lipids in IDL percentage
Total-L,"-54.547 [-70.937,-38.156]",1.607e-05,***,Total-Lipids in Lipoprotein Particles
DHA,"-54.778 [-70.947,-38.609]",7.307e-06,***,Docosahexaenoic Acid
M-HDL-CE%,"-54.785 [-71.573,-37.998]",3.700e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-C%,"-56.250 [-72.421,-40.079]",2.160e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
