Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"44.243 [40.806,47.679]",3.571e-133,***,Creatinine
XL-HDL-FC%,"35.875 [32.395,39.355]",1.302e-84,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"24.569 [21.066,28.071]",1.805e-37,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"23.391 [20.021,26.761]",1.276e-36,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"21.038 [17.583,24.494]",2.276e-27,***,Average Diameter for VLDL Particles
ApoB/ApoA1,"20.030 [16.602,23.457]",6.203e-25,***,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,"19.323 [15.964,22.683]",4.870e-24,***,Leucine
L-HDL-TG%,"18.236 [14.751,21.721]",2.897e-19,***,Triglycerides to Total-Lipids in Large HDL percentage
Total-BCAA,"17.824 [14.397,21.251]",5.431e-19,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL%,"17.736 [14.119,21.353]",1.814e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"16.963 [13.489,20.438]",2.729e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
Val,"16.802 [13.322,20.283]",7.486e-16,***,Valine
Gln,"16.541 [13.135,19.947]",4.438e-16,***,Glutamine
XL-HDL-TG%,"16.495 [12.966,20.025]",1.278e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,"13.253 [9.784,16.722]",1.644e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"13.199 [9.694,16.704]",3.688e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Ile,"12.958 [9.576,16.339]",1.395e-08,***,Isoleucine
M-HDL-TG%,"12.931 [9.480,16.382]",4.895e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"12.927 [9.410,16.444]",1.373e-07,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"12.721 [9.219,16.224]",2.549e-07,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"12.662 [9.153,16.170]",3.550e-07,***,Concentration of Very Large VLDL Particles
L-VLDL-FC,"12.617 [9.145,16.088]",2.469e-07,***,Free Cholesterol in Large VLDL
L-VLDL-PL,"12.579 [9.097,16.062]",3.380e-07,***,Phospholipids in Large VLDL
XL-VLDL-PL,"12.452 [8.948,15.957]",7.709e-07,***,Phospholipids in Very Large VLDL
L-VLDL-TG,"12.362 [8.897,15.827]",6.332e-07,***,Triglycerides in Large VLDL
L-VLDL-L,"12.203 [8.742,15.663]",1.124e-06,***,Total-Lipids in Large VLDL
L-VLDL-P,"12.117 [8.639,15.595]",2.000e-06,***,Concentration of Large VLDL Particles
XXL-VLDL-TG,"11.998 [8.468,15.527]",6.294e-06,***,Triglycerides in Chylomicrons and Extremely Large VLDL
His,"11.794 [8.497,15.090]",5.484e-07,***,Histidine
XXL-VLDL-L,"11.742 [8.218,15.265]",1.519e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"11.696 [8.200,15.192]",1.277e-05,***,Free Cholesterol in Very Large VLDL
