Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"111.293 [95.344,127.242]",4.733e-37,***,Creatinine
XL-HDL-FC%,"98.598 [82.513,114.683]",8.624e-28,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"77.066 [61.170,92.962]",5.126e-16,***,Average Diameter for VLDL Particles
XL-HDL-C%,"76.514 [60.997,92.031]",1.071e-16,***,Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"73.440 [57.305,89.574]",1.128e-13,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,"62.656 [46.429,78.882]",8.970e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"61.230 [45.198,77.262]",1.681e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
ApoB/ApoA1,"60.014 [44.239,75.790]",2.097e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-FC,"50.819 [34.864,66.774]",9.957e-05,***,Free Cholesterol in Large VLDL
L-VLDL-L,"49.839 [33.935,65.743]",1.888e-04,***,Total-Lipids in Large VLDL
L-VLDL-PL,"49.616 [33.610,65.622]",2.857e-04,***,Phospholipids in Large VLDL
XXL-VLDL-CE,"49.104 [32.992,65.216]",5.377e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-HDL-TG%,"48.464 [32.477,64.450]",6.524e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-L,"48.102 [32.003,64.200]",0.001,**,Total-Lipids in Very Large VLDL
L-VLDL-P,"47.498 [31.514,63.482]",0.001,**,Concentration of Large VLDL Particles
L-VLDL-TG,"47.437 [31.510,63.363]",0.001,**,Triglycerides in Large VLDL
XL-VLDL-C,"47.434 [31.477,63.391]",0.001,**,Cholesterol in Very Large VLDL
XL-VLDL-CE,"47.299 [31.435,63.163]",0.001,**,Cholesteryl Esters in Very Large VLDL
XL-VLDL-P,"47.097 [30.970,63.225]",0.002,**,Concentration of Very Large VLDL Particles
L-VLDL-C,"46.801 [30.970,62.632]",0.002,**,Cholesterol in Large VLDL
XL-VLDL-PL,"46.694 [30.587,62.801]",0.003,**,Phospholipids in Very Large VLDL
XL-VLDL-TG,"45.724 [29.556,61.892]",0.007,**,Triglycerides in Very Large VLDL
XL-VLDL-FC,"45.590 [29.522,61.658]",0.006,**,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,"45.106 [28.956,61.255]",0.010,*,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,"44.419 [28.392,60.446]",0.013,*,Triglycerides in VLDL
M-VLDL-TG,"42.697 [26.847,58.547]",0.030,*,Triglycerides in Medium VLDL
L-VLDL-PL%,"42.511 [27.144,57.879]",0.014,*,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,"42.439 [26.573,58.306]",0.036,*,Triglycerides to Total-Lipids in Medium HDL percentage
DHA%,"-42.689 [-58.747,-26.631]",0.043,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
LDL-size,"-44.483 [-60.071,-28.895]",0.005,**,Average Diameter for LDL Particles
XS-VLDL-CE,"-44.628 [-60.533,-28.723]",0.009,**,Cholesteryl Esters in Very Small VLDL
XXL-VLDL-FC%,"-44.983 [-60.349,-29.617]",0.002,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,"-45.478 [-61.276,-29.679]",0.004,**,Omega-3 Fatty Acids
S-HDL-FC%,"-45.645 [-61.542,-29.749]",0.004,**,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-TG,"-52.357 [-67.977,-36.737]",1.173e-05,***,Triglycerides in Large HDL
GlycA,"-52.883 [-69.637,-36.128]",1.428e-04,***,Glycoprotein Acetyls
DHA,"-54.006 [-69.748,-38.264]",4.119e-06,***,Docosahexaenoic Acid
Gly,"-55.283 [-70.703,-39.864]",4.941e-07,***,Glycine
Total-PL,"-55.832 [-71.785,-39.879]",1.616e-06,***,Total-Phospholipids in Lipoprotein Particles
Unsaturation,"-61.198 [-77.425,-44.971]",3.414e-08,***,Degree of Unsaturation
SM,"-61.934 [-77.803,-46.065]",4.783e-09,***,Sphingomyelins
Total-P,"-64.458 [-80.275,-48.642]",3.285e-10,***,Total-Concentration of Lipoprotein Particles
Cholines,"-65.544 [-81.476,-49.612]",1.777e-10,***,Total-Cholines
XL-HDL-FC,"-67.286 [-83.035,-51.538]",1.340e-11,***,Free Cholesterol in Very Large HDL
Phosphoglyc,"-67.409 [-83.306,-51.513]",2.278e-11,***,Phosphoglycerides
HDL-P,"-68.957 [-84.755,-53.160]",2.840e-12,***,Concentration of HDL Particles
PC,"-68.974 [-84.906,-53.043]",5.181e-12,***,Phosphatidylcholines
L-HDL-FC%,"-73.925 [-90.138,-57.712]",9.796e-14,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-PL%,"-78.744 [-94.027,-63.462]",1.430e-18,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-P,"-79.111 [-94.920,-63.303]",2.616e-17,***,Concentration of Very Large HDL Particles
XL-HDL-C,"-81.073 [-96.986,-65.160]",4.498e-18,***,Cholesterol in Very Large HDL
