Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"238.042 [217.940,258.144]",2.122e-112,***,Creatinine
XL-HDL-FC%,"211.539 [191.231,231.848]",1.943e-86,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"151.669 [131.233,172.104]",2.306e-42,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"145.542 [125.883,165.202]",3.936e-42,***,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"137.478 [117.496,157.461]",6.381e-36,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-size,"128.679 [108.516,148.842]",2.011e-30,***,Average Diameter for VLDL Particles
L-HDL-TG%,"127.943 [107.621,148.264]",1.636e-29,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"115.342 [94.758,135.926]",1.242e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"112.672 [92.402,132.942]",3.266e-22,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"102.352 [82.733,121.972]",3.953e-19,***,Leucine
M-HDL-PL%,"99.500 [78.384,120.616]",6.363e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"98.605 [78.598,118.613]",1.127e-16,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"97.063 [76.748,117.377]",1.895e-15,***,Valine
L-VLDL-FC,"96.618 [76.372,116.863]",2.104e-15,***,Free Cholesterol in Large VLDL
M-HDL-TG%,"96.027 [75.899,116.156]",2.167e-15,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL,"94.427 [74.116,114.738]",1.993e-14,***,Phospholipids in Large VLDL
L-VLDL-L,"92.734 [72.550,112.918]",5.293e-14,***,Total-Lipids in Large VLDL
L-VLDL-P,"91.491 [71.206,111.776]",2.332e-13,***,Concentration of Large VLDL Particles
XL-VLDL-L,"90.311 [69.880,110.743]",1.111e-12,***,Total-Lipids in Very Large VLDL
