Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"169.261 [158.067,180.456]",6.332e-184,***,Creatinine
XL-HDL-FC%,"136.435 [125.075,147.795]",1.145e-115,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"105.261 [93.824,116.698]",7.179e-67,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"96.711 [85.430,107.992]",1.306e-57,***,Average Diameter for VLDL Particles
XL-HDL-C%,"90.588 [79.569,101.607]",9.982e-53,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,"79.452 [68.468,90.437]",4.575e-40,***,Leucine
L-HDL-TG%,"76.760 [65.364,88.157]",2.777e-34,***,Triglycerides to Total-Lipids in Large HDL percentage
ApoB/ApoA1,"76.157 [64.944,87.371]",6.432e-35,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-TG%,"75.365 [64.005,86.726]",3.724e-33,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"74.577 [63.037,86.116]",2.739e-31,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Total-BCAA,"74.573 [63.366,85.779]",2.223e-33,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL%,"72.757 [60.925,84.590]",5.460e-28,***,Phospholipids to Total-Lipids in Medium HDL percentage
Val,"70.587 [59.204,81.970]",1.590e-28,***,Valine
M-VLDL-TG%,"68.261 [56.804,79.718]",4.650e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"61.915 [50.412,73.418]",1.337e-20,***,Triglycerides in Very Large VLDL
L-VLDL-TG,"61.808 [50.477,73.139]",2.963e-21,***,Triglycerides in Large VLDL
XL-VLDL-L,"60.984 [49.529,72.439]",4.507e-20,***,Total-Lipids in Very Large VLDL
L-VLDL-L,"60.565 [49.247,71.883]",2.547e-20,***,Total-Lipids in Large VLDL
L-VLDL-PL,"60.410 [49.020,71.800]",6.781e-20,***,Phospholipids in Large VLDL
L-VLDL-FC,"60.053 [48.699,71.408]",9.167e-20,***,Free Cholesterol in Large VLDL
XL-VLDL-P,"60.053 [48.577,71.530]",2.867e-19,***,Concentration of Very Large VLDL Particles
M-HDL-TG%,"59.385 [48.096,70.675]",1.640e-19,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-P,"58.662 [47.287,70.038]",1.311e-18,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"58.523 [47.059,69.986]",3.658e-18,***,Phospholipids in Very Large VLDL
Gln,"58.314 [47.161,69.466]",3.108e-19,***,Glutamine
VLDL-TG,"55.201 [43.793,66.609]",6.110e-16,***,Triglycerides in VLDL
XXL-VLDL-L,"55.195 [43.667,66.724]",1.579e-15,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"55.177 [43.739,66.615]",8.040e-16,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-TG,"55.126 [43.578,66.675]",2.062e-15,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Ile,"55.028 [43.962,66.093]",4.793e-17,***,Isoleucine
XS-VLDL-TG%,"54.864 [43.346,66.382]",2.479e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
