Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG,"0.087 [0.082,0.092]",2.979e-255,***,Triglycerides in Very Large VLDL
XXL-VLDL-P,"0.086 [0.081,0.091]",1.238e-257,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,"0.086 [0.081,0.091]",2.451e-253,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.085 [0.080,0.090]",1.194e-248,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.085 [0.080,0.090]",1.301e-248,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Total-TG,"0.084 [0.079,0.089]",6.867e-249,***,Total-Triglycerides
S-HDL-TG,"0.084 [0.079,0.089]",2.037e-245,***,Triglycerides in Small HDL
VLDL-TG,"0.084 [0.079,0.089]",7.710e-244,***,Triglycerides in VLDL
XXL-VLDL-FC,"0.084 [0.079,0.089]",1.605e-245,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"0.084 [0.079,0.089]",1.236e-241,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,"0.084 [0.079,0.089]",2.136e-240,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,"0.082 [0.077,0.087]",5.678e-233,***,Phospholipids in Very Large VLDL
VLDL-size,"0.081 [0.075,0.086]",6.091e-207,***,Average Diameter for VLDL Particles
XL-VLDL-FC,"0.079 [0.074,0.084]",1.492e-220,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,"0.079 [0.074,0.084]",6.814e-218,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-P,"0.079 [0.074,0.083]",3.284e-216,***,Concentration of Large VLDL Particles
L-VLDL-TG,"0.079 [0.074,0.083]",6.181e-214,***,Triglycerides in Large VLDL
L-VLDL-PL,"0.078 [0.074,0.083]",2.720e-213,***,Phospholipids in Large VLDL
M-HDL-TG,"0.078 [0.073,0.083]",2.674e-224,***,Triglycerides in Medium HDL
S-LDL-TG,"0.077 [0.073,0.082]",3.400e-215,***,Triglycerides in Small LDL
L-VLDL-L,"0.077 [0.072,0.082]",9.476e-208,***,Total-Lipids in Large VLDL
HDL-TG,"0.077 [0.072,0.082]",1.356e-218,***,Triglycerides in HDL
TG/PG,"0.076 [0.071,0.082]",1.041e-181,***,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG,"0.076 [0.071,0.081]",9.901e-207,***,Triglycerides in Small VLDL
SFA,"0.076 [0.071,0.081]",2.783e-212,***,Saturated Fatty Acids
L-VLDL-FC,"0.076 [0.071,0.081]",4.453e-201,***,Free Cholesterol in Large VLDL
XL-HDL-TG%,"0.076 [0.071,0.081]",2.032e-183,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG,"0.074 [0.069,0.079]",8.596e-196,***,Triglycerides in Medium VLDL
XXL-VLDL-CE,"0.074 [0.069,0.079]",1.976e-191,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-L,"0.074 [0.069,0.079]",1.225e-197,***,Total-Lipids in VLDL
L-HDL-TG%,"0.074 [0.069,0.079]",1.123e-179,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA,"0.073 [0.069,0.078]",1.473e-192,***,Monounsaturated Fatty Acids
M-HDL-TG%,"0.072 [0.067,0.077]",9.237e-176,***,Triglycerides to Total-Lipids in Medium HDL percentage
Albumin,"0.071 [0.066,0.076]",1.628e-180,***,Albumin
Total-FA,"0.070 [0.066,0.075]",1.678e-180,***,Total-Fatty Acids
XL-VLDL-C,"0.070 [0.065,0.075]",3.603e-173,***,Cholesterol in Very Large VLDL
M-LDL-TG,"0.069 [0.065,0.074]",4.282e-173,***,Triglycerides in Medium LDL
XS-VLDL-TG,"0.069 [0.064,0.073]",2.796e-169,***,Triglycerides in Very Small VLDL
S-HDL-TG%,"0.068 [0.063,0.073]",1.917e-152,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-C,"0.068 [0.063,0.073]",1.858e-164,***,Cholesterol in Large VLDL
LDL-TG,"0.067 [0.062,0.072]",1.309e-161,***,Triglycerides in LDL
VLDL-PL,"0.067 [0.062,0.071]",1.213e-162,***,Phospholipids in VLDL
M-HDL-PL%,"0.067 [0.062,0.072]",3.848e-139,***,Phospholipids to Total-Lipids in Medium HDL percentage
