Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,"0.628 [0.603,0.653]",0.000e+00,***,Degree of Unsaturation
Omega-3%,"0.539 [0.514,0.563]",0.000e+00,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"0.516 [0.491,0.541]",0.000e+00,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.500 [0.476,0.525]",0.000e+00,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"0.429 [0.404,0.455]",5.945e-232,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA,"0.374 [0.349,0.399]",8.309e-186,***,Docosahexaenoic Acid
Albumin,"0.362 [0.338,0.387]",2.501e-184,***,Albumin
Omega-3,"0.350 [0.325,0.374]",2.124e-168,***,Omega-3 Fatty Acids
Creatinine,"0.341 [0.313,0.369]",1.411e-122,***,Creatinine
M-LDL-C%,"0.340 [0.316,0.364]",1.286e-165,***,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"0.300 [0.275,0.325]",2.593e-117,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,"0.286 [0.263,0.310]",5.450e-118,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,"0.280 [0.254,0.305]",3.027e-97,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-CE%,"0.276 [0.252,0.300]",8.335e-108,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-CE%,"0.271 [0.248,0.295]",1.936e-107,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-C%,"0.267 [0.242,0.292]",1.147e-93,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,"0.254 [0.230,0.278]",4.172e-92,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,"0.243 [0.219,0.267]",1.111e-82,***,Cholesterol to Total-Lipids in Small HDL percentage
LA%,"0.242 [0.217,0.267]",1.188e-73,***,Linoleic Acid to Total-Fatty Acids percentage
GlycA,"0.218 [0.193,0.243]",8.026e-60,***,Glycoprotein Acetyls
L-HDL-C%,"0.215 [0.189,0.241]",1.041e-54,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-CE%,"0.196 [0.172,0.220]",1.574e-53,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-C%,"0.192 [0.167,0.217]",3.780e-46,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-CE%,"0.189 [0.165,0.213]",1.360e-49,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-PL%,"0.182 [0.158,0.205]",1.402e-46,***,Phospholipids to Total-Lipids in IDL percentage
His,"0.181 [0.158,0.205]",1.278e-45,***,Histidine
S-LDL-FC%,"0.167 [0.142,0.191]",2.754e-36,***,Free Cholesterol to Total-Lipids in Small LDL percentage
