Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-CE%,"1.177 [1.029,1.324]",1.695e-49,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"1.147 [1.001,1.294]",8.060e-48,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C%,"1.126 [0.984,1.269]",7.730e-49,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,"1.105 [0.961,1.249]",1.361e-45,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC%,"1.075 [0.928,1.221]",1.793e-41,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,"1.012 [0.871,1.153]",1.747e-39,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC%,"1.004 [0.862,1.146]",4.485e-38,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"0.966 [0.825,1.107]",1.030e-35,***,Phospholipids to Total-Lipids in Small VLDL percentage
PUFA/MUFA,"0.953 [0.805,1.100]",2.886e-31,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-C%,"0.948 [0.809,1.086]",1.110e-35,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,"0.893 [0.745,1.041]",5.551e-27,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"0.883 [0.737,1.030]",8.680e-27,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C%,"0.880 [0.728,1.031]",1.769e-24,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC%,"0.867 [0.714,1.020]",2.857e-23,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"0.845 [0.701,0.989]",2.610e-25,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,"0.832 [0.686,0.977]",1.038e-23,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-CE%,"0.821 [0.671,0.971]",1.834e-21,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-FC%,"0.808 [0.668,0.949]",4.302e-24,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-FC%,"0.797 [0.653,0.941]",3.915e-22,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-C%,"0.797 [0.652,0.942]",1.195e-21,***,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-C,"0.793 [0.654,0.933]",2.193e-23,***,Cholesterol in IDL
S-LDL-C%,"0.789 [0.652,0.927]",6.071e-24,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE,"0.787 [0.647,0.926]",5.073e-23,***,Cholesteryl Esters in IDL
PUFA%,"0.786 [0.638,0.933]",3.331e-20,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC,"0.761 [0.624,0.897]",2.848e-22,***,Free Cholesterol in Large LDL
IDL-FC,"0.754 [0.615,0.893]",4.973e-21,***,Free Cholesterol in IDL
S-VLDL-C%,"0.737 [0.599,0.875]",3.859e-20,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE,"0.734 [0.580,0.889]",2.286e-15,***,Cholesteryl Esters in Large HDL
XL-VLDL-CE%,"0.732 [0.591,0.873]",5.369e-19,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
LDL-FC,"0.731 [0.595,0.867]",1.246e-20,***,Free Cholesterol in LDL
Total-CE,"0.728 [0.587,0.868]",6.193e-19,***,Total-Esterified Cholesterol
L-HDL-C,"0.723 [0.569,0.878]",1.077e-14,***,Cholesterol in Large HDL
XL-HDL-CE,"0.722 [0.572,0.871]",7.976e-16,***,Cholesteryl Esters in Very Large HDL
S-HDL-C%,"0.718 [0.582,0.855]",1.361e-19,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-C,"0.702 [0.553,0.851]",4.635e-15,***,Cholesterol in Very Large HDL
Total-C,"0.702 [0.562,0.842]",1.796e-17,***,Total-Cholesterol
M-VLDL-PL%,"0.697 [0.554,0.839]",2.040e-16,***,Phospholipids to Total-Lipids in Medium VLDL percentage
