Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,"1.310 [0.277,2.343]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"1.214 [0.201,2.228]",1.000,,Leucine
M-VLDL-TG%,"1.036 [-0.019,2.092]",1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Ile,"0.689 [-0.330,1.707]",1.000,,Isoleucine
Phe,"0.095 [-0.931,1.120]",1.000,,Phenylalanine
Glu,"-0.103 [-1.168,0.962]",1.000,,Glucose
Lactate,"-0.322 [-1.367,0.724]",1.000,,Lactate
M-LDL-FC%,"-0.689 [-1.763,0.385]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Pyruvate,"-1.340 [-2.371,-0.310]",1.000,,Pyruvate
HDL-FC,"-1.623 [-2.659,-0.587]",1.000,,Free Cholesterol in HDL
