Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,"0.157 [0.118,0.196]",6.976e-10,***,Average Diameter for HDL Particles
XL-HDL-L,"0.153 [0.114,0.191]",3.524e-09,***,Total-Lipids in Very Large HDL
XL-HDL-CE,"0.152 [0.112,0.191]",1.043e-08,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,"0.151 [0.112,0.190]",4.246e-09,***,Concentration of Very Large HDL Particles
XL-HDL-PL,"0.150 [0.112,0.189]",5.655e-09,***,Phospholipids in Very Large HDL
XL-HDL-C,"0.150 [0.111,0.189]",1.233e-08,***,Cholesterol in Very Large HDL
L-HDL-C,"0.148 [0.108,0.188]",1.043e-07,***,Cholesterol in Large HDL
L-HDL-CE,"0.147 [0.107,0.187]",1.462e-07,***,Cholesteryl Esters in Large HDL
L-HDL-P,"0.144 [0.104,0.183]",2.706e-07,***,Concentration of Large HDL Particles
L-HDL-FC,"0.143 [0.104,0.183]",2.754e-07,***,Free Cholesterol in Large HDL
L-HDL-L,"0.142 [0.103,0.182]",5.029e-07,***,Total-Lipids in Large HDL
XL-HDL-FC,"0.131 [0.094,0.168]",1.200e-06,***,Free Cholesterol in Very Large HDL
L-HDL-PL,"0.129 [0.090,0.168]",2.171e-05,***,Phospholipids in Large HDL
M-HDL-FC%,"0.118 [0.079,0.156]",4.071e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC%,"0.108 [0.072,0.145]",0.002,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL%,"0.103 [0.067,0.139]",0.004,**,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"-0.087 [-0.122,-0.053]",0.182,,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,"-0.088 [-0.125,-0.051]",0.620,,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,"-0.092 [-0.128,-0.056]",0.126,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"-0.108 [-0.143,-0.073]",4.526e-04,***,Glycoprotein Acetyls
XL-HDL-FC%,"-0.135 [-0.174,-0.096]",3.950e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
