Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.003 [0.003,0.003]",1.951e-131,***,Glycoprotein Acetyls
Lactate,"0.003 [0.003,0.003]",1.684e-119,***,Lactate
MUFA%,"0.003 [0.002,0.003]",2.018e-101,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,"0.003 [0.002,0.003]",7.376e-97,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,"0.002 [0.002,0.003]",3.223e-88,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"0.002 [0.002,0.003]",1.419e-83,***,Triglycerides to Total-Lipids in Large LDL percentage
Pyruvate,"0.002 [0.002,0.002]",5.240e-68,***,Pyruvate
S-LDL-TG%,"0.002 [0.002,0.002]",3.313e-63,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG%,"0.002 [0.002,0.002]",1.646e-53,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG,"0.002 [0.002,0.002]",1.482e-49,***,Triglycerides in Large HDL
MUFA,"0.002 [0.001,0.002]",6.083e-44,***,Monounsaturated Fatty Acids
M-HDL-TG,"0.002 [0.001,0.002]",4.344e-43,***,Triglycerides in Medium HDL
HDL-TG,"0.002 [0.001,0.002]",4.608e-40,***,Triglycerides in HDL
XL-HDL-PL%,"0.002 [0.001,0.002]",2.068e-33,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"0.002 [0.001,0.002]",3.799e-32,***,Phospholipids to Total-Lipids in Medium HDL percentage
3-Hydroxybutyrate,"0.002 [0.001,0.002]",8.195e-37,***,3-Hydroxybutyrate
XS-VLDL-PL%,"0.002 [0.001,0.002]",7.833e-33,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,"0.002 [0.001,0.002]",1.765e-34,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,"0.002 [0.001,0.002]",2.101e-33,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG,"0.001 [0.001,0.002]",6.327e-34,***,Triglycerides in Very Large HDL
IDL-TG,"0.001 [0.001,0.002]",1.115e-32,***,Triglycerides in IDL
L-HDL-PL%,"0.001 [0.001,0.002]",7.836e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,"0.001 [0.001,0.002]",3.376e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Phe,"0.001 [0.001,0.002]",1.087e-27,***,Phenylalanine
HDL-PL,"0.001 [0.001,0.002]",1.319e-20,***,Phospholipids in HDL
XS-VLDL-TG,"0.001 [0.001,0.002]",1.169e-24,***,Triglycerides in Very Small VLDL
L-LDL-TG,"0.001 [0.001,0.002]",7.987e-25,***,Triglycerides in Large LDL
SFA,"0.001 [0.001,0.002]",2.629e-24,***,Saturated Fatty Acids
M-VLDL-TG%,"0.001 [0.001,0.002]",4.199e-21,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL,"0.001 [0.001,0.002]",2.270e-20,***,Phospholipids in Medium HDL
LDL-TG,"0.001 [0.001,0.001]",9.983e-22,***,Triglycerides in LDL
HDL-size,"0.001 [0.001,0.001]",3.271e-15,***,Average Diameter for HDL Particles
L-HDL-PL,"0.001 [0.001,0.001]",2.503e-15,***,Phospholipids in Large HDL
S-HDL-TG%,"0.001 [0.001,0.001]",4.149e-18,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.001 [0.001,0.001]",2.935e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,"0.001 [0.001,0.001]",4.063e-18,***,Triglycerides in Small HDL
XL-VLDL-TG%,"0.001 [0.001,0.001]",2.870e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL,"0.001 [0.001,0.001]",1.689e-11,***,Phospholipids in Very Large HDL
M-LDL-TG,"0.001 [0.001,0.001]",2.817e-15,***,Triglycerides in Medium LDL
S-LDL-TG,"0.001 [0.001,0.001]",3.074e-15,***,Triglycerides in Small LDL
HDL-L,"0.001 [0.001,0.001]",2.346e-11,***,Total-Lipids in HDL
M-HDL-L,"0.001 [0.001,0.001]",1.446e-12,***,Total-Lipids in Medium HDL
Acetoacetate,"0.001 [0.001,0.001]",4.582e-15,***,Acetoacetate
Total-FA,"0.001 [0.001,0.001]",6.253e-14,***,Total-Fatty Acids
L-HDL-L,"0.001 [0.001,0.001]",2.984e-09,***,Total-Lipids in Large HDL
L-HDL-FC,"0.001 [0.001,0.001]",1.099e-08,***,Free Cholesterol in Large HDL
HDL-FC,"0.001 [0.001,0.001]",3.469e-09,***,Free Cholesterol in HDL
Ile,"0.001 [0.001,0.001]",1.311e-11,***,Isoleucine
XXL-VLDL-CE,"0.001 [0.001,0.001]",3.284e-11,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.001 [0.001,0.001]",2.472e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"0.001 [0.001,0.001]",4.027e-10,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-FC,"0.001 [0.001,0.001]",1.007e-08,***,Free Cholesterol in Medium HDL
XXL-VLDL-L,"0.001 [0.001,0.001]",7.765e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-HDL-L,"0.001 [0.001,0.001]",1.974e-07,***,Total-Lipids in Very Large HDL
XXL-VLDL-P,"0.001 [0.001,0.001]",1.573e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,"0.001 [0.001,0.001]",1.644e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-P,"0.001 [0.001,0.001]",1.258e-07,***,Concentration of Medium HDL Particles
XXL-VLDL-FC,"0.001 [0.001,0.001]",4.051e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,"0.001 [0.001,0.001]",6.946e-08,***,Total-Triglycerides
L-HDL-FC%,"0.001 [0.001,0.001]",1.209e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
ApoA1,"0.001 [0.001,0.001]",4.204e-06,***,Apolipoprotein A1
Phosphoglyc,"0.001 [0.001,0.001]",6.672e-07,***,Phosphoglycerides
XL-HDL-P,"0.001 [0.001,0.001]",3.739e-05,***,Concentration of Very Large HDL Particles
L-HDL-P,"0.001 [0.001,0.001]",3.763e-04,***,Concentration of Large HDL Particles
S-VLDL-TG,"0.001 [0.001,0.001]",3.811e-06,***,Triglycerides in Small VLDL
Omega-6/Omega-3,"0.001 [0.001,0.001]",1.029e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu-lactate,"0.001 [0.001,0.001]",2.579e-05,***,Glucose-lactate
L-HDL-TG%,"0.001 [0.000,0.001]",3.419e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,"0.001 [0.001,0.001]",3.150e-05,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL,"0.001 [0.000,0.001]",1.724e-04,***,Phospholipids in Small HDL
XL-VLDL-TG,"0.001 [0.000,0.001]",0.001,**,Triglycerides in Very Large VLDL
XS-VLDL-PL,"0.001 [0.000,0.001]",0.002,**,Phospholipids in Very Small VLDL
VLDL-TG,"0.001 [0.000,0.001]",0.007,**,Triglycerides in VLDL
XL-HDL-FC,"0.001 [0.000,0.001]",0.030,*,Free Cholesterol in Very Large HDL
Cholines,"0.001 [0.000,0.001]",0.016,*,Total-Cholines
S-VLDL-FC,"-0.001 [-0.001,-0.000]",0.023,*,Free Cholesterol in Small VLDL
M-VLDL-FC,"-0.001 [-0.001,-0.000]",0.019,*,Free Cholesterol in Medium VLDL
XL-VLDL-PL%,"-0.001 [-0.001,-0.000]",0.013,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
ApoB,"-0.001 [-0.001,-0.000]",0.013,*,Apolipoprotein B
Omega-3,"-0.001 [-0.001,-0.000]",0.019,*,Omega-3 Fatty Acids
His,"-0.001 [-0.001,-0.000]",0.004,**,Histidine
S-LDL-CE,"-0.001 [-0.001,-0.000]",0.002,**,Cholesteryl Esters in Small LDL
S-LDL-P,"-0.001 [-0.001,-0.000]",0.002,**,Concentration of Small LDL Particles
Non-HDL-C,"-0.001 [-0.001,-0.000]",0.001,**,Total-Cholesterol Minus HDL-C
LDL-P,"-0.001 [-0.001,-0.000]",1.972e-04,***,Concentration of LDL Particles
S-LDL-PL,"-0.001 [-0.001,-0.000]",1.985e-04,***,Phospholipids in Small LDL
S-HDL-CE,"-0.001 [-0.001,-0.000]",8.735e-05,***,Cholesteryl Esters in Small HDL
S-LDL-L,"-0.001 [-0.001,-0.000]",6.999e-05,***,Total-Lipids in Small LDL
L-VLDL-FC%,"-0.001 [-0.001,-0.001]",6.254e-05,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-L,"-0.001 [-0.001,-0.001]",1.142e-05,***,Total-Lipids in Large LDL
L-LDL-CE%,"-0.001 [-0.001,-0.001]",4.730e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-FC,"-0.001 [-0.001,-0.001]",5.720e-06,***,Free Cholesterol in IDL
L-LDL-CE,"-0.001 [-0.001,-0.001]",2.685e-06,***,Cholesteryl Esters in Large LDL
LDL-L,"-0.001 [-0.001,-0.001]",1.346e-06,***,Total-Lipids in LDL
LDL-CE,"-0.001 [-0.001,-0.001]",7.278e-07,***,Cholesteryl Esters in LDL
M-LDL-CE,"-0.001 [-0.001,-0.001]",3.032e-07,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,"-0.001 [-0.001,-0.001]",3.952e-07,***,Phospholipids in Medium LDL
M-LDL-L,"-0.001 [-0.001,-0.001]",1.021e-07,***,Total-Lipids in Medium LDL
Glu,"-0.001 [-0.001,-0.001]",5.938e-08,***,Glucose
