Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"133.366 [118.065,148.668]",1.177e-59,***,Creatinine
XL-HDL-FC%,"117.236 [101.794,132.677]",1.737e-44,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"81.824 [66.910,96.738]",1.521e-21,***,Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"78.558 [63.049,94.067]",8.011e-18,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"68.075 [52.784,83.366]",6.437e-13,***,Average Diameter for VLDL Particles
ApoB/ApoA1,"58.942 [43.773,74.111]",6.210e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,"58.203 [43.336,73.071]",3.984e-09,***,Leucine
L-HDL-TG%,"56.361 [40.942,71.780]",1.835e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
Total-BCAA,"56.235 [41.075,71.394]",8.431e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"56.024 [40.633,71.415]",2.280e-07,***,Valine
XL-HDL-TG%,"54.840 [39.232,70.448]",1.337e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"54.048 [38.678,69.417]",1.282e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"52.715 [36.714,68.716]",2.481e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"48.116 [32.624,63.607]",2.656e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,"46.748 [31.415,62.082]",5.309e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,"43.552 [27.993,59.112]",0.009,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,"43.471 [28.350,58.593]",0.004,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Gln,"42.098 [27.026,57.171]",0.010,*,Glutamine
XXL-VLDL-FC%,"-39.639 [-54.417,-24.861]",0.034,*,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-P,"-40.711 [-55.982,-25.441]",0.040,*,Concentration of IDL Particles
L-LDL-FC,"-40.780 [-56.058,-25.503]",0.039,*,Free Cholesterol in Large LDL
S-HDL-CE,"-41.068 [-56.009,-26.126]",0.016,*,Cholesteryl Esters in Small HDL
M-VLDL-CE%,"-42.750 [-58.878,-26.622]",0.047,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"-42.976 [-58.444,-27.508]",0.012,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-TG,"-42.992 [-58.356,-27.627]",0.010,**,Triglycerides in Medium HDL
M-VLDL-FC%,"-44.409 [-60.139,-28.679]",0.007,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"-44.766 [-60.734,-28.799]",0.009,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,"-45.500 [-61.167,-29.834]",0.003,**,Phospholipids to Total-Lipids in Medium VLDL percentage
L-HDL-C%,"-46.235 [-62.718,-29.752]",0.009,**,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC%,"-47.230 [-62.516,-31.945]",3.228e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-C%,"-47.335 [-63.129,-31.541]",9.816e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-P,"-47.651 [-62.660,-32.643]",1.132e-04,***,Concentration of Small HDL Particles
XS-VLDL-P,"-47.709 [-63.021,-32.397]",2.353e-04,***,Concentration of Very Small VLDL Particles
LDL-size,"-48.153 [-63.140,-33.165]",7.037e-05,***,Average Diameter for LDL Particles
XS-VLDL-PL,"-48.852 [-64.177,-33.527]",9.637e-05,***,Phospholipids in Very Small VLDL
XS-VLDL-C%,"-49.636 [-65.631,-33.641]",2.744e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3,"-50.282 [-65.471,-35.093]",2.018e-05,***,Omega-3 Fatty Acids
GlycA,"-51.117 [-67.229,-35.005]",1.166e-04,***,Glycoprotein Acetyls
S-HDL-C,"-51.763 [-66.754,-36.771]",3.059e-06,***,Cholesterol in Small HDL
SFA,"-51.920 [-67.355,-36.486]",1.003e-05,***,Saturated Fatty Acids
XS-VLDL-FC,"-52.187 [-67.471,-36.903]",5.122e-06,***,Free Cholesterol in Very Small VLDL
LA,"-52.804 [-67.991,-37.616]",2.211e-06,***,Linoleic Acid
Total-FA,"-55.032 [-70.368,-39.696]",4.723e-07,***,Total-Fatty Acids
XS-VLDL-L,"-55.151 [-70.433,-39.869]",3.546e-07,***,Total-Lipids in Very Small VLDL
DHA,"-55.774 [-70.910,-40.639]",1.200e-07,***,Docosahexaenoic Acid
XS-VLDL-CE%,"-56.056 [-72.122,-39.990]",1.868e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Unsaturation,"-57.029 [-72.634,-41.423]",1.862e-07,***,Degree of Unsaturation
Total-FC,"-57.163 [-72.538,-41.788]",7.456e-08,***,Total-Free Cholesterol
Total-L,"-58.759 [-74.100,-43.417]",1.430e-08,***,Total-Lipids in Lipoprotein Particles
IDL-FC,"-60.568 [-75.907,-45.229]",2.373e-09,***,Free Cholesterol in IDL
