Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"223.870 [211.718,236.022]",4.942e-272,***,Creatinine
XL-HDL-FC%,"197.760 [185.433,210.088]",6.170e-207,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"152.156 [139.694,164.617]",1.270e-119,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"142.921 [130.627,155.215]",3.050e-108,***,Average Diameter for VLDL Particles
XL-HDL-C%,"132.988 [120.973,145.003]",6.472e-98,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"122.661 [110.077,135.246]",2.380e-75,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"118.976 [106.540,131.413]",1.763e-72,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"111.160 [98.237,124.083]",5.068e-58,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"109.477 [97.067,121.888]",3.498e-61,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"108.728 [96.724,120.732]",1.139e-64,***,Leucine
M-VLDL-TG%,"106.699 [94.187,119.211]",5.646e-57,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"100.987 [88.734,113.240]",5.269e-53,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG,"100.154 [87.589,112.720]",2.282e-49,***,Triglycerides in Very Large VLDL
ApoB/ApoA1,"99.152 [86.887,111.418]",7.086e-51,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-L,"97.528 [85.013,110.044]",4.837e-47,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"96.218 [83.679,108.758]",1.641e-45,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"95.870 [83.488,108.253]",2.137e-46,***,Triglycerides in Large VLDL
Val,"95.178 [82.728,107.628]",3.757e-45,***,Valine
L-VLDL-PL,"94.899 [82.452,107.345]",6.849e-45,***,Phospholipids in Large VLDL
L-VLDL-L,"93.884 [81.515,106.252]",1.838e-44,***,Total-Lipids in Large VLDL
L-VLDL-FC,"93.830 [81.422,106.239]",4.226e-44,***,Free Cholesterol in Large VLDL
XS-VLDL-TG%,"93.358 [80.774,105.941]",2.514e-42,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL,"92.869 [80.341,105.397]",2.986e-42,***,Phospholipids in Very Large VLDL
L-VLDL-P,"92.008 [79.575,104.441]",4.234e-42,***,Concentration of Large VLDL Particles
XXL-VLDL-TG,"90.849 [78.228,103.470]",1.201e-39,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"90.784 [78.185,103.383]",9.748e-40,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"89.542 [77.200,101.884]",2.489e-40,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-TG,"89.530 [77.062,101.998]",1.948e-39,***,Triglycerides in VLDL
XL-VLDL-FC,"87.356 [74.853,99.860]",3.767e-37,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-PL,"86.101 [73.439,98.763]",5.181e-35,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"86.088 [73.547,98.629]",9.596e-36,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"84.990 [72.323,97.657]",5.384e-34,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-C,"83.982 [71.410,96.553]",1.145e-33,***,Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA%,"81.565 [68.606,94.524]",1.709e-29,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-C,"81.467 [69.043,93.892]",2.615e-32,***,Cholesterol in Very Large VLDL
L-VLDL-PL%,"79.733 [67.770,91.695]",1.685e-33,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC,"79.193 [66.564,91.822]",3.009e-29,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"78.353 [66.010,90.695]",4.581e-30,***,Triglycerides in Medium VLDL
XL-VLDL-TG%,"78.167 [66.262,90.071]",2.073e-32,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-C,"78.005 [65.675,90.334]",7.768e-30,***,Cholesterol in Large VLDL
Ile,"73.902 [61.791,86.012]",1.639e-27,***,Isoleucine
XL-VLDL-CE,"72.922 [60.561,85.283]",1.779e-25,***,Cholesteryl Esters in Very Large VLDL
