Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL,"0.129 [0.110,0.147]",8.728e-37,***,Phospholipids in Medium HDL
M-HDL-CE,"0.128 [0.109,0.147]",1.394e-35,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.128 [0.109,0.147]",2.151e-35,***,Cholesterol in Medium HDL
M-HDL-L,"0.127 [0.109,0.146]",9.609e-36,***,Total-Lipids in Medium HDL
M-HDL-P,"0.125 [0.107,0.144]",3.817e-34,***,Concentration of Medium HDL Particles
M-HDL-FC,"0.124 [0.105,0.143]",2.830e-33,***,Free Cholesterol in Medium HDL
HDL-PL,"0.121 [0.102,0.139]",3.649e-31,***,Phospholipids in HDL
ApoA1,"0.119 [0.100,0.138]",2.169e-30,***,Apolipoprotein A1
HDL-P,"0.119 [0.100,0.137]",9.492e-31,***,Concentration of HDL Particles
HDL-L,"0.117 [0.099,0.136]",6.535e-29,***,Total-Lipids in HDL
HDL-CE,"0.113 [0.094,0.132]",6.953e-26,***,Cholesteryl Esters in HDL
HDL-C,"0.113 [0.094,0.132]",7.154e-26,***,HDL Cholesterol
S-HDL-PL,"0.113 [0.094,0.131]",1.958e-27,***,Phospholipids in Small HDL
Total-P,"0.111 [0.093,0.130]",1.068e-26,***,Total-Concentration of Lipoprotein Particles
HDL-FC,"0.106 [0.087,0.125]",1.057e-22,***,Free Cholesterol in HDL
S-HDL-L,"0.104 [0.086,0.123]",4.513e-23,***,Total-Lipids in Small HDL
S-HDL-C,"0.100 [0.081,0.118]",4.551e-21,***,Cholesterol in Small HDL
S-HDL-FC,"0.097 [0.079,0.116]",1.096e-19,***,Free Cholesterol in Small HDL
S-HDL-CE,"0.097 [0.078,0.115]",1.646e-19,***,Cholesteryl Esters in Small HDL
PC,"0.094 [0.076,0.113]",5.503e-18,***,Phosphatidylcholines
S-HDL-P,"0.093 [0.075,0.112]",8.295e-18,***,Concentration of Small HDL Particles
L-HDL-PL,"0.093 [0.073,0.112]",8.354e-16,***,Phospholipids in Large HDL
Phosphoglyc,"0.089 [0.071,0.108]",5.712e-16,***,Phosphoglycerides
L-HDL-L,"0.086 [0.067,0.106]",5.553e-13,***,Total-Lipids in Large HDL
Cholines,"0.086 [0.068,0.105]",1.457e-14,***,Total-Cholines
M-HDL-FC%,"0.086 [0.067,0.105]",2.507e-13,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C,"0.076 [0.056,0.095]",7.223e-09,***,Cholesterol in Large HDL
L-HDL-FC,"0.075 [0.055,0.094]",8.143e-09,***,Free Cholesterol in Large HDL
L-HDL-P,"0.075 [0.055,0.094]",1.313e-08,***,Concentration of Large HDL Particles
L-HDL-CE,"0.074 [0.055,0.094]",2.721e-08,***,Cholesteryl Esters in Large HDL
Total-PL,"0.073 [0.054,0.091]",2.631e-09,***,Total-Phospholipids in Lipoprotein Particles
SM,"0.070 [0.051,0.088]",3.187e-08,***,Sphingomyelins
S-HDL-PL%,"0.068 [0.050,0.087]",1.023e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
SFA%,"0.064 [0.045,0.083]",6.031e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-size,"0.061 [0.042,0.081]",1.420e-04,***,Average Diameter for HDL Particles
LDL-size,"0.056 [0.038,0.075]",8.730e-04,***,Average Diameter for LDL Particles
M-HDL-C%,"0.056 [0.037,0.076]",0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE%,"0.055 [0.036,0.073]",0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
VLDL-size,"-0.052 [-0.071,-0.033]",0.016,*,Average Diameter for VLDL Particles
XL-VLDL-PL%,"-0.054 [-0.073,-0.036]",0.002,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
Creatinine,"-0.054 [-0.073,-0.036]",0.002,**,Creatinine
M-HDL-TG%,"-0.055 [-0.074,-0.036]",0.003,**,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-PL%,"-0.058 [-0.076,-0.039]",1.707e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,"-0.065 [-0.084,-0.045]",7.842e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"-0.065 [-0.084,-0.046]",7.585e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,"-0.067 [-0.086,-0.048]",9.116e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,"-0.074 [-0.092,-0.055]",1.274e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
TG/PG,"-0.074 [-0.093,-0.055]",1.194e-08,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,"-0.082 [-0.102,-0.063]",1.366e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
