Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"94.482 [87.926,101.038]",4.354e-167,***,Creatinine
XL-HDL-FC%,"86.554 [79.928,93.180]",4.083e-137,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"63.219 [56.535,69.902]",8.485e-71,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"57.764 [51.171,64.357]",2.634e-60,***,Average Diameter for VLDL Particles
XL-HDL-C%,"56.747 [50.311,63.183]",4.057e-61,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"50.648 [43.911,57.386]",1.508e-43,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"50.037 [43.381,56.694]",1.516e-43,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"49.513 [42.604,56.422]",2.884e-39,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"48.046 [41.626,54.465]",3.917e-43,***,Leucine
S-HDL-TG%,"47.160 [40.522,53.797]",1.554e-38,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"45.535 [38.980,52.089]",1.071e-36,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,"44.663 [38.113,51.214]",3.208e-35,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"41.646 [34.992,48.300]",4.026e-29,***,Valine
M-VLDL-TG%,"41.254 [34.558,47.951]",4.156e-28,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"41.063 [34.343,47.783]",1.355e-27,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"40.418 [33.726,47.111]",7.107e-27,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"40.052 [33.348,46.756]",3.234e-26,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"39.678 [33.024,46.333]",4.201e-26,***,Phospholipids in Large VLDL
L-VLDL-FC,"39.567 [32.933,46.201]",4.013e-26,***,Free Cholesterol in Large VLDL
L-VLDL-TG,"39.170 [32.549,45.792]",1.227e-25,***,Triglycerides in Large VLDL
L-VLDL-L,"38.921 [32.308,45.534]",2.436e-25,***,Total-Lipids in Large VLDL
XL-VLDL-PL,"38.846 [32.149,45.544]",1.653e-24,***,Phospholipids in Very Large VLDL
M-HDL-TG%,"38.630 [32.034,45.226]",4.677e-25,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-P,"38.303 [31.657,44.950]",3.785e-24,***,Concentration of Large VLDL Particles
XXL-VLDL-L,"37.125 [30.390,43.860]",8.795e-22,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"36.989 [30.242,43.736]",1.661e-21,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"36.648 [29.965,43.331]",1.595e-21,***,Free Cholesterol in Very Large VLDL
VLDL-TG,"36.263 [29.597,42.928]",4.012e-21,***,Triglycerides in VLDL
XXL-VLDL-CE,"35.859 [29.156,42.561]",2.623e-20,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"35.800 [29.410,42.191]",1.279e-22,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL,"35.084 [28.316,41.852]",7.638e-19,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"34.991 [28.260,41.722]",5.712e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-C,"34.669 [28.030,41.307]",3.553e-19,***,Cholesterol in Very Large VLDL
Ile,"34.667 [28.200,41.134]",2.092e-20,***,Isoleucine
XXL-VLDL-C,"34.657 [27.938,41.376]",1.278e-18,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"34.591 [27.821,41.361]",3.364e-18,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-C,"33.292 [26.704,39.879]",1.000e-17,***,Cholesterol in Large VLDL
XXL-VLDL-FC,"32.249 [25.501,38.998]",1.869e-15,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"31.860 [25.265,38.456]",7.119e-16,***,Triglycerides in Medium VLDL
XL-VLDL-CE,"31.532 [24.929,38.134]",1.980e-15,***,Cholesteryl Esters in Very Large VLDL
XL-VLDL-TG%,"30.069 [23.705,36.433]",5.006e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,"29.788 [22.860,36.716]",8.506e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-TG,"28.936 [22.254,35.618]",5.106e-12,***,Total-Triglycerides
XS-VLDL-PL%,"28.140 [21.500,34.779]",2.366e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
VLDL-L,"26.618 [19.990,33.245]",8.303e-10,***,Total-Lipids in VLDL
S-HDL-TG,"26.304 [19.532,33.076]",6.343e-09,***,Triglycerides in Small HDL
Gln,"25.881 [19.355,32.408]",1.829e-09,***,Glutamine
L-VLDL-CE,"25.688 [19.133,32.243]",3.750e-09,***,Cholesteryl Esters in Large VLDL
S-VLDL-TG,"24.953 [18.309,31.598]",4.301e-08,***,Triglycerides in Small VLDL
L-HDL-PL%,"24.879 [17.724,32.033]",2.189e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,"24.019 [17.182,30.855]",1.341e-06,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG,"22.567 [15.800,29.333]",1.466e-05,***,Triglycerides in Small LDL
His,"21.736 [15.424,28.048]",3.461e-06,***,Histidine
S-VLDL-TG%,"21.665 [15.069,28.262]",2.832e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-CE%,"21.415 [14.864,27.966]",3.448e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
