Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"108.327 [94.584,122.070]",3.320e-48,***,Creatinine
XL-HDL-FC%,"103.762 [89.908,117.617]",3.357e-43,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"78.515 [64.609,92.420]",4.918e-23,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"77.585 [63.882,91.288]",3.499e-23,***,Average Diameter for VLDL Particles
XL-HDL-C%,"77.061 [63.685,90.437]",3.947e-24,***,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"65.900 [52.302,79.499]",5.323e-16,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-TG%,"65.318 [51.328,79.309]",1.395e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"64.508 [50.685,78.330]",1.440e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-FC,"54.411 [40.654,68.169]",2.150e-09,***,Free Cholesterol in Large VLDL
S-HDL-TG%,"54.224 [40.440,68.008]",2.979e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL,"52.999 [39.197,66.801]",1.233e-08,***,Phospholipids in Large VLDL
L-VLDL-L,"52.951 [39.236,66.665]",9.008e-09,***,Total-Lipids in Large VLDL
XL-VLDL-L,"51.267 [37.385,65.150]",1.069e-07,***,Total-Lipids in Very Large VLDL
L-VLDL-P,"50.891 [37.108,64.675]",1.081e-07,***,Concentration of Large VLDL Particles
XL-VLDL-C,"50.747 [36.987,64.508]",1.150e-07,***,Cholesterol in Very Large VLDL
L-VLDL-C,"50.634 [36.983,64.286]",8.477e-08,***,Cholesterol in Large VLDL
XL-VLDL-P,"50.444 [36.536,64.351]",2.740e-07,***,Concentration of Very Large VLDL Particles
XL-VLDL-CE,"50.329 [36.648,64.009]",1.309e-07,***,Cholesteryl Esters in Very Large VLDL
XL-VLDL-PL,"50.175 [36.285,64.065]",3.381e-07,***,Phospholipids in Very Large VLDL
XXL-VLDL-CE,"50.023 [36.127,63.918]",4.021e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
