Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"303.716 [286.550,320.883]",3.192e-251,***,Creatinine
XL-HDL-FC%,"239.849 [222.371,257.327]",1.862e-151,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"190.855 [173.243,208.467]",9.230e-94,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"166.853 [149.459,184.247]",6.816e-73,***,Average Diameter for VLDL Particles
M-HDL-PL%,"150.357 [132.132,168.581]",4.024e-53,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,"144.625 [127.059,162.191]",6.850e-53,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-C%,"144.011 [127.001,161.022]",4.166e-56,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,"141.727 [124.790,158.665]",9.748e-55,***,Leucine
S-HDL-TG%,"141.525 [124.013,159.036]",7.640e-51,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"140.001 [122.212,157.790]",4.771e-48,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,"135.330 [117.673,152.988]",2.133e-45,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"132.627 [115.342,149.912]",1.655e-45,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"126.429 [108.871,143.988]",1.127e-39,***,Valine
ApoB/ApoA1,"120.137 [102.823,137.451]",1.344e-36,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-TG%,"118.769 [101.016,136.522]",8.885e-34,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,"116.461 [98.719,134.204]",2.194e-32,***,Triglycerides in Very Large VLDL
M-HDL-TG%,"113.047 [95.635,130.459]",1.314e-31,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,"111.607 [94.103,129.111]",2.329e-30,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-L,"111.349 [93.676,129.022]",1.465e-29,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"111.018 [93.314,128.723]",3.015e-29,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"110.626 [93.142,128.109]",7.613e-30,***,Triglycerides in Large VLDL
L-VLDL-PL,"108.191 [90.616,125.766]",4.645e-28,***,Phospholipids in Large VLDL
XXL-VLDL-TG,"107.545 [89.732,125.359]",7.491e-27,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"106.784 [89.096,124.471]",7.484e-27,***,Phospholipids in Very Large VLDL
XXL-VLDL-L,"106.210 [88.427,123.994]",3.352e-26,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-L,"105.809 [88.343,123.274]",4.626e-27,***,Total-Lipids in Large VLDL
L-VLDL-FC,"105.630 [88.108,123.152]",9.217e-27,***,Free Cholesterol in Large VLDL
L-VLDL-P,"105.103 [87.550,122.656]",2.356e-26,***,Concentration of Large VLDL Particles
XXL-VLDL-PL,"101.485 [83.616,119.354]",2.390e-23,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"100.522 [82.647,118.397]",8.053e-23,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,"99.911 [82.307,117.515]",2.602e-23,***,Triglycerides in VLDL
XL-VLDL-FC,"99.497 [81.846,117.147]",6.005e-23,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE,"97.867 [80.164,115.570]",6.217e-22,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Ile,"97.677 [80.601,114.754]",9.788e-24,***,Isoleucine
Gln,"97.601 [80.385,114.817]",2.978e-23,***,Glutamine
XXL-VLDL-C,"96.118 [78.374,113.861]",6.525e-21,***,Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA%,"92.518 [74.230,110.807]",9.087e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,"91.809 [74.926,108.693]",4.221e-21,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC,"91.735 [73.914,109.556]",1.581e-18,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"90.279 [73.479,107.080]",1.607e-20,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,"89.754 [71.714,107.793]",4.576e-17,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-C,"89.320 [71.781,106.859]",4.679e-18,***,Cholesterol in Very Large VLDL
M-VLDL-TG,"85.152 [67.731,102.574]",2.435e-16,***,Triglycerides in Medium VLDL
L-VLDL-C,"84.993 [67.590,102.396]",2.629e-16,***,Cholesterol in Large VLDL
S-VLDL-TG%,"84.794 [67.388,102.200]",3.311e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
Total-TG,"77.320 [59.670,94.971]",2.184e-12,***,Total-Triglycerides
XL-VLDL-CE,"76.653 [59.206,94.100]",1.754e-12,***,Cholesteryl Esters in Very Large VLDL
His,"75.243 [58.583,91.904]",2.105e-13,***,Histidine
S-VLDL-TG,"68.310 [50.761,85.860]",5.601e-09,***,Triglycerides in Small VLDL
S-HDL-TG,"65.643 [47.751,83.535]",1.511e-07,***,Triglycerides in Small HDL
S-LDL-TG%,"65.162 [47.375,82.949]",1.634e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
VLDL-L,"63.914 [46.403,81.425]",1.980e-07,***,Total-Lipids in VLDL
Sc-ala,"63.754 [46.696,80.812]",5.604e-08,***,Spectrometer-corrected alanine
L-HDL-PL%,"61.387 [42.486,80.288]",4.515e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-CE,"61.125 [43.804,78.445]",1.080e-06,***,Cholesteryl Esters in Large VLDL
S-LDL-TG,"59.440 [41.565,77.315]",1.663e-05,***,Triglycerides in Small LDL
XXL-VLDL-TG%,"55.850 [39.051,72.649]",1.677e-05,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
