Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"251.108 [227.846,274.371]",5.114e-93,***,Creatinine
XL-HDL-FC%,"213.646 [190.139,237.152]",3.906e-65,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"156.045 [132.421,179.669]",7.691e-33,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"132.659 [109.356,155.962]",1.778e-23,***,Average Diameter for VLDL Particles
XL-HDL-C%,"131.773 [109.026,154.520]",1.941e-24,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"128.087 [103.712,152.463]",1.837e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,"126.383 [102.892,149.874]",1.407e-20,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"122.462 [98.679,146.244]",1.528e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,"120.256 [96.655,143.857]",4.431e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,"117.406 [93.985,140.828]",2.226e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"110.619 [87.954,133.284]",2.787e-16,***,Leucine
Total-BCAA,"106.850 [83.737,129.962]",3.180e-14,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"103.995 [80.528,127.463]",9.162e-13,***,Valine
XS-VLDL-TG%,"102.299 [78.583,126.014]",6.759e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,"95.495 [72.116,118.873]",2.830e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,"95.323 [72.065,118.582]",2.274e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"93.443 [69.738,117.147]",2.628e-09,***,Triglycerides in Very Large VLDL
ApoB/ApoA1,"89.185 [66.042,112.328]",1.005e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-L,"87.547 [63.939,111.156]",8.565e-08,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"87.305 [63.655,110.955]",1.091e-07,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"86.167 [62.811,109.523]",1.127e-07,***,Triglycerides in Large VLDL
XXL-VLDL-TG,"85.723 [61.933,109.514]",3.839e-07,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,"84.342 [60.867,107.817]",4.446e-07,***,Phospholipids in Large VLDL
XXL-VLDL-L,"84.228 [60.479,107.978]",8.484e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"82.837 [59.214,106.461]",1.471e-06,***,Phospholipids in Very Large VLDL
L-VLDL-L,"81.513 [58.184,104.841]",1.745e-06,***,Total-Lipids in Large VLDL
L-VLDL-FC,"81.342 [57.939,104.745]",2.244e-06,***,Free Cholesterol in Large VLDL
L-VLDL-P,"81.178 [57.735,104.622]",2.676e-06,***,Concentration of Large VLDL Particles
IDL-TG%,"80.640 [56.568,104.711]",1.203e-05,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,"80.055 [57.632,102.478]",6.104e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL,"79.835 [55.975,103.695]",1.269e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"78.853 [54.986,102.721]",2.198e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
MUFA%,"78.703 [54.296,103.110]",6.069e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-TG,"77.139 [53.632,100.646]",2.930e-05,***,Triglycerides in VLDL
Ile,"76.798 [53.996,99.599]",9.495e-06,***,Isoleucine
XXL-VLDL-CE,"76.426 [52.790,100.061]",5.418e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"75.826 [52.257,99.395]",6.657e-05,***,Free Cholesterol in Very Large VLDL
S-VLDL-TG%,"74.974 [51.748,98.200]",5.810e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
XXL-VLDL-C,"74.801 [51.112,98.490]",1.405e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"71.007 [47.218,94.795]",0.001,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"69.377 [46.834,91.919]",3.745e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-C,"66.295 [42.882,89.707]",0.007,**,Cholesterol in Very Large VLDL
L-VLDL-C,"63.278 [40.049,86.507]",0.021,*,Cholesterol in Large VLDL
M-VLDL-TG,"63.198 [39.945,86.451]",0.023,*,Triglycerides in Medium VLDL
S-VLDL-C%,"-62.437 [-85.971,-38.903]",0.046,*,Cholesterol to Total-Lipids in Small VLDL percentage
Clinical LDL-C,"-64.444 [-87.855,-41.033]",0.016,*,Clinical LDL Cholesterol
Non-HDL-C,"-66.750 [-90.147,-43.352]",0.005,**,Total-Cholesterol Minus HDL-C
XXL-VLDL-C%,"-67.656 [-90.256,-45.056]",0.001,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE,"-67.952 [-90.745,-45.160]",0.001,**,Cholesteryl Esters in Small HDL
SFA,"-68.393 [-91.946,-44.840]",0.003,**,Saturated Fatty Acids
L-LDL-C%,"-70.083 [-94.614,-45.552]",0.005,**,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-CE,"-70.747 [-94.108,-47.386]",6.766e-04,***,Cholesteryl Esters in Medium VLDL
LDL-FC,"-70.890 [-94.141,-47.640]",5.289e-04,***,Free Cholesterol in LDL
M-HDL-CE%,"-71.489 [-95.472,-47.506]",0.001,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-CE,"-72.598 [-95.804,-49.393]",2.013e-04,***,Cholesteryl Esters in Large LDL
Remnant-C,"-72.900 [-96.291,-49.510]",2.328e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,"-72.940 [-96.995,-48.884]",6.470e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Glu,"-74.007 [-97.848,-50.166]",2.711e-04,***,Glucose
L-LDL-PL,"-74.631 [-97.840,-51.422]",6.796e-05,***,Phospholipids in Large LDL
PUFA/MUFA,"-74.880 [-99.491,-50.268]",5.724e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-P,"-75.733 [-98.629,-52.838]",2.088e-05,***,Concentration of Small HDL Particles
IDL-C%,"-76.581 [-100.941,-52.220]",1.670e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-L,"-77.008 [-100.289,-53.728]",2.086e-05,***,Total-Lipids in Large LDL
L-LDL-C,"-78.203 [-101.479,-54.928]",1.057e-05,***,Cholesterol in Large LDL
Omega-3,"-79.198 [-102.369,-56.027]",4.887e-06,***,Omega-3 Fatty Acids
L-VLDL-C%,"-81.128 [-104.226,-58.030]",1.359e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
IDL-P,"-81.998 [-105.284,-58.712]",1.201e-06,***,Concentration of IDL Particles
Total-FA,"-82.244 [-105.641,-58.847]",1.309e-06,***,Total-Fatty Acids
IDL-CE%,"-82.385 [-106.541,-58.229]",5.401e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-PL,"-84.361 [-107.735,-60.988]",3.526e-07,***,Phospholipids in Very Small VLDL
S-HDL-C,"-85.226 [-108.093,-62.358]",6.536e-08,***,Cholesterol in Small HDL
XS-VLDL-P,"-85.320 [-108.672,-61.967]",1.883e-07,***,Concentration of Very Small VLDL Particles
GlycA,"-87.402 [-111.977,-62.826]",7.387e-07,***,Glycoprotein Acetyls
L-LDL-FC,"-90.196 [-113.488,-66.904]",7.575e-09,***,Free Cholesterol in Large LDL
XL-VLDL-FC%,"-90.496 [-113.336,-67.657]",1.925e-09,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,"-90.736 [-115.365,-66.107]",1.215e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,"-94.659 [-118.037,-71.281]",4.979e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-HDL-L,"-94.691 [-117.831,-71.551]",2.518e-10,***,Total-Lipids in Small HDL
XS-VLDL-FC,"-94.990 [-118.297,-71.682]",3.275e-10,***,Free Cholesterol in Very Small VLDL
L-HDL-CE%,"-95.412 [-120.492,-70.333]",2.095e-08,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-size,"-95.521 [-118.372,-72.670]",6.105e-11,***,Average Diameter for LDL Particles
S-VLDL-FC%,"-95.681 [-119.638,-71.724]",1.181e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-L,"-96.809 [-120.114,-73.503]",9.352e-11,***,Total-Lipids in Very Small VLDL
S-VLDL-PL%,"-97.291 [-121.010,-73.572]",2.155e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-C%,"-97.537 [-120.816,-74.258]",5.211e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,"-97.701 [-120.224,-75.178]",4.499e-12,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,"-103.555 [-126.634,-80.477]",3.494e-13,***,Docosahexaenoic Acid
