Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.209 [0.201,0.216]",0.000e+00,***,Creatinine
XL-HDL-FC%,"0.201 [0.193,0.208]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"0.131 [0.124,0.139]",3.857e-250,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"0.129 [0.122,0.137]",3.033e-263,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"0.125 [0.117,0.132]",4.431e-228,***,Average Diameter for VLDL Particles
Leu,"0.123 [0.116,0.130]",1.973e-230,***,Leucine
XL-HDL-TG%,"0.117 [0.110,0.125]",4.755e-199,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"0.116 [0.108,0.123]",1.663e-198,***,Triglycerides to Total-Lipids in Large HDL percentage
Total-BCAA,"0.110 [0.103,0.117]",3.557e-179,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL%,"0.106 [0.099,0.114]",3.789e-157,***,Phospholipids to Total-Lipids in Medium HDL percentage
Val,"0.098 [0.091,0.106]",1.354e-139,***,Valine
S-HDL-TG%,"0.096 [0.088,0.103]",5.628e-130,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,"0.094 [0.086,0.101]",6.545e-121,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,"0.093 [0.086,0.101]",3.082e-125,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,"0.090 [0.083,0.098]",1.998e-111,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG,"0.089 [0.082,0.097]",1.097e-116,***,Triglycerides in Very Large VLDL
Ile,"0.088 [0.081,0.096]",8.362e-117,***,Isoleucine
XL-VLDL-L,"0.086 [0.078,0.093]",4.223e-107,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.084 [0.077,0.092]",4.017e-104,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"0.084 [0.077,0.091]",4.353e-104,***,Triglycerides in Large VLDL
M-HDL-TG%,"0.083 [0.075,0.090]",1.074e-97,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG,"0.081 [0.074,0.089]",7.111e-97,***,Triglycerides in Chylomicrons and Extremely Large VLDL
ApoB/ApoA1,"0.081 [0.074,0.088]",1.432e-99,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-PL,"0.081 [0.074,0.089]",7.899e-96,***,Phospholipids in Large VLDL
L-VLDL-L,"0.081 [0.073,0.088]",2.356e-95,***,Total-Lipids in Large VLDL
XS-VLDL-TG%,"0.080 [0.073,0.088]",2.615e-93,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC,"0.080 [0.073,0.088]",2.954e-94,***,Free Cholesterol in Large VLDL
XXL-VLDL-L,"0.080 [0.073,0.088]",1.124e-93,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"0.080 [0.073,0.087]",2.267e-93,***,Phospholipids in Very Large VLDL
VLDL-TG,"0.079 [0.071,0.086]",1.474e-89,***,Triglycerides in VLDL
L-VLDL-P,"0.078 [0.071,0.086]",4.382e-90,***,Concentration of Large VLDL Particles
XXL-VLDL-CE,"0.075 [0.068,0.083]",4.121e-83,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.075 [0.068,0.083]",5.995e-83,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"0.075 [0.068,0.082]",4.513e-82,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"0.075 [0.067,0.082]",3.978e-79,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC,"0.074 [0.066,0.081]",1.115e-78,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,"0.073 [0.065,0.080]",8.716e-77,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"0.072 [0.065,0.080]",6.581e-72,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-C,"0.068 [0.061,0.076]",4.550e-68,***,Cholesterol in Very Large VLDL
XXL-VLDL-FC,"0.067 [0.060,0.075]",1.096e-65,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"0.067 [0.060,0.074]",2.740e-65,***,Triglycerides in Medium VLDL
Total-TG,"0.066 [0.059,0.074]",1.924e-62,***,Total-Triglycerides
S-HDL-TG,"0.063 [0.056,0.071]",6.993e-56,***,Triglycerides in Small HDL
L-VLDL-C,"0.063 [0.056,0.071]",1.405e-57,***,Cholesterol in Large VLDL
XL-VLDL-CE,"0.061 [0.053,0.068]",2.200e-53,***,Cholesteryl Esters in Very Large VLDL
VLDL-L,"0.056 [0.049,0.063]",2.620e-44,***,Total-Lipids in VLDL
IDL-TG%,"0.053 [0.046,0.061]",4.015e-39,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG,"0.053 [0.045,0.060]",1.257e-39,***,Triglycerides in Small LDL
His,"0.053 [0.045,0.060]",3.070e-40,***,Histidine
S-VLDL-TG%,"0.052 [0.045,0.060]",3.259e-38,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-VLDL-TG,"0.051 [0.044,0.058]",3.584e-36,***,Triglycerides in Small VLDL
XS-VLDL-PL%,"0.049 [0.041,0.056]",5.225e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-TG%,"0.046 [0.038,0.053]",4.709e-28,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-CE,"0.043 [0.035,0.050]",1.033e-24,***,Cholesteryl Esters in Large VLDL
Gln,"0.042 [0.034,0.049]",3.148e-23,***,Glutamine
S-LDL-TG%,"0.041 [0.034,0.048]",7.386e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
VLDL-PL,"0.041 [0.033,0.048]",8.329e-22,***,Phospholipids in VLDL
M-LDL-TG,"0.040 [0.033,0.048]",1.942e-21,***,Triglycerides in Medium LDL
Phe,"0.038 [0.031,0.045]",1.513e-18,***,Phenylalanine
M-LDL-CE%,"0.037 [0.030,0.045]",3.876e-18,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,"0.036 [0.029,0.043]",1.587e-16,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-TG%,"0.035 [0.028,0.043]",4.676e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-P,"0.035 [0.028,0.043]",1.415e-15,***,Concentration of Small VLDL Particles
Omega-6/Omega-3,"0.035 [0.028,0.043]",8.047e-15,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,"0.034 [0.027,0.042]",2.020e-14,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-L,"0.034 [0.026,0.041]",4.836e-14,***,Total-Lipids in Medium VLDL
S-HDL-CE%,"0.033 [0.026,0.041]",1.205e-13,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
VLDL-FC,"0.032 [0.024,0.039]",5.558e-12,***,Free Cholesterol in VLDL
S-VLDL-L,"0.031 [0.023,0.038]",4.847e-11,***,Total-Lipids in Small VLDL
M-LDL-CE,"0.029 [0.022,0.036]",9.111e-10,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,"0.029 [0.022,0.036]",1.304e-09,***,Phospholipids in Medium LDL
S-LDL-CE,"0.027 [0.019,0.034]",1.272e-07,***,Cholesteryl Esters in Small LDL
M-LDL-L,"0.027 [0.019,0.034]",1.844e-07,***,Total-Lipids in Medium LDL
S-LDL-L,"0.026 [0.018,0.033]",1.185e-06,***,Total-Lipids in Small LDL
L-VLDL-FC%,"0.025 [0.018,0.032]",7.919e-06,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
LDL-TG,"0.024 [0.016,0.031]",5.438e-05,***,Triglycerides in LDL
M-LDL-PL%,"0.024 [0.016,0.031]",7.240e-05,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-C,"0.023 [0.016,0.031]",7.287e-05,***,Cholesterol in Medium LDL
S-LDL-C,"0.023 [0.015,0.030]",2.047e-04,***,Cholesterol in Small LDL
Sc-ala,"0.022 [0.015,0.030]",5.428e-04,***,Spectrometer-corrected alanine
M-LDL-P,"0.022 [0.015,0.030]",3.556e-04,***,Concentration of Medium LDL Particles
S-LDL-P,"0.022 [0.014,0.029]",0.001,**,Concentration of Small LDL Particles
S-LDL-CE%,"0.021 [0.014,0.029]",0.002,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-P,"0.021 [0.014,0.028]",0.003,**,Concentration of Medium VLDL Particles
S-LDL-PL,"0.020 [0.013,0.028]",0.009,**,Phospholipids in Small LDL
L-LDL-CE,"-0.019 [-0.027,-0.012]",0.042,*,Cholesteryl Esters in Large LDL
LDL-FC,"-0.019 [-0.027,-0.012]",0.040,*,Free Cholesterol in LDL
L-LDL-L,"-0.021 [-0.028,-0.014]",0.004,**,Total-Lipids in Large LDL
Total-FA,"-0.021 [-0.029,-0.014]",0.002,**,Total-Fatty Acids
Acetate,"-0.021 [-0.029,-0.014]",0.002,**,Acetate
M-VLDL-C,"-0.022 [-0.029,-0.015]",8.663e-04,***,Cholesterol in Medium VLDL
S-HDL-C,"-0.023 [-0.030,-0.016]",1.580e-04,***,Cholesterol in Small HDL
L-LDL-C,"-0.024 [-0.031,-0.016]",5.489e-05,***,Cholesterol in Large LDL
Remnant-C,"-0.025 [-0.032,-0.018]",3.725e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
GlycA,"-0.026 [-0.034,-0.018]",8.924e-06,***,Glycoprotein Acetyls
IDL-FC%,"-0.026 [-0.033,-0.019]",5.475e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-CE%,"-0.027 [-0.035,-0.020]",2.292e-07,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-L,"-0.027 [-0.035,-0.020]",4.068e-08,***,Total-Lipids in Small HDL
XS-VLDL-FC%,"-0.028 [-0.035,-0.020]",1.714e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE%,"-0.028 [-0.035,-0.021]",1.645e-08,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-PL%,"-0.029 [-0.036,-0.021]",4.721e-09,***,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,"-0.029 [-0.037,-0.022]",1.701e-09,***,Glucose-lactate
M-LDL-C%,"-0.029 [-0.037,-0.022]",1.395e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-P,"-0.030 [-0.037,-0.023]",1.259e-10,***,Concentration of IDL Particles
IDL-CE%,"-0.031 [-0.039,-0.024]",1.905e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
3-Hydroxybutyrate,"-0.031 [-0.039,-0.024]",4.660e-11,***,3-Hydroxybutyrate
S-LDL-FC%,"-0.032 [-0.039,-0.025]",2.326e-12,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-TG,"-0.032 [-0.039,-0.025]",1.178e-12,***,Triglycerides in Very Large HDL
L-LDL-FC,"-0.035 [-0.042,-0.027]",3.295e-15,***,Free Cholesterol in Large LDL
IDL-C%,"-0.036 [-0.044,-0.029]",1.287e-16,***,Cholesterol to Total-Lipids in IDL percentage
Glu,"-0.037 [-0.045,-0.030]",1.156e-17,***,Glucose
Total-L,"-0.040 [-0.047,-0.032]",2.134e-21,***,Total-Lipids in Lipoprotein Particles
