Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,"105.294 [5.955,204.633]",1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,"66.966 [-27.772,161.705]",1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"61.811 [-32.697,156.320]",1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,"40.663 [-49.456,130.782]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-PL,"4.583 [-86.878,96.044]",1.000,,Phospholipids in VLDL
VLDL-CE,"-48.471 [-138.489,41.546]",1.000,,Cholesteryl Esters in VLDL
LDL-CE,"-70.231 [-160.144,19.683]",1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,"-79.349 [-174.246,15.548]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,"-117.155 [-210.030,-24.280]",1.000,,Total-Esterified Cholesterol
HDL-CE,"-141.748 [-244.636,-38.860]",1.000,,Cholesteryl Esters in HDL
