Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.30 [1.29-1.32],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.29 [1.28-1.31],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.26 [1.24-1.27],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.25 [1.24-1.27],1.654e-267,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.23 [1.22-1.25],1.366e-244,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.23 [1.22-1.25],3.628e-228,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.23 [1.21-1.24],1.589e-269,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.22 [1.21-1.24],1.220e-209,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.21 [1.20-1.23],2.925e-193,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,1.21 [1.20-1.22],6.495e-225,***,Triglycerides in Small HDL
GlycA,1.20 [1.19-1.22],1.585e-177,***,Glycoprotein Acetyls
S-LDL-TG%,1.20 [1.19-1.22],9.564e-210,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG,1.20 [1.19-1.21],8.515e-230,***,Triglycerides in Very Small VLDL
TG/PG,1.20 [1.19-1.22],2.208e-177,***,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG,1.20 [1.19-1.21],2.103e-209,***,Triglycerides in Small VLDL
S-VLDL-TG%,1.20 [1.18-1.21],5.230e-175,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG,1.20 [1.18-1.21],3.816e-230,***,Triglycerides in Medium LDL
LDL-TG,1.20 [1.18-1.21],4.450e-219,***,Triglycerides in LDL
L-LDL-TG,1.19 [1.18-1.21],5.338e-215,***,Triglycerides in Large LDL
L-HDL-TG%,1.19 [1.18-1.21],1.521e-169,***,Triglycerides to Total-Lipids in Large HDL percentage
