Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.18 [1.13-1.22],4.818e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.13 [1.09-1.18],1.045e-05,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG%,1.13 [1.09-1.17],2.843e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.13 [1.09-1.17],2.919e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.12 [1.08-1.16],2.067e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.12 [1.08-1.16],0.002,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.12 [1.07-1.16],0.004,**,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.11 [1.07-1.15],0.002,**,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,1.11 [1.07-1.15],0.017,*,Average Diameter for VLDL Particles
XL-HDL-TG%,1.11 [1.07-1.15],0.007,**,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,1.11 [1.07-1.15],0.003,**,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.11 [1.07-1.15],0.022,*,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.10 [1.07-1.14],0.007,**,Triglycerides to Total-Lipids in IDL percentage
L-HDL-FC%,0.91 [0.88-0.94],0.005,**,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-C%,0.91 [0.88-0.94],0.028,*,Cholesterol to Total-Lipids in Small LDL percentage
IDL-L,0.91 [0.88-0.94],0.036,*,Total-Lipids in IDL
Total-C,0.91 [0.88-0.94],0.023,*,Total-Cholesterol
S-VLDL-PL%,0.91 [0.88-0.94],0.032,*,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.91 [0.88-0.94],0.004,**,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-CE,0.90 [0.87-0.94],0.006,**,Total-Esterified Cholesterol
IDL-CE,0.90 [0.87-0.94],0.009,**,Cholesteryl Esters in IDL
PUFA/MUFA,0.90 [0.87-0.94],0.018,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-C,0.90 [0.87-0.94],0.006,**,Cholesterol in IDL
M-VLDL-PL%,0.90 [0.87-0.93],0.001,**,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.90 [0.87-0.93],0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.90 [0.87-0.93],6.322e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-FC,0.90 [0.87-0.93],0.004,**,Free Cholesterol in IDL
XS-VLDL-CE,0.90 [0.87-0.93],0.008,**,Cholesteryl Esters in Very Small VLDL
XL-VLDL-C%,0.90 [0.87-0.94],0.030,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE%,0.90 [0.87-0.93],2.012e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-PL,0.90 [0.87-0.93],0.003,**,Total-Phospholipids in Lipoprotein Particles
XXL-VLDL-FC%,0.90 [0.86-0.93],0.034,*,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-FC%,0.90 [0.87-0.93],2.084e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Phosphoglyc,0.90 [0.87-0.93],0.002,**,Phosphoglycerides
L-VLDL-CE%,0.89 [0.86-0.93],8.164e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.89 [0.86-0.93],0.005,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,0.89 [0.86-0.92],1.068e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C%,0.89 [0.86-0.92],1.866e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
PC,0.89 [0.86-0.93],3.993e-04,***,Phosphatidylcholines
SM,0.89 [0.86-0.92],4.502e-04,***,Sphingomyelins
Cholines,0.89 [0.86-0.92],1.398e-04,***,Total-Cholines
XS-VLDL-C%,0.89 [0.86-0.92],2.241e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.88 [0.85-0.92],1.709e-05,***,Degree of Unsaturation
XS-VLDL-CE%,0.88 [0.85-0.91],1.297e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-PL,0.88 [0.84-0.91],5.567e-06,***,Phospholipids in Medium HDL
M-HDL-FC%,0.87 [0.84-0.90],8.715e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-L,0.87 [0.84-0.90],3.021e-07,***,Total-Lipids in Medium HDL
Total-P,0.87 [0.84-0.90],3.590e-07,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.87 [0.83-0.90],3.811e-07,***,Concentration of HDL Particles
XL-HDL-P,0.87 [0.83-0.91],3.719e-04,***,Concentration of Very Large HDL Particles
XL-HDL-PL,0.86 [0.82-0.90],5.679e-05,***,Phospholipids in Very Large HDL
XL-HDL-L,0.86 [0.82-0.90],2.226e-05,***,Total-Lipids in Very Large HDL
M-HDL-P,0.86 [0.82-0.89],3.123e-08,***,Concentration of Medium HDL Particles
ApoA1,0.86 [0.82-0.89],9.275e-09,***,Apolipoprotein A1
XL-HDL-C,0.86 [0.82-0.90],1.033e-05,***,Cholesterol in Very Large HDL
M-HDL-CE,0.85 [0.82-0.89],3.661e-09,***,Cholesteryl Esters in Medium HDL
HDL-PL,0.85 [0.82-0.89],4.823e-09,***,Phospholipids in HDL
M-HDL-C,0.85 [0.82-0.89],3.011e-09,***,Cholesterol in Medium HDL
M-HDL-FC,0.85 [0.82-0.89],1.281e-08,***,Free Cholesterol in Medium HDL
XL-HDL-CE,0.85 [0.81-0.89],5.875e-07,***,Cholesteryl Esters in Very Large HDL
HDL-L,0.84 [0.81-0.88],1.052e-10,***,Total-Lipids in HDL
HDL-size,0.84 [0.81-0.88],2.539e-08,***,Average Diameter for HDL Particles
HDL-FC,0.84 [0.80-0.87],1.260e-10,***,Free Cholesterol in HDL
L-HDL-PL,0.83 [0.80-0.87],4.294e-10,***,Phospholipids in Large HDL
HDL-CE,0.83 [0.79-0.86],2.995e-13,***,Cholesteryl Esters in HDL
HDL-C,0.83 [0.79-0.86],3.446e-13,***,HDL Cholesterol
L-HDL-L,0.82 [0.79-0.86],1.645e-11,***,Total-Lipids in Large HDL
L-HDL-FC,0.82 [0.79-0.86],3.712e-10,***,Free Cholesterol in Large HDL
L-HDL-P,0.82 [0.78-0.86],2.496e-10,***,Concentration of Large HDL Particles
L-HDL-C,0.82 [0.78-0.86],7.966e-12,***,Cholesterol in Large HDL
L-HDL-CE,0.82 [0.78-0.86],9.575e-12,***,Cholesteryl Esters in Large HDL
