Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.29 [1.20-1.39],6.254e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,1.28 [1.20-1.37],1.202e-08,***,Average Diameter for HDL Particles
S-LDL-PL%,1.27 [1.20-1.34],4.639e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-PL,1.24 [1.17-1.32],1.578e-06,***,Phospholipids in Very Large HDL
XS-VLDL-PL%,1.24 [1.16-1.31],7.092e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.23 [1.17-1.30],1.711e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.23 [1.16-1.30],1.072e-07,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.22 [1.16-1.29],3.031e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-L,1.21 [1.14-1.29],4.500e-04,***,Total-Lipids in Very Large HDL
S-HDL-PL%,1.19 [1.12-1.27],0.002,**,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC,1.19 [1.12-1.26],0.003,**,Free Cholesterol in Very Large HDL
Omega-6/Omega-3,1.17 [1.10-1.24],0.036,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-CE,0.86 [0.81-0.91],0.048,*,Cholesteryl Esters in Very Small VLDL
Omega-3%,0.85 [0.80-0.90],0.040,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.85 [0.81-0.89],8.157e-05,***,Cholesterol to Total-Lipids in IDL percentage
SM,0.85 [0.80-0.90],0.031,*,Sphingomyelins
XXL-VLDL-CE,0.84 [0.79-0.90],0.016,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
MUFA,0.84 [0.79-0.89],0.002,**,Monounsaturated Fatty Acids
SFA,0.84 [0.79-0.89],5.592e-04,***,Saturated Fatty Acids
XL-HDL-TG%,0.83 [0.78-0.88],5.626e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-TG,0.83 [0.78-0.88],2.945e-04,***,Triglycerides in Small VLDL
Phosphoglyc,0.83 [0.78-0.88],1.344e-04,***,Phosphoglycerides
Total-P,0.83 [0.78-0.88],8.317e-04,***,Total-Concentration of Lipoprotein Particles
PC,0.83 [0.78-0.88],1.143e-04,***,Phosphatidylcholines
M-LDL-C%,0.82 [0.78-0.87],7.025e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
Cholines,0.82 [0.78-0.87],3.502e-05,***,Total-Cholines
IDL-PL,0.82 [0.78-0.87],7.424e-06,***,Phospholipids in IDL
XL-VLDL-TG,0.82 [0.77-0.87],1.567e-04,***,Triglycerides in Very Large VLDL
IDL-FC,0.82 [0.78-0.87],3.762e-06,***,Free Cholesterol in IDL
Total-TG,0.82 [0.77-0.87],2.337e-05,***,Total-Triglycerides
XL-HDL-C%,0.82 [0.77-0.87],4.654e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-CE%,0.82 [0.78-0.86],1.738e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
His,0.82 [0.77-0.87],5.950e-06,***,Histidine
ApoB/ApoA1,0.82 [0.77-0.86],1.448e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
DHA,0.81 [0.76-0.87],3.448e-05,***,Docosahexaenoic Acid
L-LDL-C%,0.81 [0.77-0.86],4.434e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-PL,0.81 [0.76-0.86],1.326e-07,***,Total-Phospholipids in Lipoprotein Particles
IDL-L,0.81 [0.76-0.85],1.491e-08,***,Total-Lipids in IDL
XL-VLDL-P,0.81 [0.76-0.86],4.662e-06,***,Concentration of Very Large VLDL Particles
S-HDL-PL,0.81 [0.76-0.86],3.394e-07,***,Phospholipids in Small HDL
XL-VLDL-PL,0.81 [0.76-0.86],2.199e-06,***,Phospholipids in Very Large VLDL
VLDL-TG,0.81 [0.76-0.86],5.981e-07,***,Triglycerides in VLDL
Albumin,0.80 [0.76-0.85],9.026e-10,***,Albumin
XL-VLDL-L,0.80 [0.76-0.85],8.676e-07,***,Total-Lipids in Very Large VLDL
Total-FA,0.80 [0.76-0.85],1.184e-08,***,Total-Fatty Acids
IDL-C,0.80 [0.76-0.85],1.962e-09,***,Cholesterol in IDL
XL-VLDL-FC,0.80 [0.75-0.85],3.321e-07,***,Free Cholesterol in Very Large VLDL
M-LDL-CE%,0.80 [0.76-0.85],1.418e-09,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-P,0.80 [0.75-0.85],5.178e-09,***,Concentration of IDL Particles
IDL-CE,0.79 [0.75-0.84],2.304e-10,***,Cholesteryl Esters in IDL
S-HDL-FC,0.79 [0.75-0.84],1.216e-08,***,Free Cholesterol in Small HDL
M-VLDL-CE,0.79 [0.75-0.84],6.370e-10,***,Cholesteryl Esters in Medium VLDL
L-LDL-CE%,0.79 [0.75-0.84],1.957e-12,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-size,0.79 [0.74-0.84],5.439e-09,***,Average Diameter for VLDL Particles
S-LDL-CE%,0.79 [0.75-0.84],3.701e-11,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-PL,0.79 [0.74-0.84],1.224e-08,***,Phospholipids in Large VLDL
S-VLDL-CE,0.79 [0.74-0.84],6.407e-10,***,Cholesteryl Esters in Small VLDL
VLDL-P,0.79 [0.74-0.84],1.030e-09,***,Concentration of VLDL Particles
L-VLDL-P,0.79 [0.74-0.84],1.073e-08,***,Concentration of Large VLDL Particles
Omega-3,0.78 [0.74-0.83],5.147e-09,***,Omega-3 Fatty Acids
S-VLDL-P,0.78 [0.74-0.83],1.215e-09,***,Concentration of Small VLDL Particles
L-VLDL-TG,0.78 [0.74-0.83],5.122e-09,***,Triglycerides in Large VLDL
VLDL-CE,0.78 [0.74-0.83],1.457e-11,***,Cholesteryl Esters in VLDL
