Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.14 [1.13-1.16],5.064e-53,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.12 [1.10-1.14],3.035e-40,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.12 [1.10-1.13],5.184e-39,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.11 [1.09-1.13],3.411e-31,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.11 [1.09-1.12],6.400e-34,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.10 [1.08-1.12],1.155e-28,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.09 [1.07-1.11],8.756e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.08 [1.07-1.10],2.222e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.08 [1.07-1.10],9.338e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.08 [1.06-1.10],1.388e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.07 [1.06-1.09],1.023e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.07 [1.05-1.09],1.002e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.07 [1.05-1.08],9.383e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.06 [1.04-1.07],2.220e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.06 [1.04-1.08],2.377e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.06 [1.04-1.07],2.316e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.05 [1.03-1.07],0.003,**,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.05 [1.03-1.06],0.039,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,0.96 [0.94-0.97],0.007,**,Free Cholesterol to Total-Lipids in Small LDL percentage
VLDL-L,0.96 [0.94-0.97],0.018,*,Total-Lipids in VLDL
Omega-3%,0.96 [0.94-0.97],0.028,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA,0.96 [0.94-0.97],0.012,*,Monounsaturated Fatty Acids
S-VLDL-CE%,0.96 [0.94-0.97],7.871e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-CE,0.96 [0.94-0.97],0.002,**,Cholesteryl Esters in Large VLDL
PUFA/MUFA,0.96 [0.94-0.97],0.019,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-FC%,0.95 [0.94-0.97],9.030e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-PL,0.95 [0.94-0.97],0.001,**,Phospholipids in Very Small VLDL
S-HDL-CE%,0.95 [0.94-0.97],4.008e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.95 [0.94-0.97],5.414e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-CE,0.95 [0.94-0.97],3.859e-04,***,Cholesteryl Esters in Very Large VLDL
VLDL-PL,0.95 [0.94-0.97],1.733e-04,***,Phospholipids in VLDL
XL-VLDL-C%,0.95 [0.94-0.97],0.001,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-L,0.95 [0.94-0.97],8.291e-05,***,Total-Lipids in Small VLDL
XS-VLDL-FC%,0.95 [0.94-0.97],6.526e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,0.95 [0.94-0.96],3.088e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-L,0.95 [0.93-0.97],0.009,**,Total-Lipids in Very Large HDL
LA%,0.95 [0.93-0.96],3.838e-05,***,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-CE%,0.95 [0.93-0.96],9.715e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.95 [0.93-0.96],1.672e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-CE%,0.95 [0.93-0.96],3.254e-06,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.95 [0.93-0.96],8.815e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
VLDL-P,0.95 [0.93-0.96],3.317e-07,***,Concentration of VLDL Particles
L-HDL-C%,0.94 [0.93-0.96],1.356e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.94 [0.93-0.96],2.446e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
VLDL-FC,0.94 [0.93-0.96],7.252e-09,***,Free Cholesterol in VLDL
S-VLDL-CE,0.94 [0.93-0.96],5.153e-09,***,Cholesteryl Esters in Small VLDL
XS-VLDL-L,0.94 [0.93-0.95],2.504e-09,***,Total-Lipids in Very Small VLDL
S-HDL-C%,0.94 [0.92-0.95],4.273e-10,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-P,0.94 [0.92-0.95],4.455e-10,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.94 [0.92-0.95],9.245e-11,***,Free Cholesterol in Very Small VLDL
XL-HDL-C,0.94 [0.92-0.95],5.946e-07,***,Cholesterol in Very Large HDL
Unsaturation,0.93 [0.92-0.95],1.895e-10,***,Degree of Unsaturation
M-VLDL-CE%,0.93 [0.92-0.95],2.099e-14,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-P,0.93 [0.92-0.95],4.002e-08,***,Concentration of Very Large HDL Particles
S-VLDL-C%,0.93 [0.92-0.95],6.064e-14,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-C,0.93 [0.92-0.95],2.106e-13,***,Cholesterol in Small VLDL
L-LDL-CE%,0.93 [0.92-0.95],2.657e-14,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-L,0.93 [0.92-0.95],7.504e-14,***,Total-Lipids in Medium VLDL
S-VLDL-PL,0.93 [0.92-0.95],5.434e-14,***,Phospholipids in Small VLDL
VLDL-C,0.93 [0.92-0.94],7.818e-15,***,VLDL Cholesterol
XL-HDL-CE,0.93 [0.91-0.95],3.096e-09,***,Cholesteryl Esters in Very Large HDL
M-VLDL-C%,0.93 [0.91-0.94],3.739e-16,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-C%,0.93 [0.91-0.94],1.356e-14,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-3,0.93 [0.91-0.94],3.381e-14,***,Omega-3 Fatty Acids
M-VLDL-PL%,0.93 [0.91-0.94],1.059e-17,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-P,0.93 [0.91-0.94],7.080e-17,***,Concentration of Medium VLDL Particles
M-VLDL-FC%,0.93 [0.91-0.94],1.104e-17,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
SFA,0.93 [0.91-0.94],1.476e-16,***,Saturated Fatty Acids
VLDL-CE,0.93 [0.91-0.94],5.811e-18,***,Cholesteryl Esters in VLDL
L-LDL-FC%,0.92 [0.91-0.94],3.044e-18,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL,0.92 [0.91-0.94],2.370e-11,***,Phospholipids in Large HDL
M-VLDL-PL,0.92 [0.91-0.94],2.901e-18,***,Phospholipids in Medium VLDL
S-LDL-CE%,0.92 [0.91-0.94],2.055e-18,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA,0.92 [0.91-0.94],1.113e-16,***,Docosahexaenoic Acid
L-HDL-FC,0.92 [0.90-0.94],1.475e-12,***,Free Cholesterol in Large HDL
