Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.28 [1.23-1.33],7.989e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.27 [1.21-1.32],1.262e-22,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.26 [1.21-1.31],3.048e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.24 [1.19-1.30],2.567e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu-lactate,1.22 [1.17-1.27],1.307e-15,***,Glucose-lactate
XS-VLDL-TG%,1.21 [1.16-1.27],2.244e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.21 [1.16-1.26],1.714e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
Glu,1.20 [1.14-1.25],2.576e-10,***,Glucose
S-LDL-TG%,1.19 [1.14-1.25],6.315e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.19 [1.14-1.25],7.900e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.19 [1.14-1.24],2.965e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.18 [1.13-1.24],1.449e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Ala,1.16 [1.10-1.22],0.010,**,Alanine
S-HDL-TG%,1.14 [1.09-1.20],0.006,**,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.14 [1.09-1.19],0.003,**,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.14 [1.09-1.19],7.577e-04,***,Phospholipids to Total-Lipids in IDL percentage
Sc-ala,1.13 [1.08-1.18],0.005,**,Spectrometer-corrected alanine
XS-VLDL-FC%,0.90 [0.86-0.93],0.011,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.90 [0.86-0.93],0.011,*,Free Cholesterol to Total-Lipids in Large HDL percentage
Albumin,0.89 [0.85-0.93],0.013,*,Albumin
IDL-FC%,0.89 [0.85-0.92],0.002,**,Free Cholesterol to Total-Lipids in IDL percentage
Unsaturation,0.89 [0.85-0.93],0.044,*,Degree of Unsaturation
S-VLDL-FC,0.89 [0.85-0.93],0.018,*,Free Cholesterol in Small VLDL
Cholines,0.89 [0.85-0.93],0.045,*,Total-Cholines
S-LDL-FC%,0.89 [0.85-0.92],2.439e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Total-L,0.88 [0.85-0.92],0.002,**,Total-Lipids in Lipoprotein Particles
M-VLDL-FC,0.88 [0.84-0.92],0.005,**,Free Cholesterol in Medium VLDL
PUFA/MUFA,0.88 [0.84-0.92],0.018,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-PL,0.88 [0.84-0.92],0.006,**,Total-Phospholipids in Lipoprotein Particles
