Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.16 [1.13-1.18],2.978e-37,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.14 [1.12-1.16],1.628e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.14 [1.11-1.16],4.174e-30,***,Triglycerides to Total-Lipids in IDL percentage
Creatinine,1.13 [1.11-1.16],5.710e-22,***,Creatinine
M-HDL-PL%,1.12 [1.10-1.15],8.798e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.12 [1.10-1.14],5.626e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.12 [1.10-1.14],1.880e-24,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.11 [1.09-1.13],3.151e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-PL%,1.11 [1.09-1.13],1.745e-19,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,1.10 [1.07-1.12],7.970e-13,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.09 [1.07-1.12],5.422e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.09 [1.07-1.11],3.442e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.09 [1.06-1.11],5.380e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Citrate,1.08 [1.06-1.10],6.428e-09,***,Citrate
MUFA%,1.08 [1.06-1.10],6.011e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.08 [1.06-1.10],6.121e-07,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG,1.07 [1.05-1.09],3.203e-06,***,Triglycerides in Very Small VLDL
IDL-TG,1.06 [1.04-1.08],4.594e-05,***,Triglycerides in IDL
Gly,1.06 [1.04-1.08],0.002,**,Glycine
XXL-VLDL-PL%,1.05 [1.03-1.07],0.040,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,1.05 [1.03-1.07],0.024,*,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG,1.05 [1.03-1.07],0.034,*,Triglycerides in Large LDL
IDL-FC%,0.95 [0.93-0.97],0.034,*,Free Cholesterol to Total-Lipids in IDL percentage
Non-HDL-C,0.95 [0.93-0.97],0.021,*,Total-Cholesterol Minus HDL-C
M-VLDL-C%,0.95 [0.93-0.97],0.043,*,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C,0.95 [0.93-0.97],0.011,*,Cholesterol in Medium LDL
M-VLDL-CE%,0.95 [0.93-0.96],0.009,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA%,0.94 [0.92-0.97],0.046,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-PL,0.94 [0.93-0.96],0.002,**,Phospholipids in LDL
LDL-L,0.94 [0.93-0.96],0.002,**,Total-Lipids in LDL
LA,0.94 [0.92-0.96],0.002,**,Linoleic Acid
L-LDL-CE%,0.94 [0.92-0.96],3.427e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA%,0.94 [0.92-0.96],0.006,**,Linoleic Acid to Total-Fatty Acids percentage
