Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.49 [1.42-1.55],2.040e-64,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.47 [1.43-1.52],1.149e-123,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Creatinine,1.45 [1.41-1.49],4.781e-127,***,Creatinine
MUFA%,1.42 [1.38-1.47],2.651e-95,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.41 [1.37-1.45],1.177e-114,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.40 [1.36-1.45],1.092e-87,***,Glycoprotein Acetyls
M-VLDL-TG%,1.40 [1.36-1.45],1.071e-81,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.40 [1.36-1.44],7.669e-109,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.39 [1.35-1.44],9.281e-77,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.38 [1.34-1.42],8.240e-95,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.37 [1.33-1.41],4.328e-99,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,1.36 [1.32-1.40],7.703e-75,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,1.35 [1.32-1.39],8.999e-95,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG,1.34 [1.30-1.38],1.688e-75,***,Triglycerides in Small HDL
MUFA,1.29 [1.25-1.32],1.976e-55,***,Monounsaturated Fatty Acids
M-HDL-TG,1.27 [1.24-1.31],2.031e-53,***,Triglycerides in Medium HDL
S-HDL-TG%,1.27 [1.23-1.31],2.193e-37,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL,1.27 [1.23-1.31],6.774e-45,***,Phospholipids in Small HDL
XS-VLDL-TG,1.27 [1.23-1.30],8.017e-55,***,Triglycerides in Very Small VLDL
VLDL-size,1.26 [1.22-1.31],5.993e-37,***,Average Diameter for VLDL Particles
HDL-TG,1.26 [1.23-1.30],8.893e-50,***,Triglycerides in HDL
S-VLDL-TG,1.26 [1.22-1.30],5.656e-47,***,Triglycerides in Small VLDL
TG/PG,1.26 [1.22-1.30],7.260e-39,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG,1.26 [1.22-1.30],2.033e-49,***,Triglycerides in Very Large VLDL
Total-TG,1.26 [1.22-1.30],7.061e-43,***,Total-Triglycerides
M-LDL-TG,1.26 [1.22-1.29],1.128e-55,***,Triglycerides in Medium LDL
S-HDL-L,1.25 [1.21-1.29],1.023e-38,***,Total-Lipids in Small HDL
LDL-TG,1.25 [1.22-1.28],2.739e-50,***,Triglycerides in LDL
VLDL-TG,1.25 [1.21-1.28],1.181e-38,***,Triglycerides in VLDL
S-LDL-TG,1.24 [1.21-1.28],1.574e-51,***,Triglycerides in Small LDL
XXL-VLDL-PL,1.24 [1.21-1.28],7.740e-47,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-LDL-TG,1.24 [1.21-1.28],2.995e-46,***,Triglycerides in Large LDL
XXL-VLDL-L,1.24 [1.20-1.27],4.094e-42,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.24 [1.20-1.27],6.844e-47,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XS-VLDL-PL%,1.24 [1.20-1.28],8.563e-33,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC,1.23 [1.20-1.27],3.294e-42,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-TG,1.23 [1.20-1.27],6.108e-41,***,Triglycerides in IDL
XXL-VLDL-TG,1.23 [1.20-1.26],1.935e-42,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,1.23 [1.18-1.28],3.870e-15,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-L,1.23 [1.19-1.26],3.446e-35,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.22 [1.19-1.26],5.770e-37,***,Concentration of Very Large VLDL Particles
L-HDL-TG%,1.22 [1.19-1.26],9.108e-31,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-C,1.22 [1.19-1.26],4.466e-36,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-PL%,1.22 [1.18-1.26],6.684e-30,***,Phospholipids to Total-Lipids in Medium HDL percentage
SFA,1.21 [1.18-1.25],2.932e-32,***,Saturated Fatty Acids
M-HDL-TG%,1.21 [1.17-1.25],2.834e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE,1.21 [1.17-1.24],1.360e-30,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
