Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.15 [1.13-1.16],1.167e-85,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.14 [1.13-1.16],6.068e-91,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.13 [1.12-1.15],1.017e-80,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.13 [1.11-1.14],4.819e-79,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.10 [1.09-1.12],1.010e-41,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.10 [1.09-1.11],2.366e-43,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.10 [1.09-1.11],7.367e-46,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.09 [1.08-1.11],8.543e-35,***,Glycoprotein Acetyls
MUFA%,1.09 [1.08-1.11],1.004e-34,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.09 [1.08-1.10],1.052e-36,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.09 [1.07-1.10],6.024e-33,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.08 [1.07-1.09],5.494e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.08 [1.06-1.09],9.693e-26,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.07 [1.06-1.09],4.389e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,1.07 [1.05-1.08],8.179e-18,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-TG%,1.06 [1.05-1.07],7.385e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.06 [1.05-1.07],6.903e-13,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.06 [1.04-1.07],4.377e-12,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.05 [1.04-1.07],3.301e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.05 [1.04-1.06],4.022e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,1.04 [1.03-1.06],2.554e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
