Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.12 [1.09-1.14],3.721e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.12 [1.10-1.14],2.641e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.11 [1.09-1.13],1.327e-22,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.11 [1.09-1.13],2.075e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.11 [1.08-1.13],1.442e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.10 [1.08-1.12],2.252e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.09 [1.07-1.12],8.361e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.09 [1.07-1.12],1.190e-12,***,Glycoprotein Acetyls
S-HDL-TG%,1.09 [1.07-1.11],4.420e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.09 [1.07-1.11],7.359e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.08 [1.06-1.10],6.180e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.08 [1.06-1.10],5.297e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG,1.08 [1.06-1.10],3.588e-10,***,Triglycerides in Very Small VLDL
TG/PG,1.07 [1.05-1.10],1.082e-06,***,Triglycerides to Phosphoglycerides ratio
IDL-TG,1.07 [1.05-1.09],4.298e-09,***,Triglycerides in IDL
XL-HDL-TG%,1.07 [1.05-1.09],8.745e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.07 [1.05-1.09],1.386e-07,***,Triglycerides in Small HDL
L-LDL-TG,1.07 [1.05-1.09],1.697e-07,***,Triglycerides in Large LDL
LDL-TG,1.07 [1.05-1.09],2.334e-07,***,Triglycerides in LDL
S-VLDL-TG%,1.07 [1.05-1.09],1.967e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-PL%,1.07 [1.05-1.09],2.564e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-TG,1.07 [1.05-1.09],1.064e-06,***,Triglycerides in Medium LDL
M-VLDL-TG%,1.07 [1.05-1.09],5.269e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG,1.06 [1.05-1.08],7.963e-06,***,Triglycerides in Small LDL
HDL-TG,1.06 [1.04-1.08],8.127e-06,***,Triglycerides in HDL
L-HDL-PL%,1.06 [1.04-1.08],4.991e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA,1.06 [1.04-1.08],2.005e-04,***,Monounsaturated Fatty Acids
