Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.15 [1.11-1.19],3.775e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.12 [1.08-1.17],0.026,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.11 [1.07-1.16],0.009,**,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.11 [1.07-1.15],0.009,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-size,1.11 [1.07-1.16],0.044,*,Average Diameter for VLDL Particles
L-HDL-C%,0.91 [0.88-0.94],0.049,*,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-C%,0.91 [0.88-0.94],0.043,*,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-CE%,0.91 [0.88-0.94],0.030,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.91 [0.88-0.94],0.025,*,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.91 [0.88-0.94],0.016,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.91 [0.87-0.94],0.009,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.90 [0.87-0.94],0.006,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.90 [0.87-0.93],2.838e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-C%,0.90 [0.87-0.93],0.010,**,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-C%,0.90 [0.87-0.93],3.583e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-6%,0.89 [0.86-0.92],5.674e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,0.89 [0.85-0.92],0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.89 [0.85-0.92],1.758e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.89 [0.85-0.92],0.007,**,Free Cholesterol in Very Large HDL
XL-VLDL-CE%,0.88 [0.85-0.92],1.797e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.88 [0.84-0.91],6.942e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,0.86 [0.83-0.90],8.226e-10,***,Linoleic Acid to Total-Fatty Acids percentage
