Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.13 [1.11-1.15],3.432e-31,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.12 [1.10-1.14],3.283e-27,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.09-1.13],3.694e-22,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.08-1.12],1.698e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.10 [1.08-1.12],4.550e-18,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.10 [1.08-1.12],1.978e-17,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.08 [1.06-1.10],4.494e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.07 [1.04-1.09],6.394e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.06 [1.04-1.08],2.823e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,1.06 [1.04-1.08],0.001,**,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.06 [1.04-1.08],5.949e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.06 [1.04-1.08],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-C%,0.95 [0.94-0.97],0.037,*,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-CE%,0.95 [0.93-0.97],0.021,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-P,0.95 [0.93-0.97],0.017,*,Concentration of Large VLDL Particles
L-VLDL-TG,0.95 [0.93-0.97],0.012,*,Triglycerides in Large VLDL
M-VLDL-PL%,0.95 [0.93-0.97],0.002,**,Phospholipids to Total-Lipids in Medium VLDL percentage
Leu,0.95 [0.93-0.96],0.007,**,Leucine
XS-VLDL-L,0.95 [0.93-0.96],6.429e-04,***,Total-Lipids in Very Small VLDL
Total-BCAA,0.95 [0.93-0.96],0.004,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-FC%,0.94 [0.93-0.96],2.054e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-L,0.94 [0.93-0.96],6.505e-04,***,Total-Lipids in Large VLDL
LA%,0.94 [0.93-0.96],4.977e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-C%,0.94 [0.93-0.96],1.864e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC,0.94 [0.93-0.96],1.517e-04,***,Free Cholesterol in Very Small VLDL
L-VLDL-FC,0.94 [0.93-0.96],5.640e-04,***,Free Cholesterol in Large VLDL
XS-VLDL-P,0.94 [0.93-0.96],7.886e-05,***,Concentration of Very Small VLDL Particles
MUFA,0.94 [0.92-0.96],1.628e-04,***,Monounsaturated Fatty Acids
DHA,0.94 [0.92-0.96],2.486e-04,***,Docosahexaenoic Acid
S-VLDL-P,0.94 [0.92-0.96],3.423e-05,***,Concentration of Small VLDL Particles
Omega-3,0.94 [0.92-0.96],6.716e-05,***,Omega-3 Fatty Acids
XL-VLDL-C,0.94 [0.92-0.96],2.823e-05,***,Cholesterol in Very Large VLDL
M-VLDL-TG,0.94 [0.92-0.96],6.826e-06,***,Triglycerides in Medium VLDL
L-VLDL-C,0.94 [0.92-0.96],4.594e-06,***,Cholesterol in Large VLDL
Val,0.94 [0.92-0.96],3.318e-05,***,Valine
VLDL-L,0.94 [0.92-0.95],1.130e-06,***,Total-Lipids in VLDL
M-LDL-CE%,0.94 [0.92-0.95],1.603e-07,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.94 [0.92-0.95],1.161e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-PL,0.93 [0.92-0.95],1.750e-07,***,Phospholipids in VLDL
HDL-PL,0.93 [0.92-0.95],2.057e-05,***,Phospholipids in HDL
L-VLDL-CE,0.93 [0.92-0.95],1.111e-07,***,Cholesteryl Esters in Large VLDL
M-HDL-PL,0.93 [0.92-0.95],2.233e-06,***,Phospholipids in Medium HDL
S-VLDL-L,0.93 [0.92-0.95],6.221e-08,***,Total-Lipids in Small VLDL
XL-HDL-C%,0.93 [0.92-0.95],1.220e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-CE%,0.93 [0.92-0.95],1.512e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-P,0.93 [0.92-0.95],1.296e-08,***,Concentration of VLDL Particles
Albumin,0.93 [0.91-0.95],1.145e-08,***,Albumin
XS-VLDL-C,0.93 [0.91-0.95],7.987e-09,***,Cholesterol in Very Small VLDL
XL-VLDL-CE,0.93 [0.91-0.95],9.979e-09,***,Cholesteryl Esters in Very Large VLDL
S-VLDL-CE,0.93 [0.91-0.95],2.376e-09,***,Cholesteryl Esters in Small VLDL
S-VLDL-FC%,0.93 [0.91-0.95],2.385e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-FC,0.93 [0.91-0.95],1.579e-06,***,Free Cholesterol in HDL
S-VLDL-PL%,0.93 [0.91-0.95],8.814e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
VLDL-FC,0.93 [0.91-0.94],1.510e-10,***,Free Cholesterol in VLDL
XS-VLDL-CE,0.93 [0.91-0.94],2.111e-10,***,Cholesteryl Esters in Very Small VLDL
M-HDL-L,0.93 [0.91-0.95],1.251e-08,***,Total-Lipids in Medium HDL
HDL-L,0.93 [0.91-0.95],6.796e-08,***,Total-Lipids in HDL
M-HDL-CE,0.93 [0.91-0.94],5.374e-09,***,Cholesteryl Esters in Medium HDL
M-HDL-P,0.92 [0.91-0.94],5.898e-09,***,Concentration of Medium HDL Particles
SFA,0.92 [0.91-0.94],3.278e-11,***,Saturated Fatty Acids
S-VLDL-C,0.92 [0.91-0.94],1.675e-12,***,Cholesterol in Small VLDL
M-HDL-C,0.92 [0.91-0.94],1.629e-09,***,Cholesterol in Medium HDL
L-LDL-CE%,0.92 [0.91-0.94],4.137e-13,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
HDL-CE,0.92 [0.90-0.94],1.155e-08,***,Cholesteryl Esters in HDL
VLDL-C,0.92 [0.91-0.94],2.301e-13,***,VLDL Cholesterol
M-HDL-FC,0.92 [0.90-0.94],1.601e-09,***,Free Cholesterol in Medium HDL
HDL-C,0.92 [0.90-0.94],7.514e-09,***,HDL Cholesterol
VLDL-CE,0.92 [0.90-0.94],3.543e-14,***,Cholesteryl Esters in VLDL
S-VLDL-PL,0.92 [0.90-0.94],3.145e-14,***,Phospholipids in Small VLDL
M-VLDL-L,0.91 [0.90-0.93],2.500e-16,***,Total-Lipids in Medium VLDL
