Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.15 [1.11-1.19],4.542e-09,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.13 [1.09-1.17],1.611e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.10 [1.07-1.14],0.002,**,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.10 [1.06-1.14],0.034,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.09 [1.05-1.13],0.147,,Triglycerides to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.92 [0.89-0.95],0.033,*,Clinical LDL Cholesterol
Non-HDL-C,0.91 [0.89-0.94],0.023,*,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.88-0.94],0.024,*,LDL Cholesterol
LDL-CE,0.91 [0.88-0.94],0.020,*,Cholesteryl Esters in LDL
M-LDL-C,0.91 [0.88-0.94],0.024,*,Cholesterol in Medium LDL
IDL-C%,0.91 [0.88-0.94],0.002,**,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-L,0.91 [0.88-0.94],0.022,*,Total-Lipids in Medium VLDL
Total-FC,0.91 [0.88-0.94],0.013,*,Total-Free Cholesterol
M-LDL-CE,0.91 [0.88-0.94],0.021,*,Cholesteryl Esters in Medium LDL
L-LDL-CE%,0.91 [0.88-0.94],0.004,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-C,0.90 [0.87-0.93],6.964e-04,***,Total-Cholesterol
Total-CE,0.90 [0.87-0.93],6.152e-04,***,Total-Esterified Cholesterol
Total-L,0.90 [0.87-0.93],2.865e-04,***,Total-Lipids in Lipoprotein Particles
L-LDL-C%,0.90 [0.87-0.93],2.109e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.90 [0.87-0.93],2.055e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-PL,0.90 [0.87-0.93],6.235e-04,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-C%,0.90 [0.87-0.92],1.338e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
Phosphoglyc,0.90 [0.86-0.93],5.935e-04,***,Phosphoglycerides
M-LDL-CE%,0.90 [0.87-0.93],3.871e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Cholines,0.89 [0.86-0.93],3.524e-04,***,Total-Cholines
LA,0.89 [0.86-0.92],2.044e-05,***,Linoleic Acid
PC,0.89 [0.86-0.92],1.105e-04,***,Phosphatidylcholines
S-HDL-FC,0.89 [0.86-0.92],8.753e-05,***,Free Cholesterol in Small HDL
HDL-P,0.89 [0.86-0.92],1.138e-04,***,Concentration of HDL Particles
Omega-6,0.89 [0.86-0.92],3.160e-06,***,Omega-6 Fatty Acids
Total-P,0.88 [0.85-0.92],1.144e-05,***,Total-Concentration of Lipoprotein Particles
PUFA,0.88 [0.85-0.91],1.701e-07,***,Polyunsaturated Fatty Acids
S-HDL-PL,0.88 [0.85-0.91],4.459e-07,***,Phospholipids in Small HDL
S-LDL-CE%,0.88 [0.85-0.91],5.892e-09,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-C%,0.87 [0.85-0.90],2.391e-10,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-L,0.87 [0.84-0.91],3.495e-08,***,Total-Lipids in Small HDL
S-HDL-CE,0.87 [0.84-0.90],9.670e-09,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.87 [0.84-0.90],1.127e-08,***,Cholesterol in Small HDL
S-HDL-P,0.87 [0.84-0.90],3.742e-09,***,Concentration of Small HDL Particles
