Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.21 [1.18-1.24],2.304e-51,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.20 [1.17-1.23],1.760e-47,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.19 [1.16-1.22],3.710e-37,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.19 [1.16-1.21],2.653e-42,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.18 [1.16-1.21],2.989e-40,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
TG/PG,1.18 [1.15-1.21],9.943e-40,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.17 [1.14-1.20],3.334e-28,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.17 [1.14-1.20],9.766e-36,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.17 [1.14-1.20],7.704e-35,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.16 [1.13-1.19],4.195e-29,***,Glycoprotein Acetyls
IDL-TG%,1.14 [1.12-1.17],3.387e-26,***,Triglycerides to Total-Lipids in IDL percentage
VLDL-size,1.14 [1.11-1.16],7.476e-21,***,Average Diameter for VLDL Particles
XS-VLDL-TG%,1.13 [1.11-1.16],1.075e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.13 [1.11-1.16],3.851e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,1.13 [1.11-1.16],1.024e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.13 [1.10-1.16],2.738e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Omega-6/Omega-3,1.12 [1.09-1.14],4.165e-16,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-TG%,1.11 [1.09-1.14],1.194e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.11 [1.08-1.13],3.061e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.11 [1.08-1.13],1.108e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.10 [1.08-1.13],3.279e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.10 [1.08-1.13],7.862e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.10 [1.08-1.12],1.431e-12,***,Triglycerides in Small HDL
XL-VLDL-L,1.10 [1.07-1.12],2.054e-11,***,Total-Lipids in Very Large VLDL
XXL-VLDL-CE,1.10 [1.07-1.12],7.005e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
