Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.10 [1.06-1.13],0.002,**,Creatinine
XS-VLDL-PL%,1.09 [1.06-1.12],0.004,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.09 [1.06-1.12],0.001,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.08 [1.05-1.11],0.023,*,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.07 [1.04-1.10],0.217,,Triglycerides to Total-Lipids in IDL percentage
IDL-C%,0.93 [0.90-0.95],0.014,*,Cholesterol to Total-Lipids in IDL percentage
Total-CE,0.93 [0.90-0.95],0.041,*,Total-Esterified Cholesterol
L-LDL-CE%,0.93 [0.90-0.95],0.016,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-C%,0.93 [0.90-0.95],0.015,*,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-L,0.92 [0.90-0.95],0.039,*,Total-Lipids in Small HDL
M-LDL-C%,0.92 [0.90-0.95],7.011e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,0.92 [0.89-0.95],0.003,**,Omega-6 Fatty Acids
LA,0.92 [0.89-0.95],0.001,**,Linoleic Acid
HDL-P,0.92 [0.89-0.95],0.021,*,Concentration of HDL Particles
IDL-CE%,0.92 [0.89-0.94],1.236e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA,0.92 [0.89-0.94],0.001,**,Polyunsaturated Fatty Acids
S-HDL-P,0.91 [0.89-0.94],8.619e-04,***,Concentration of Small HDL Particles
Total-P,0.91 [0.89-0.94],0.004,**,Total-Concentration of Lipoprotein Particles
S-HDL-C,0.91 [0.89-0.94],6.041e-04,***,Cholesterol in Small HDL
L-LDL-C%,0.91 [0.89-0.94],3.439e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,0.91 [0.89-0.94],2.433e-04,***,Cholesteryl Esters in Small HDL
Albumin,0.90 [0.87-0.92],2.341e-08,***,Albumin
