Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.48 [1.46-1.50],0.000e+00,***,Creatinine
L-LDL-TG%,1.22 [1.20-1.23],3.212e-177,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.21 [1.20-1.23],2.306e-176,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.21 [1.20-1.23],2.037e-149,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.20 [1.18-1.21],2.299e-156,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.19 [1.17-1.20],1.999e-126,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.16 [1.14-1.17],1.117e-85,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.15 [1.13-1.17],1.289e-73,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.15 [1.13-1.16],1.236e-75,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.15 [1.13-1.16],6.939e-84,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.14 [1.12-1.16],1.786e-65,***,Glycoprotein Acetyls
IDL-PL%,1.14 [1.13-1.16],9.910e-78,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.13 [1.12-1.15],2.952e-61,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.13 [1.11-1.14],3.721e-53,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.12 [1.10-1.13],2.662e-54,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.11 [1.10-1.13],4.750e-45,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.10 [1.09-1.12],3.467e-35,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,1.10 [1.09-1.12],3.292e-32,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,1.09 [1.08-1.11],7.546e-26,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.09 [1.08-1.11],1.025e-23,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.09 [1.07-1.10],2.941e-25,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.08 [1.07-1.10],2.014e-22,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.08 [1.06-1.10],1.306e-16,***,Phospholipids to Total-Lipids in Large VLDL percentage
Citrate,1.07 [1.06-1.09],1.538e-16,***,Citrate
S-LDL-PL%,1.07 [1.06-1.09],1.219e-15,***,Phospholipids to Total-Lipids in Small LDL percentage
Phe,1.06 [1.05-1.07],1.059e-11,***,Phenylalanine
Glu-lactate,1.05 [1.04-1.07],4.004e-08,***,Glucose-lactate
Omega-6/Omega-3,1.05 [1.03-1.06],1.280e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-TG,1.05 [1.03-1.06],1.835e-05,***,Triglycerides in Small HDL
