Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.08 [1.07-1.09],8.381e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.08 [1.06-1.09],8.302e-26,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.08 [1.06-1.09],6.933e-24,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.07 [1.06-1.09],8.404e-24,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.07 [1.06-1.08],3.480e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.07 [1.05-1.08],8.975e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.06 [1.05-1.08],1.949e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.06 [1.04-1.07],1.054e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.05 [1.04-1.07],9.227e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.05 [1.03-1.06],3.361e-05,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.05 [1.03-1.06],1.495e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.04 [1.02-1.05],0.028,*,Phospholipids to Total-Lipids in Medium HDL percentage
Glu-lactate,1.04 [1.02-1.05],0.005,**,Glucose-lactate
M-LDL-CE%,0.97 [0.96-0.98],0.049,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.97 [0.96-0.98],0.030,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
DHA,0.96 [0.95-0.98],0.009,**,Docosahexaenoic Acid
S-VLDL-L,0.96 [0.95-0.98],0.003,**,Total-Lipids in Small VLDL
VLDL-PL,0.96 [0.95-0.98],0.002,**,Phospholipids in VLDL
L-VLDL-C%,0.96 [0.95-0.98],0.001,**,Cholesterol to Total-Lipids in Large VLDL percentage
IDL-FC%,0.96 [0.95-0.97],4.107e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.96 [0.95-0.97],1.096e-04,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE,0.96 [0.95-0.97],1.261e-04,***,Cholesteryl Esters in Very Large VLDL
Phosphoglyc,0.96 [0.95-0.97],0.001,**,Phosphoglycerides
L-VLDL-CE,0.96 [0.95-0.97],4.114e-05,***,Cholesteryl Esters in Large VLDL
L-HDL-CE%,0.96 [0.95-0.97],1.356e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-PL,0.96 [0.95-0.97],1.155e-05,***,Phospholipids in Very Small VLDL
XL-HDL-P,0.96 [0.95-0.97],7.631e-04,***,Concentration of Very Large HDL Particles
LA%,0.96 [0.95-0.97],4.424e-05,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-FC,0.96 [0.95-0.97],1.010e-04,***,Free Cholesterol in Very Large HDL
XL-HDL-CE,0.96 [0.95-0.97],7.722e-04,***,Cholesteryl Esters in Very Large HDL
VLDL-P,0.96 [0.95-0.97],4.129e-06,***,Concentration of VLDL Particles
XL-HDL-C,0.96 [0.94-0.97],2.449e-04,***,Cholesterol in Very Large HDL
S-HDL-FC%,0.96 [0.94-0.97],7.431e-06,***,Free Cholesterol to Total-Lipids in Small HDL percentage
PC,0.96 [0.94-0.97],3.226e-05,***,Phosphatidylcholines
VLDL-FC,0.96 [0.94-0.97],5.093e-07,***,Free Cholesterol in VLDL
L-VLDL-CE%,0.96 [0.94-0.97],2.392e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.96 [0.94-0.97],1.238e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.95 [0.94-0.97],9.486e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Omega-6,0.95 [0.94-0.97],1.028e-07,***,Omega-6 Fatty Acids
XL-VLDL-C%,0.95 [0.94-0.97],4.015e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Cholines,0.95 [0.94-0.97],4.484e-07,***,Total-Cholines
L-HDL-C%,0.95 [0.94-0.97],8.576e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-L,0.95 [0.94-0.96],6.211e-09,***,Total-Lipids in Very Small VLDL
PUFA,0.95 [0.94-0.96],2.653e-08,***,Polyunsaturated Fatty Acids
M-VLDL-L,0.95 [0.94-0.96],2.300e-09,***,Total-Lipids in Medium VLDL
S-VLDL-CE,0.95 [0.94-0.96],8.157e-10,***,Cholesteryl Esters in Small VLDL
XS-VLDL-P,0.95 [0.94-0.96],1.026e-09,***,Concentration of Very Small VLDL Particles
Albumin,0.95 [0.94-0.96],3.327e-09,***,Albumin
LA,0.95 [0.94-0.96],6.068e-10,***,Linoleic Acid
S-VLDL-PL,0.95 [0.94-0.96],1.220e-10,***,Phospholipids in Small VLDL
M-HDL-FC%,0.95 [0.94-0.96],1.963e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-FC,0.95 [0.94-0.96],2.533e-11,***,Free Cholesterol in Very Small VLDL
S-VLDL-CE%,0.95 [0.94-0.96],3.066e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
ApoB/ApoA1,0.95 [0.94-0.96],2.981e-11,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-C,0.95 [0.94-0.96],1.471e-12,***,Cholesterol in Small VLDL
VLDL-C,0.95 [0.94-0.96],5.435e-13,***,VLDL Cholesterol
L-HDL-FC%,0.95 [0.93-0.96],7.903e-12,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-P,0.95 [0.93-0.96],1.025e-12,***,Concentration of Medium VLDL Particles
XS-VLDL-FC%,0.95 [0.93-0.96],1.207e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-PL,0.95 [0.93-0.96],6.903e-12,***,Total-Phospholipids in Lipoprotein Particles
M-VLDL-PL,0.94 [0.93-0.96],3.159e-14,***,Phospholipids in Medium VLDL
M-VLDL-CE%,0.94 [0.93-0.95],7.562e-16,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.94 [0.93-0.96],1.267e-14,***,Free Cholesterol to Total-Lipids in Large LDL percentage
VLDL-CE,0.94 [0.93-0.95],1.944e-16,***,Cholesteryl Esters in VLDL
Total-L,0.94 [0.93-0.95],2.062e-15,***,Total-Lipids in Lipoprotein Particles
S-VLDL-FC,0.94 [0.93-0.95],1.281e-16,***,Free Cholesterol in Small VLDL
SM,0.94 [0.93-0.95],2.209e-14,***,Sphingomyelins
M-VLDL-C%,0.94 [0.93-0.95],3.766e-17,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-P,0.94 [0.93-0.95],1.371e-17,***,Concentration of Small LDL Particles
M-VLDL-FC,0.94 [0.93-0.95],9.839e-18,***,Free Cholesterol in Medium VLDL
M-LDL-PL,0.94 [0.93-0.95],1.932e-17,***,Phospholipids in Medium LDL
S-VLDL-C%,0.94 [0.93-0.95],1.982e-18,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-CE,0.94 [0.93-0.95],1.519e-17,***,Cholesteryl Esters in Medium LDL
IDL-CE%,0.94 [0.93-0.95],9.436e-19,***,Cholesteryl Esters to Total-Lipids in IDL percentage
