Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.23 [1.21-1.25],5.756e-125,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.20 [1.18-1.22],3.106e-112,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.17-1.20],5.703e-100,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG%,1.17 [1.15-1.19],6.921e-73,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.17 [1.15-1.19],2.319e-79,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.17 [1.15-1.19],7.953e-75,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.16 [1.14-1.18],9.580e-77,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.16 [1.14-1.18],2.123e-61,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.15 [1.13-1.17],2.993e-53,***,Glycoprotein Acetyls
M-HDL-TG%,1.14 [1.13-1.16],2.159e-52,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.14 [1.13-1.16],2.896e-52,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.14 [1.13-1.16],1.655e-54,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.14 [1.12-1.16],6.489e-52,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,1.14 [1.12-1.16],2.483e-45,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.13 [1.11-1.15],9.933e-31,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,1.13 [1.11-1.15],2.157e-47,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.12 [1.11-1.14],9.138e-45,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.12 [1.10-1.14],6.406e-39,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.12 [1.10-1.14],5.194e-39,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,1.12 [1.10-1.14],5.236e-41,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.10 [1.08-1.12],4.604e-21,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.10 [1.08-1.12],6.776e-28,***,Triglycerides in Small HDL
XXL-VLDL-PL%,1.10 [1.08-1.12],9.211e-21,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG,1.10 [1.08-1.11],2.359e-28,***,Triglycerides in Very Small VLDL
