Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.14 [1.09-1.19],0.016,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-size,1.13 [1.09-1.18],0.004,**,Average Diameter for VLDL Particles
XS-VLDL-TG%,1.13 [1.08-1.18],0.002,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.13 [1.08-1.17],0.012,*,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.11 [1.07-1.16],0.031,*,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG,1.11 [1.07-1.16],0.042,*,Triglycerides in Small HDL
XL-VLDL-TG,1.11 [1.07-1.16],0.039,*,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.11 [1.07-1.16],0.045,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.11 [1.07-1.15],0.045,*,Triglycerides in Chylomicrons and Extremely Large VLDL
L-LDL-FC%,0.90 [0.87-0.94],0.036,*,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.90 [0.87-0.94],0.030,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.90 [0.86-0.93],0.024,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-C%,0.90 [0.86-0.93],0.009,**,Cholesterol to Total-Lipids in Small VLDL percentage
Gln,0.90 [0.86-0.93],0.039,*,Glutamine
XS-VLDL-CE%,0.89 [0.86-0.93],0.002,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.89 [0.86-0.93],0.002,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.89 [0.86-0.92],1.138e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.89 [0.86-0.92],3.806e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,0.89 [0.85-0.93],0.029,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA%,0.89 [0.85-0.92],7.224e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.88 [0.85-0.92],0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-CE%,0.88 [0.84-0.91],2.039e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Omega-6%,0.87 [0.84-0.91],4.793e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE%,0.86 [0.83-0.90],4.218e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.86 [0.82-0.90],6.517e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,0.86 [0.82-0.89],7.676e-09,***,Linoleic Acid to Total-Fatty Acids percentage
