Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.13 [1.11-1.14],4.056e-48,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.12 [1.11-1.14],1.790e-39,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.12 [1.11-1.14],2.273e-45,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.10-1.14],5.586e-42,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.12 [1.10-1.14],2.315e-38,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],6.413e-35,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.11 [1.09-1.14],8.815e-25,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,1.11 [1.10-1.13],1.353e-30,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.11 [1.09-1.13],6.115e-28,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.10 [1.09-1.12],1.510e-26,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.10 [1.09-1.12],8.803e-29,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-TG%,1.10 [1.08-1.12],8.626e-31,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.10 [1.08-1.12],1.090e-16,***,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,1.10 [1.08-1.12],2.634e-24,***,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG%,1.10 [1.08-1.11],2.741e-24,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-FC%,1.10 [1.08-1.12],7.803e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,1.10 [1.08-1.11],1.542e-27,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.10 [1.08-1.11],1.919e-23,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.10 [1.08-1.11],1.675e-21,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.09 [1.07-1.11],1.136e-21,***,Triglycerides in Small HDL
GlycA,1.08 [1.06-1.10],4.510e-13,***,Glycoprotein Acetyls
VLDL-size,1.08 [1.06-1.10],7.893e-13,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.07 [1.06-1.09],1.091e-13,***,Triglycerides in Very Large VLDL
SFA%,1.07 [1.05-1.09],4.672e-12,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.07 [1.05-1.09],8.535e-09,***,Creatinine
Total-TG,1.07 [1.05-1.08],1.393e-10,***,Total-Triglycerides
VLDL-TG,1.07 [1.05-1.08],2.782e-10,***,Triglycerides in VLDL
XL-VLDL-L,1.06 [1.05-1.08],4.261e-10,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.06 [1.05-1.08],2.823e-10,***,Concentration of Very Large VLDL Particles
S-VLDL-TG,1.06 [1.05-1.08],5.679e-10,***,Triglycerides in Small VLDL
Leu,1.06 [1.05-1.08],3.721e-09,***,Leucine
XS-VLDL-TG,1.06 [1.05-1.08],1.784e-10,***,Triglycerides in Very Small VLDL
M-HDL-TG,1.06 [1.05-1.08],1.211e-09,***,Triglycerides in Medium HDL
L-VLDL-PL,1.06 [1.05-1.08],7.303e-09,***,Phospholipids in Large VLDL
XXL-VLDL-L,1.06 [1.05-1.08],2.690e-09,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,1.06 [1.04-1.08],2.575e-08,***,Triglycerides in Large VLDL
XXL-VLDL-PL,1.06 [1.04-1.08],3.190e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.06 [1.04-1.08],1.793e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.06 [1.04-1.08],3.604e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Total-BCAA,1.06 [1.04-1.08],1.321e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
HDL-TG,1.06 [1.04-1.07],6.165e-08,***,Triglycerides in HDL
XL-VLDL-PL,1.06 [1.04-1.07],1.579e-07,***,Phospholipids in Very Large VLDL
L-VLDL-L,1.06 [1.04-1.07],8.999e-07,***,Total-Lipids in Large VLDL
L-VLDL-P,1.06 [1.04-1.07],3.233e-07,***,Concentration of Large VLDL Particles
XXL-VLDL-C,1.06 [1.04-1.07],4.885e-07,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.06 [1.04-1.07],2.920e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,1.05 [1.04-1.07],1.955e-06,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,1.05 [1.04-1.07],8.035e-06,***,Free Cholesterol in Large VLDL
S-LDL-TG,1.05 [1.04-1.07],3.737e-07,***,Triglycerides in Small LDL
M-LDL-TG,1.05 [1.04-1.07],5.718e-07,***,Triglycerides in Medium LDL
Val,1.05 [1.04-1.07],1.056e-04,***,Valine
LDL-TG,1.05 [1.04-1.07],2.007e-06,***,Triglycerides in LDL
IDL-TG,1.05 [1.04-1.07],3.555e-06,***,Triglycerides in IDL
M-VLDL-TG,1.05 [1.04-1.07],3.030e-05,***,Triglycerides in Medium VLDL
XL-VLDL-FC,1.05 [1.04-1.07],2.952e-05,***,Free Cholesterol in Very Large VLDL
L-LDL-TG,1.05 [1.04-1.07],1.181e-05,***,Triglycerides in Large LDL
MUFA,1.05 [1.03-1.06],7.939e-04,***,Monounsaturated Fatty Acids
Phe,1.05 [1.03-1.06],0.002,**,Phenylalanine
Ile,1.05 [1.03-1.06],0.003,**,Isoleucine
Remnant-C,0.96 [0.94-0.97],0.029,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.96 [0.94-0.97],0.028,*,Cholesteryl Esters in LDL
LDL-L,0.96 [0.94-0.97],0.006,**,Total-Lipids in LDL
XS-VLDL-C,0.96 [0.94-0.97],0.006,**,Cholesterol in Very Small VLDL
LDL-PL,0.96 [0.94-0.97],0.002,**,Phospholipids in LDL
Cholines,0.96 [0.94-0.97],0.014,*,Total-Cholines
Omega-6,0.95 [0.94-0.97],0.003,**,Omega-6 Fatty Acids
Non-HDL-C,0.95 [0.94-0.97],4.576e-04,***,Total-Cholesterol Minus HDL-C
DHA,0.95 [0.94-0.97],0.015,*,Docosahexaenoic Acid
HDL-P,0.95 [0.94-0.97],0.019,*,Concentration of HDL Particles
HDL-PL,0.95 [0.94-0.97],0.020,*,Phospholipids in HDL
M-VLDL-C,0.95 [0.94-0.97],8.732e-05,***,Cholesterol in Medium VLDL
LDL-C,0.95 [0.94-0.97],5.882e-05,***,LDL Cholesterol
DHA%,0.95 [0.94-0.97],4.344e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-P,0.95 [0.93-0.97],0.001,**,Total-Concentration of Lipoprotein Particles
XXL-VLDL-CE%,0.95 [0.93-0.97],0.004,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.95 [0.94-0.96],7.641e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-CE,0.95 [0.93-0.96],2.441e-05,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.95 [0.93-0.96],6.701e-06,***,Total-Lipids in Large LDL
IDL-P,0.95 [0.93-0.96],3.968e-06,***,Concentration of IDL Particles
M-HDL-FC,0.95 [0.93-0.97],0.002,**,Free Cholesterol in Medium HDL
ApoA1,0.95 [0.93-0.96],5.464e-04,***,Apolipoprotein A1
XL-HDL-PL%,0.95 [0.93-0.96],3.687e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-CE,0.95 [0.93-0.96],1.203e-04,***,Cholesteryl Esters in Medium HDL
XS-VLDL-CE,0.95 [0.93-0.96],1.961e-06,***,Cholesteryl Esters in Very Small VLDL
M-LDL-FC,0.95 [0.93-0.96],9.886e-07,***,Free Cholesterol in Medium LDL
M-HDL-C,0.95 [0.93-0.96],1.308e-04,***,Cholesterol in Medium HDL
L-LDL-PL,0.95 [0.93-0.96],5.509e-07,***,Phospholipids in Large LDL
Total-FC,0.95 [0.93-0.96],3.207e-07,***,Total-Free Cholesterol
XS-VLDL-FC%,0.94 [0.93-0.96],3.545e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C,0.94 [0.93-0.96],5.481e-08,***,Cholesterol in Large LDL
S-LDL-FC,0.94 [0.93-0.96],2.960e-08,***,Free Cholesterol in Small LDL
Clinical LDL-C,0.94 [0.93-0.96],9.233e-09,***,Clinical LDL Cholesterol
LA,0.94 [0.93-0.96],7.571e-09,***,Linoleic Acid
S-HDL-CE%,0.94 [0.93-0.96],1.082e-09,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-CE%,0.94 [0.93-0.95],1.751e-10,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-PL,0.94 [0.92-0.95],1.471e-09,***,Phospholipids in IDL
XXL-VLDL-C%,0.94 [0.92-0.95],1.568e-07,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SM,0.94 [0.92-0.95],5.285e-09,***,Sphingomyelins
IDL-L,0.94 [0.92-0.95],1.094e-11,***,Total-Lipids in IDL
Total-C,0.94 [0.92-0.95],1.211e-11,***,Total-Cholesterol
LDL-FC,0.93 [0.92-0.95],2.919e-12,***,Free Cholesterol in LDL
HDL-L,0.93 [0.92-0.95],4.679e-08,***,Total-Lipids in HDL
M-VLDL-CE,0.93 [0.92-0.95],2.894e-12,***,Cholesteryl Esters in Medium VLDL
Total-CE,0.93 [0.92-0.95],4.285e-13,***,Total-Esterified Cholesterol
XXL-VLDL-FC%,0.93 [0.91-0.95],2.902e-10,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC%,0.93 [0.92-0.94],2.839e-18,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-FC,0.93 [0.91-0.94],1.260e-14,***,Free Cholesterol in Large LDL
IDL-FC%,0.93 [0.92-0.94],4.012e-18,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC%,0.93 [0.91-0.94],1.615e-12,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-CE,0.93 [0.91-0.94],1.486e-15,***,Cholesteryl Esters in IDL
S-LDL-C%,0.93 [0.91-0.94],6.007e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-FC%,0.93 [0.91-0.94],3.513e-19,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C%,0.93 [0.91-0.94],2.283e-15,***,Cholesterol to Total-Lipids in Large VLDL percentage
IDL-C,0.93 [0.91-0.94],1.225e-16,***,Cholesterol in IDL
S-HDL-C%,0.93 [0.91-0.94],2.954e-18,***,Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC,0.92 [0.91-0.94],2.048e-17,***,Free Cholesterol in IDL
M-HDL-CE%,0.92 [0.91-0.94],8.513e-21,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-VLDL-C%,0.92 [0.91-0.94],8.181e-21,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.92 [0.91-0.93],7.261e-23,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.92 [0.91-0.93],2.230e-24,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-PL%,0.92 [0.90-0.93],3.813e-24,***,Phospholipids to Total-Lipids in Medium VLDL percentage
