Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.17 [1.13-1.22],1.382e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.16 [1.11-1.20],1.025e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.13 [1.09-1.18],1.042e-06,***,Phospholipids to Total-Lipids in IDL percentage
Creatinine,1.11 [1.07-1.15],0.051,,Creatinine
L-LDL-TG%,1.10 [1.06-1.14],0.042,*,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG,0.90 [0.87-0.94],0.016,*,Triglycerides in Medium VLDL
S-VLDL-CE,0.90 [0.87-0.93],0.007,**,Cholesteryl Esters in Small VLDL
L-VLDL-C,0.90 [0.87-0.93],0.009,**,Cholesterol in Large VLDL
S-VLDL-L,0.90 [0.87-0.93],0.005,**,Total-Lipids in Small VLDL
XL-VLDL-C,0.90 [0.87-0.93],0.007,**,Cholesterol in Very Large VLDL
L-LDL-C%,0.90 [0.87-0.93],5.956e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
Omega-3,0.90 [0.86-0.93],0.006,**,Omega-3 Fatty Acids
S-LDL-PL,0.90 [0.87-0.93],5.832e-04,***,Phospholipids in Small LDL
L-VLDL-CE,0.90 [0.86-0.93],0.002,**,Cholesteryl Esters in Large VLDL
XS-VLDL-C,0.90 [0.86-0.93],0.002,**,Cholesterol in Very Small VLDL
VLDL-P,0.90 [0.86-0.93],0.001,**,Concentration of VLDL Particles
VLDL-PL,0.90 [0.86-0.93],7.641e-04,***,Phospholipids in VLDL
S-VLDL-C,0.89 [0.86-0.93],6.190e-04,***,Cholesterol in Small VLDL
IDL-C%,0.89 [0.87-0.92],1.190e-05,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-L,0.89 [0.86-0.93],5.634e-04,***,Total-Lipids in VLDL
M-LDL-C%,0.89 [0.87-0.92],8.069e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-FC%,0.89 [0.86-0.93],0.003,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE,0.89 [0.86-0.93],4.608e-04,***,Cholesteryl Esters in Very Small VLDL
MUFA,0.89 [0.86-0.92],1.776e-04,***,Monounsaturated Fatty Acids
XL-VLDL-CE,0.89 [0.86-0.92],3.617e-04,***,Cholesteryl Esters in Very Large VLDL
S-LDL-FC,0.89 [0.86-0.92],6.696e-05,***,Free Cholesterol in Small LDL
HDL-CE,0.89 [0.85-0.93],0.016,*,Cholesteryl Esters in HDL
